,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,śiva,śiva,,iic.,4,4,,0,4,4
1,1,1,deep_sky_back,4,1,tejasā,tejas,,n. sg. i.,6,6,,4,10,10
2,2,1,deep_sky_back,11,2,jāyamānasya,jāyamāna,,n. sg. g.,11,11,{ ppr. [4,0,11,22
3,3,1,deep_sky_back,11,2,jāyamānasya,jāyamāna,,m. sg. g.,11,11,{ ppr. [4,0,11,22
4,4,1,deep_sky_back,23,3,putrasya,putra,,m. sg. g.,8,8,,0,8,31
5,5,1,yellow_back,32,4,śakti,śakti,,iic.,5,5,,0,5,37
6,6,1,yellow_back,37,4,sāmarthya,sāmarthya,,iic.,8,9,,5,13,45
7,7,1,deep_sky_back,49,5,advitīyam,advitīya,,m. sg. acc.,9,9,,0,9,58
8,8,1,deep_sky_back,49,5,advitīyam,advitīya,,n. sg. acc.,9,9,,0,9,58
9,9,1,deep_sky_back,49,5,advitīyam,advitīya,,n. sg. nom.,9,9,,0,9,58
10,10,2,cyan_back,4,1,tejasā,tejas,,m. sg. i.,6,6,,4,10,10
11,11,2,cyan_back,4,1,tejasā,tejas,,f. sg. i.,6,6,,4,10,10
12,12,2,carmin_back,23,3,putrasya,putra,,imp. [vn.] ac. sg. 2,8,8,,0,8,31
13,13,2,cyan_back,37,4,sāmarthyā,sāmarthya,,f. sg. nom.,8,9,,5,13,45
14,14,2,yellow_back,49,5,a,a,,iic.,1,1,,0,1,50
15,15,2,deep_sky_back,50,5,dvitīyam,dvitīya,,m. sg. acc.,8,8,,1,9,58
16,16,2,deep_sky_back,50,5,dvitīyam,dvitīya,,n. sg. acc.,8,8,,1,9,58
17,17,2,deep_sky_back,50,5,dvitīyam,dvitīya,,n. sg. nom.,8,8,,1,9,58
18,18,3,deep_sky_back,44,4,ādīn,ādi,,m. pl. acc.,4,4,,12,16,48
