,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,tatra,tatra,,adv.,5,5,,0,5,5
1,1,1,carmin_back,6,2,samāgacchatām,sam-ā-gam,,imp. [1] ac. du. 3,12,13,,0,12,18
2,2,1,deep_sky_back,19,3,cakravartinām,cakravartin,,m. pl. g.,13,13,,0,13,32
3,3,1,deep_sky_back,33,4,rājñām,rājan,,m. pl. g.,6,6,,0,6,39
4,4,2,carmin_back,6,2,samāgacchatām,sam-ā-gam,,impft. [1] ac. du. 3,12,13,,0,12,18
5,5,2,yellow_back,19,3,cakra,cakra,,iic.,5,5,,0,5,24
6,6,2,cyan_back,24,3,vartinām,vartin,,m. pl. g.,8,8,,5,13,32
7,7,2,cyan_back,24,3,vartinām,vartin,,n. pl. g.,8,8,,5,13,32
8,8,3,deep_sky_back,6,2,samāgacchatām,sam-ā-gacchat,,n. pl. g.,12,13,{ ppr. [1,0,12,18
9,9,3,deep_sky_back,6,2,samāgacchatām,sam-ā-gacchat,,m. pl. g.,12,13,{ ppr. [1,0,12,18
10,10,4,carmin_back,6,2,samāgaccha,sam-ā-gam,,imp. [1] ac. sg. 2,9,10,,0,9,15
11,11,4,light_blue_back,15,2,tām,tad,,f. sg. acc.,3,3,,9,12,18
12,12,5,yellow_back,6,2,sama,sama,,iic.,4,4,,0,4,10
13,13,5,deep_sky_back,10,2,gacchatām,gacchat,,n. pl. g.,8,9,{ ppr. [1,4,12,18
14,14,5,deep_sky_back,10,2,gacchatām,gacchat,,m. pl. g.,8,9,{ ppr. [1,4,12,18
15,15,6,yellow_back,6,2,samā,samā,,iic.,4,4,,0,4,10
16,16,6,carmin_back,10,2,gacchatām,gam,,imp. [1] md. sg. 3,8,9,,4,12,18
17,17,6,carmin_back,10,2,gacchatām,gam,,imp. [1] ac. du. 3,8,9,,4,12,18
18,18,7,deep_sky_back,6,2,samā,samā,,f. sg. nom.,4,4,,0,4,10
19,19,7,deep_sky_back,6,2,samā,sama,,f. sg. nom.,4,4,,0,4,10
20,20,7,carmin_back,10,2,gaccha,gam,,imp. [1] ac. sg. 2,5,6,,4,9,15
21,21,8,deep_sky_back,9,2,āgacchatām,ā-gacchat,,n. pl. g.,9,10,{ ppr. [1,3,12,18
22,22,8,deep_sky_back,9,2,āgacchatām,ā-gacchat,,m. pl. g.,9,10,{ ppr. [1,3,12,18
23,23,9,carmin_back,9,2,āgacchatām,ā-gam,,impft. [1] ac. du. 3,9,10,,3,12,18
24,24,10,carmin_back,9,2,āgacchatām,ā-gam,,imp. [1] ac. du. 3,9,10,,3,12,18
25,25,11,carmin_back,9,2,agacchatām,gam,,impft. [1] ac. du. 3,9,10,,3,12,18
26,26,12,carmin_back,9,2,āgaccha,ā-gam,,imp. [1] ac. sg. 2,6,7,,3,9,15
27,27,13,yellow_back,9,2,a,a,,iic.,1,1,,3,4,10
