,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,catvāraḥ,catur,,m. pl. nom.,8,8,,0,8,8
1,1,1,mauve_back,9,2,api,api,,conj.,3,3,,0,3,12
2,2,1,mauve_back,9,2,api,api,,prep.,3,3,,0,3,12
3,3,1,yellow_back,13,3,śukla,śukla,,iic.,5,5,,0,5,18
4,4,1,yellow_back,18,3,pakṣa,pakṣa,,iic.,5,5,,5,10,23
5,5,1,lawngreen_back,23,3,candra,candra,,m. sg. voc.,6,6,,10,16,29
6,6,1,lawngreen_back,23,3,candra,candra,,n. sg. voc.,6,6,,10,16,29
7,7,1,mauve_back,30,4,iva,iva,,part.,3,3,,0,3,33
8,8,1,yellow_back,34,5,dina,dina,,iic.,4,4,,0,4,38
9,9,1,deep_sky_back,38,5,dinam,dina,,n. sg. acc.,5,5,,4,9,43
10,10,1,deep_sky_back,38,5,dinam,dina,,n. sg. nom.,5,5,,4,9,43
11,11,1,deep_sky_back,43,5,edhamānāḥ,edhamāna,,f. pl. acc.,8,9,{ ppr. [1,9,17,51
12,12,1,deep_sky_back,43,5,edhamānāḥ,edhamāna,,f. pl. nom.,8,9,{ ppr. [1,9,17,51
13,13,1,deep_sky_back,43,5,edhamānāḥ,edhamāna,,m. pl. nom.,8,9,{ ppr. [1,9,17,51
14,14,1,carmin_back,52,6,āsan,as,,impft. [2] ac. pl. 3,4,4, sence of lemma = 1,0,4,56
15,15,1,carmin_back,52,6,āsan,as,,impft. [1] ac. pl. 3,4,4, sence of lemma = 2,0,4,56
16,16,2,lawngreen_back,0,1,catvāraḥ,catur,,m. pl. voc.,8,8,,0,8,8
17,17,2,yellow_back,18,3,pa,pa,,iic.,2,2, sence of lemma = 1,5,7,20
18,18,2,yellow_back,18,3,pa,pa,,iic.,2,2, sence of lemma = 2,5,7,20
19,19,2,yellow_back,20,3,kṣa,kṣa,,iic.,3,3,,7,10,23
20,20,2,cyan_back,38,5,dinam,dina,,m. sg. acc.,5,5,,4,9,43
21,21,2,lawngreen_back,43,5,edhamānāḥ,edhamāna,,f. pl. voc.,8,9,{ ppr. [1,9,17,51
22,22,2,lawngreen_back,43,5,edhamānāḥ,edhamāna,,m. pl. voc.,8,9,{ ppr. [1,9,17,51
23,23,3,mauve_back,0,1,ca,ca,,conj.,2,2,,0,2,2
24,24,3,light_blue_back,2,1,tvā,yuṣmad,,m. sg. acc.,3,3,,2,5,5
25,25,3,yellow_back,38,5,dina,dina,,iic.,4,4,,4,8,42
26,26,3,deep_sky_back,42,5,medham,medha,,m. sg. acc.,5,6,,8,13,47
27,27,3,deep_sky_back,47,5,ānāḥ,āna,,m. pl. nom.,4,4,,13,17,51
28,28,3,deep_sky_back,47,5,ānāḥ,āna,,f. pl. acc.,4,4,,13,17,51
29,29,3,deep_sky_back,47,5,ānāḥ,āna,,f. pl. nom.,4,4,,13,17,51
30,30,4,mauve_back,2,1,tu,tu,,conj.,2,2,,2,4,4
31,31,4,deep_sky_back,4,1,araḥ,ara,,m. sg. nom.,4,4,,4,8,8
32,32,4,cyan_back,42,5,medham,medhā,,m. sg. acc.,5,6,,8,13,47
33,33,4,cyan_back,42,5,medham,medhā,,n. sg. acc.,5,6,,8,13,47
34,34,4,cyan_back,42,5,medham,medhā,,n. sg. nom.,5,6,,8,13,47
35,35,4,lawngreen_back,47,5,ānāḥ,āna,,m. pl. voc.,4,4,,13,17,51
36,36,4,lawngreen_back,47,5,ānāḥ,āna,,f. pl. voc.,4,4,,13,17,51
37,37,5,deep_sky_back,4,1,āraḥ,āra,,m. sg. nom.,4,4,,4,8,8
38,38,5,yellow_back,42,5,medha,medha,,iic.,4,5,,8,12,46
39,39,5,deep_sky_back,46,5,mānāḥ,māna,,m. pl. nom.,5,5, sence of lemma = 1,12,17,51
40,40,6,carmin_back,4,1,āraḥ,ṛ,,aor. [2] ac. sg. 2,4,4,,4,8,8
41,41,6,deep_sky_back,43,5,edham,edha,,m. sg. acc.,4,5,,9,13,47
42,42,7,yellow_back,43,5,edha,edha,,iic.,3,4,,9,12,46
43,43,7,cyan_back,46,5,mānāḥ,māna,,f. pl. acc.,5,5, sence of lemma = 1,12,17,51
44,44,7,cyan_back,46,5,mānāḥ,māna,,f. pl. nom.,5,5, sence of lemma = 1,12,17,51
45,45,7,cyan_back,46,5,mānāḥ,māna,,m. pl. nom.,5,5, sence of lemma = 2,12,17,51
46,46,7,cyan_back,46,5,mānāḥ,māna,,f. pl. acc.,5,5, sence of lemma = 2,12,17,51
47,47,7,cyan_back,46,5,mānāḥ,māna,,f. pl. nom.,5,5, sence of lemma = 2,12,17,51
48,48,8,lawngreen_back,46,5,mānāḥ,māna,,m. pl. voc.,5,5, sence of lemma = 1,12,17,51
49,49,9,lawngreen_back,46,5,mānāḥ,māna,,f. pl. voc.,5,5, sence of lemma = 1,12,17,51
50,50,9,lawngreen_back,46,5,mānāḥ,māna,,m. pl. voc.,5,5, sence of lemma = 2,12,17,51
51,51,9,lawngreen_back,46,5,mānāḥ,māna,,f. pl. voc.,5,5, sence of lemma = 2,12,17,51
