,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,grey_back,0,1,rāmalakṣmaṇāv,rāmalakṣmaṇāv,,?,13,13,,0,13,13
1,1,1,mauve_back,14,2,api,api,,conj.,3,3,,0,3,17
2,2,1,mauve_back,14,2,api,api,,prep.,3,3,,0,3,17
3,3,1,yellow_back,18,3,yajña,yajña,,iic.,5,5,,0,5,23
4,4,1,yellow_back,23,3,rakṣaṇa,rakṣaṇa,,iic.,7,7,,5,12,30
5,5,1,deep_sky_back,35,4,sannaddhau,sam-naddha,,m. du. acc.,8,10,{ pp. }[sam-nah,0,8,43
6,6,1,deep_sky_back,35,4,sannaddhau,sam-naddha,,m. du. nom.,8,10,{ pp. }[sam-nah,0,8,43
7,7,1,carmin_back,44,5,āstām,ās,,imp. [2] md. sg. 3,5,5, sence of lemma = 2,0,5,49
8,8,1,carmin_back,44,5,āstām,as,,impft. [2] ac. du. 3,5,5, sence of lemma = 1,0,5,49
9,9,2,cyan_back,23,3,rakṣaṇā,rakṣaṇa,,f. sg. nom.,7,7,,5,12,30
10,10,2,lawngreen_back,35,4,sannaddhau,sam-naddha,,m. du. voc.,8,10,{ pp. }[sam-nah,0,8,43
11,11,3,deep_sky_back,29,3,artham,artha,,m. sg. acc.,5,6,,11,16,34
12,12,3,deep_sky_back,35,4,sat,sat,,n. sg. acc.,3,3,{ ppr. [2,0,3,38
13,13,3,deep_sky_back,35,4,sat,sat,,n. sg. nom.,3,3,{ ppr. [2,0,3,38
14,14,3,deep_sky_back,38,4,naddhau,naddha,,m. du. acc.,5,7,{ pp. }[nah,3,8,43
15,15,3,deep_sky_back,38,4,naddhau,naddha,,m. du. nom.,5,7,{ pp. }[nah,3,8,43
16,16,4,deep_sky_back,29,3,ārtham,ārtha,,m. sg. acc.,5,6,,11,16,34
17,17,4,deep_sky_back,29,3,ārtham,ārtha,,n. sg. acc.,5,6,,11,16,34
18,18,4,deep_sky_back,29,3,ārtham,ārtha,,n. sg. nom.,5,6,,11,16,34
19,19,4,deep_sky_back,35,4,san,sat,,m. sg. nom.,3,3,{ ppr. [2,0,3,38
20,20,4,lawngreen_back,38,4,naddhau,naddha,,m. du. voc.,5,7,{ pp. }[nah,3,8,43
21,21,5,cyan_back,29,3,artham,artha,,n. sg. acc.,5,6,,11,16,34
22,22,5,cyan_back,29,3,artham,artha,,n. sg. nom.,5,6,,11,16,34
23,23,5,yellow_back,35,4,sat,sat,,iic.,3,3,{ ppr. [2,0,3,38
