,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,ekaikaśaḥ,ekaikaśas,,adv.,8,9,,0,8,8
1,1,1,deep_sky_back,9,2,divyāḥ,divya,,m. pl. nom.,6,6,,0,6,15
2,2,1,deep_sky_back,9,2,divyāḥ,divya,,f. pl. acc.,6,6,,0,6,15
3,3,1,deep_sky_back,9,2,divyāḥ,divya,,f. pl. nom.,6,6,,0,6,15
4,4,1,carmin_back,15,2,trāṇi,trā,,imp. [2] ac. sg. 1,5,5,,6,11,20
5,5,1,deep_sky_back,21,3,rāmasya,rāma,,m. sg. g.,7,7,,0,7,28
6,6,1,deep_sky_back,21,3,rāmasya,rāma,,n. sg. g.,7,7,,0,7,28
7,7,1,mauve_back,29,4,purataḥ,puratas,,adv.,7,7,,0,7,36
8,8,1,mauve_back,29,4,purataḥ,pura,,tasil,7,7,,0,7,36
9,9,1,light_blue_back,37,5,ābhiḥ,idam,,f. pl. i.,4,5,,0,4,41
10,10,1,carmin_back,41,5,āsan,as,,impft. [2] ac. pl. 3,4,4, sence of lemma = 1,4,8,45
11,11,1,carmin_back,41,5,āsan,as,,impft. [1] ac. pl. 3,4,4, sence of lemma = 2,4,8,45
12,12,2,light_blue_back,0,1,ekā,eka,,f. sg. nom.,3,3,,0,3,3
13,13,2,yellow_back,9,2,divya,divya,,iic.,5,5,,0,5,14
14,14,2,cyan_back,17,2,āṇi,āṇi,,n. sg. acc.,3,3,,8,11,20
15,15,2,cyan_back,17,2,āṇi,āṇi,,n. sg. nom.,3,3,,8,11,20
16,16,3,mauve_back,2,1,ekaśaḥ,ekaśas,,adv.,6,6,,2,8,8
17,17,3,deep_sky_back,9,2,divyā,divya,,f. sg. nom.,5,5,,0,5,14
18,18,3,lawngreen_back,17,2,āṇi,āṇi,,n. sg. voc.,3,3,,8,11,20
19,19,4,deep_sky_back,13,2,astrāṇi,astra,,n. pl. acc.,7,7,,4,11,20
20,20,4,deep_sky_back,13,2,astrāṇi,astra,,n. pl. nom.,7,7,,4,11,20
21,21,5,lawngreen_back,13,2,astrāṇi,astra,,n. pl. voc.,7,7,,4,11,20
22,22,6,yellow_back,13,2,astra,astra,,iic.,5,5,,4,9,18
23,23,7,yellow_back,13,2,astṛ,astṛ,,iic.,4,4,,4,8,17
