,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,lawngreen_back,0,1,āgamana,āgamana,,n. sg. voc.,7,7,,0,7,7
1,1,1,deep_sky_back,8,2,velām,velā,,f. sg. acc.,5,5,,0,5,13
2,2,1,yellow_back,14,3,mahā,mahat,,iic.,4,4,,0,4,18
3,3,1,deep_sky_back,18,3,ṛṣeḥ,ṛṣi,,m. sg. g.,4,4,,4,8,22
4,4,1,deep_sky_back,18,3,ṛṣeḥ,ṛṣi,,m. sg. abl.,4,4,,4,8,22
5,5,1,deep_sky_back,23,4,sakāśāt,sakāśa,,m. sg. abl.,7,7,,0,7,30
6,6,1,mauve_back,31,5,jñātvā,jñā,,abs.,6,6, sence of lemma = 1,0,6,37
7,7,1,light_blue_back,38,6,tau,tad,,m. du. acc.,2,3,,0,2,40
8,8,1,light_blue_back,38,6,tau,tad,,m. du. nom.,2,3,,0,2,40
9,9,1,grey_back,41,7,jāgarūkau,jāgarūkau,,?,8,9,,0,8,49
10,10,1,carmin_back,50,8,āstām,ās,,imp. [2] md. sg. 3,5,5, sence of lemma = 2,0,5,55
11,11,1,carmin_back,50,8,āstām,as,,impft. [2] ac. du. 3,5,5, sence of lemma = 1,0,5,55
12,12,2,mauve_back,8,2,vā,vā,,conj.,2,2, sence of lemma = 1,0,2,10
13,13,2,carmin_back,14,3,maha,mah,,imp. [1] ac. sg. 2,4,4,,0,4,18
14,14,2,cyan_back,18,3,ṛṣeḥ,ṛṣi,,f. sg. g.,4,4,,4,8,22
15,15,2,cyan_back,18,3,ṛṣeḥ,ṛṣi,,f. sg. abl.,4,4,,4,8,22
16,16,2,yellow_back,23,4,sakāśa,sakāśa,,iic.,6,6,,0,6,29
17,17,2,deep_sky_back,31,5,jñā,jña,,f. sg. nom.,3,3,,0,3,34
18,18,2,light_blue_back,34,5,tvā,yuṣmad,,m. sg. acc.,3,3,,3,6,37
19,19,3,deep_sky_back,9,2,ilām,ilā,,f. sg. acc.,4,4,,1,5,13
20,20,3,carmin_back,18,3,ṛṣeḥ,ṛṣ,,opt. [6] ac. sg. 2,4,4,,4,8,22
21,21,3,pink_back,23,4,sa,sa,,iic.,2,2, sence of lemma = 1,0,2,25
22,22,3,mauve_back,25,4,kāśāt,kāśa,,ind.,5,5,,2,7,30
23,23,4,cyan_back,28,4,at,ad,,m. sg. nom.,2,2, sence of lemma = 2,5,7,30
24,24,4,cyan_back,28,4,at,ad,,n. sg. acc.,2,2, sence of lemma = 2,5,7,30
25,25,4,cyan_back,28,4,at,ad,,n. sg. nom.,2,2, sence of lemma = 2,5,7,30
26,26,4,cyan_back,28,4,at,ad,,f. sg. nom.,2,2, sence of lemma = 2,5,7,30
27,27,5,lawngreen_back,28,4,at,ad,,m. sg. voc.,2,2, sence of lemma = 2,5,7,30
28,28,5,lawngreen_back,28,4,at,ad,,n. sg. voc.,2,2, sence of lemma = 2,5,7,30
29,29,5,lawngreen_back,28,4,at,ad,,f. sg. voc.,2,2, sence of lemma = 2,5,7,30
