,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,purohitaḥ,puras-hita,,m. sg. nom.,9,9,{ pp. }[puras-dhā_1 sence of lemma = 2,0,9,9
1,1,1,deep_sky_back,10,2,vasiṣṭhaḥ,vasiṣṭha,,m. sg. nom.,8,9,,0,8,18
2,2,1,deep_sky_back,19,3,kausalyāt,kausalya,,m. sg. abl.,8,9,,0,8,27
3,3,1,deep_sky_back,19,3,kausalyāt,kausalya,,n. sg. abl.,8,9,,0,8,27
4,4,1,deep_sky_back,27,3,tanayasya,tanaya,,m. sg. g.,9,9,,8,17,36
5,5,2,mauve_back,0,1,puraḥ,puras,,adv.,5,5,,0,5,5
6,6,2,mauve_back,0,1,puraḥ,puras,,prep.,5,5,,0,5,5
7,7,2,yellow_back,19,3,kausalya,kausalya,,iic.,7,8,,0,7,26
8,8,2,cyan_back,27,3,tanayasya,tanaya,,n. sg. g.,9,9,,8,17,36
9,9,2,cyan_back,27,3,tanayasya,tanayā,,m. sg. g.,9,9,,8,17,36
10,10,2,cyan_back,27,3,tanayasya,tanayā,,n. sg. g.,9,9,,8,17,36
11,11,3,yellow_back,0,1,puraḥ,puras,,iic.,5,5,,0,5,5
12,12,3,yellow_back,19,3,kausalyā,kausalyā,,iic.,7,8,,0,7,26
13,13,3,yellow_back,27,3,tana,tana,,iic.,4,4,,8,12,31
14,14,3,cyan_back,31,3,yasya,ya,,n. sg. g.,5,5, sence of lemma = 2,12,17,36
15,15,4,mauve_back,0,1,purā,purā,,adv.,4,4,,0,4,4
16,16,4,mauve_back,0,1,purā,purā,,prep.,4,4,,0,4,4
17,17,4,deep_sky_back,4,1,hitaḥ,hita,,m. sg. nom.,5,5,{ pp. }[hi_2 sence of lemma = 1,4,9,9
18,18,4,deep_sky_back,4,1,hitaḥ,hita,,m. sg. nom.,5,5,{ pp. }[dhā_1 sence of lemma = 2,4,9,9
19,19,4,deep_sky_back,19,3,kausalyā,kausalyā,,f. sg. nom.,7,8,,0,7,26
20,20,4,deep_sky_back,19,3,kausalyā,kausalya,,f. sg. nom.,7,8,,0,7,26
21,21,4,deep_sky_back,27,3,tane,tana,,m. sg. loc.,4,4,,8,12,31
22,22,4,light_blue_back,31,3,yasya,yad,,n. sg. g.,5,5,,12,17,36
23,23,4,light_blue_back,31,3,yasya,yad,,m. sg. g.,5,5,,12,17,36
24,24,5,yellow_back,0,1,pura,pura,,iic.,4,4,,0,4,4
25,25,5,carmin_back,25,3,atta,ad,,imp. [2] ac. pl. 2,4,4, sence of lemma = 1,6,10,29
26,26,5,deep_sky_back,29,3,nayasya,naya,,m. sg. g.,7,7,,10,17,36
27,27,6,deep_sky_back,3,1,ūhitaḥ,ūhita,,m. sg. nom.,6,6,{ pp. }[ūh,3,9,9
28,28,6,carmin_back,25,3,ātta,ad,,impft. [2] ac. pl. 2,4,4, sence of lemma = 1,6,10,29
29,29,6,mauve_back,29,3,na,na,,part.,2,2,,10,12,31
30,30,6,carmin_back,31,3,yasya,yas,,imp. [4] ac. sg. 2,5,5,,12,17,36
31,31,7,cyan_back,25,3,at,ad,,m. sg. nom.,2,2, sence of lemma = 2,6,8,27
32,32,7,cyan_back,25,3,at,ad,,n. sg. acc.,2,2, sence of lemma = 2,6,8,27
33,33,7,cyan_back,25,3,at,ad,,n. sg. nom.,2,2, sence of lemma = 2,6,8,27
34,34,7,cyan_back,25,3,at,ad,,f. sg. nom.,2,2, sence of lemma = 2,6,8,27
35,35,7,cyan_back,27,3,tane,tana,,n. du. acc.,4,4,,8,12,31
36,36,7,cyan_back,27,3,tane,tana,,n. du. nom.,4,4,,8,12,31
37,37,7,cyan_back,27,3,tane,tana,,n. sg. loc.,4,4,,8,12,31
38,38,7,cyan_back,27,3,tane,tana,,f. du. acc.,4,4,,8,12,31
39,39,7,cyan_back,27,3,tane,tana,,f. du. nom.,4,4,,8,12,31
40,40,7,light_blue_back,32,3,asya,idam,,n. sg. g.,4,4,,13,17,36
41,41,7,light_blue_back,32,3,asya,idam,,m. sg. g.,4,4,,13,17,36
42,42,8,yellow_back,25,3,at,ad,,iic.,2,2, sence of lemma = 2,6,8,27
43,43,8,carmin_back,32,3,asya,as,,imp. [4] ac. sg. 2,4,4, sence of lemma = 2,13,17,36
44,44,9,lawngreen_back,32,3,asya,asya,,n. sg. voc.,4,4,{ pfp. [1,13,17,36
45,45,9,lawngreen_back,32,3,asya,asya,,m. sg. voc.,4,4,{ pfp. [1,13,17,36
