,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,tat,tad,,iic.,3,3,,0,3,3
1,1,1,deep_sky_back,3,1,rātrau,rātri,,f. sg. loc.,5,6,,3,8,8
2,2,1,light_blue_back,9,2,te,tad,,n. du. acc.,2,2,,0,2,11
3,3,1,light_blue_back,9,2,te,tad,,n. du. nom.,2,2,,0,2,11
4,4,1,light_blue_back,9,2,te,tad,,m. pl. nom.,2,2,,0,2,11
5,5,1,light_blue_back,9,2,te,tad,,f. du. acc.,2,2,,0,2,11
6,6,1,light_blue_back,9,2,te,tad,,f. du. nom.,2,2,,0,2,11
7,7,1,light_blue_back,9,2,te,yuṣmad,,m. sg. g.,2,2,,0,2,11
8,8,1,light_blue_back,9,2,te,yuṣmad,,m. sg. dat.,2,2,,0,2,11
9,9,1,deep_sky_back,12,3,sarve,sarva,,m. pl. nom.,5,5,,0,5,17
10,10,1,deep_sky_back,12,3,sarve,sarva,,m. sg. loc.,5,5,,0,5,17
11,11,1,deep_sky_back,12,3,sarve,sarva,,n. du. acc.,5,5,,0,5,17
12,12,1,deep_sky_back,12,3,sarve,sarva,,n. du. nom.,5,5,,0,5,17
13,13,1,deep_sky_back,12,3,sarve,sarva,,n. sg. loc.,5,5,,0,5,17
14,14,1,grey_back,18,4,tatraiviśrāntāḥ,tatraiviśrāntāḥ,,?,14,15,,0,14,32
15,15,1,carmin_back,33,5,āsan,as,,impft. [2] ac. pl. 3,4,4, sence of lemma = 1,0,4,37
16,16,1,carmin_back,33,5,āsan,as,,impft. [1] ac. pl. 3,4,4, sence of lemma = 2,0,4,37
17,17,2,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
18,18,2,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
19,19,2,cyan_back,3,1,rātrau,rātri,,m. du. acc.,5,6,,3,8,8
20,20,2,cyan_back,3,1,rātrau,rātri,,m. du. nom.,5,6,,3,8,8
21,21,2,light_blue_back,12,3,sarve,sarva,,f. du. acc.,5,5,,0,5,17
22,22,2,light_blue_back,12,3,sarve,sarva,,f. du. nom.,5,5,,0,5,17
23,23,3,lawngreen_back,3,1,rātrau,rātri,,m. du. voc.,5,6,,3,8,8
24,24,3,lawngreen_back,12,3,sarve,sarva,,n. du. voc.,5,5,,0,5,17
25,25,3,lawngreen_back,12,3,sarve,sarva,,f. du. voc.,5,5,,0,5,17
26,26,3,lawngreen_back,12,3,sarve,sarva,,f. sg. voc.,5,5,,0,5,17
27,27,4,cyan_back,3,1,rā,rā,,m. sg. i.,2,2, sence of lemma = 2,3,5,5
28,28,4,cyan_back,3,1,rā,rā,,f. sg. nom.,2,2, sence of lemma = 2,3,5,5
29,29,4,cyan_back,5,1,trau,tra,,m. du. acc.,3,4,,5,8,8
30,30,4,cyan_back,5,1,trau,tra,,m. du. nom.,3,4,,5,8,8
31,31,5,yellow_back,3,1,rā,rā,,iic.,2,2, sence of lemma = 2,3,5,5
32,32,5,lawngreen_back,5,1,trau,tra,,m. du. voc.,3,4,,5,8,8
33,33,6,deep_sky_back,4,1,atrau,atri,,m. sg. loc.,4,5,,4,8,8
34,34,7,cyan_back,4,1,atrau,atri,,f. sg. loc.,4,5,,4,8,8
