,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,sapadi,sapadi,,adv.,6,6,,0,6,6
1,1,1,grey_back,7,2,trānaḥ,trānaḥ,,?,6,6,,0,6,13
2,2,1,deep_sky_back,14,3,āgneyam,āgneya,,m. sg. acc.,7,7,,0,7,21
3,3,1,deep_sky_back,14,3,āgneyam,āgneya,,n. sg. acc.,7,7,,0,7,21
4,4,1,deep_sky_back,14,3,āgneyam,āgneya,,n. sg. nom.,7,7,,0,7,21
5,5,1,deep_sky_back,22,4,astram,astra,,n. sg. acc.,6,6,,0,6,28
6,6,1,deep_sky_back,22,4,astram,astra,,n. sg. nom.,6,6,,0,6,28
7,7,1,deep_sky_back,29,5,prayuktavān,pra-yuktavat,,m. sg. nom.,11,11,{ ppa. }[pra-yuj_1,0,11,40
8,8,2,pink_back,0,1,sa,sa,,iic.,2,2, sence of lemma = 1,0,2,2
9,9,2,mauve_back,2,1,padi,pad,,ind.,4,4, sence of lemma = 2,2,6,6
10,10,2,yellow_back,29,5,prayukta,pra-yukta,,iic.,8,8,{ pp. }[pra-yuj_1,0,8,37
11,11,2,cyan_back,37,5,vān,vas,,m. sg. nom.,3,3, sence of lemma = 3,8,11,40
12,12,3,deep_sky_back,37,5,vān,vāt,,m. sg. nom.,3,3,{ ppr. [2,8,11,40
13,13,4,lawngreen_back,37,5,vān,vāt,,m. sg. voc.,3,3,{ ppr. [2,8,11,40
