,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,śiva,śiva,,iic.,4,4,,0,4,4
1,1,1,deep_sky_back,4,1,vīryam,vīrya,,n. sg. acc.,6,6,{ pfp. [1,4,10,10
2,2,1,deep_sky_back,4,1,vīryam,vīrya,,n. sg. nom.,6,6,{ pfp. [1,4,10,10
3,3,1,deep_sky_back,4,1,vīryam,vīrya,,m. sg. acc.,6,6,{ pfp. [1,4,10,10
4,4,1,mauve_back,11,2,yadā,yadā,,ind.,4,4,,0,4,15
5,5,1,deep_sky_back,15,2,bhūmau,bhūmi,,f. sg. loc.,4,6,,4,8,19
6,6,1,carmin_back,20,3,apatat,pat,,impft. [1] ac. sg. 3,6,6, sence of lemma = 1,0,6,26
7,7,1,mauve_back,27,4,tadā,tadā,,ind.,4,4,,0,4,31
8,8,1,mauve_back,32,5,bhūḥ,bhū,,ind.,3,4, sence of lemma = 2,0,3,35
9,9,1,yellow_back,36,6,bahu,bahu,,iic.,4,4,,0,4,40
10,10,1,deep_sky_back,40,6,kaṣṭam,kaṣṭa,,n. sg. acc.,6,6,{ pp. }[kaṣ,4,10,46
11,11,1,deep_sky_back,40,6,kaṣṭam,kaṣṭa,,n. sg. nom.,6,6,{ pp. }[kaṣ,4,10,46
12,12,1,deep_sky_back,40,6,kaṣṭam,kaṣṭa,,m. sg. acc.,6,6,{ pp. }[kaṣ,4,10,46
13,13,1,grey_back,47,7,anva abhavat,anva,,?,10,12,abhavat,0,10,57
14,14,2,cyan_back,4,1,vīḥ,vī,,m. sg. nom.,3,3, sence of lemma = 2,4,7,7
15,15,2,cyan_back,4,1,vīḥ,vī,,f. sg. nom.,3,3, sence of lemma = 2,4,7,7
16,16,2,light_blue_back,7,1,yam,yad,,m. sg. acc.,3,3,,7,10,10
17,17,2,mauve_back,11,2,yat,yad,,ind.,3,3,,0,3,14
18,18,2,deep_sky_back,14,2,abhūmau,abhūmi,,f. sg. loc.,5,7,,3,8,19
19,19,2,yellow_back,20,3,a,a,,iic.,1,1,,0,1,21
20,20,2,deep_sky_back,21,3,patat,patat,,n. sg. acc.,5,5,{ ppr. [1,1,6,26
21,21,2,deep_sky_back,21,3,patat,patat,,n. sg. nom.,5,5,{ ppr. [1,1,6,26
22,22,2,deep_sky_back,32,5,bhūḥ,bhū,,f. sg. nom.,3,4, sence of lemma = 2,0,3,35
23,23,2,deep_sky_back,36,6,bahu,bahu,,n. sg. acc.,4,4,,0,4,40
24,24,2,deep_sky_back,36,6,bahu,bahu,,n. sg. nom.,4,4,,0,4,40
25,25,3,yellow_back,4,1,vī,vī,,iic.,2,2, sence of lemma = 2,4,6,6
26,26,3,yellow_back,11,2,yat,yad,,iic.,3,3,,0,3,14
27,27,3,yellow_back,14,2,ābhu,ābhū,,iic.,3,4, sence of lemma = 2,3,6,17
28,28,3,lawngreen_back,21,3,patat,patat,,n. sg. voc.,5,5,{ ppr. [1,1,6,26
29,29,3,carmin_back,32,5,bhūḥ,bhū,,inj. [1] ac. sg. 2,3,4, sence of lemma = 1,0,3,35
30,30,4,deep_sky_back,5,1,īryam,īrya,,n. sg. acc.,5,5,{ pfp. [1,5,10,10
31,31,4,deep_sky_back,5,1,īryam,īrya,,n. sg. nom.,5,5,{ pfp. [1,5,10,10
32,32,4,deep_sky_back,5,1,īryam,īrya,,m. sg. acc.,5,5,{ pfp. [1,5,10,10
33,33,4,deep_sky_back,5,1,īryam,īrya,,n. sg. acc.,5,5,{ ca. pfp. [1,5,10,10
34,34,4,deep_sky_back,5,1,īryam,īrya,,n. sg. nom.,5,5,{ ca. pfp. [1,5,10,10
35,35,4,deep_sky_back,5,1,īryam,īrya,,m. sg. acc.,5,5,{ ca. pfp. [1,5,10,10
36,36,4,light_blue_back,11,2,yat,yad,,n. sg. acc.,3,3,,0,3,14
37,37,4,light_blue_back,11,2,yat,yad,,n. sg. nom.,3,3,,0,3,14
38,38,4,yellow_back,14,2,ābhū,ābhū,,iic.,3,4, sence of lemma = 2,3,6,17
39,39,4,lawngreen_back,32,5,bhūḥ,bhū,,f. sg. voc.,3,4, sence of lemma = 2,0,3,35
40,40,5,deep_sky_back,11,2,yat,yat,,n. sg. acc.,3,3,{ ppr. [2 sence of lemma = 2,0,3,14
41,41,5,deep_sky_back,11,2,yat,yat,,n. sg. nom.,3,3,{ ppr. [2 sence of lemma = 2,0,3,14
42,42,5,yellow_back,14,2,a,a,,iic.,1,1,,3,4,15
43,43,5,yellow_back,15,2,bhū,bhū,,iic.,2,3, sence of lemma = 2,4,6,17
44,44,6,yellow_back,11,2,yat,yat,,iic.,3,3,{ ppr. [2 sence of lemma = 2,0,3,14
45,45,6,cyan_back,16,2,umau,umā,,m. du. acc.,3,4,,5,8,19
46,46,6,cyan_back,16,2,umau,umā,,m. du. nom.,3,4,,5,8,19
47,47,7,lawngreen_back,16,2,umau,umā,,m. du. voc.,3,4,,5,8,19
