,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,sumatiḥ,sumati,,m. sg. nom.,7,7,,0,7,7
1,1,1,deep_sky_back,0,1,sumatiḥ,sumati,,f. sg. nom.,7,7,,0,7,7
2,2,1,mauve_back,7,1,tu,tu,,ind.,2,2,,7,9,9
3,3,1,deep_sky_back,10,2,alābvā,alābu,,f. sg. i.,6,6,,0,6,16
4,4,1,mauve_back,17,3,kāram,kṛ,,abs.,5,5, sence of lemma = 1,0,5,22
5,5,1,light_blue_back,23,4,ekam,eka,,m. sg. acc.,4,4,,0,4,27
6,6,1,light_blue_back,23,4,ekam,eka,,n. sg. acc.,4,4,,0,4,27
7,7,1,light_blue_back,23,4,ekam,eka,,n. sg. nom.,4,4,,0,4,27
8,8,1,deep_sky_back,28,5,aṇḍam,aṇḍa,,m. sg. acc.,5,5,,0,5,33
9,9,1,deep_sky_back,28,5,aṇḍam,aṇḍa,,n. sg. acc.,5,5,,0,5,33
10,10,1,deep_sky_back,28,5,aṇḍam,aṇḍa,,n. sg. nom.,5,5,,0,5,33
11,11,1,carmin_back,34,6,asūta,sū,,impft. [2] md. sg. 3,5,5, sence of lemma = 1,0,5,39
12,12,1,carmin_back,34,6,asūta,sū,,impft. [2] ac. pl. 2,5,5, sence of lemma = 1,0,5,39
13,13,2,light_blue_back,17,3,kā,kim,,f. sg. nom.,2,2,,0,2,19
14,14,2,yellow_back,34,6,asu,asu,,iic.,3,3,,0,3,37
15,15,3,deep_sky_back,18,3,aram,ara,,m. sg. acc.,4,4,,1,5,22
16,16,3,deep_sky_back,18,3,aram,ara,,n. sg. acc.,4,4,,1,5,22
17,17,3,deep_sky_back,18,3,aram,ara,,n. sg. nom.,4,4,,1,5,22
18,18,3,deep_sky_back,34,6,asū,asu,,m. du. acc.,3,3,,0,3,37
19,19,3,deep_sky_back,34,6,asū,asu,,m. du. nom.,3,3,,0,3,37
20,20,4,deep_sky_back,18,3,āram,āra,,n. sg. acc.,4,4,,1,5,22
21,21,4,deep_sky_back,18,3,āram,āra,,n. sg. nom.,4,4,,1,5,22
22,22,4,deep_sky_back,18,3,āram,āra,,m. sg. acc.,4,4,,1,5,22
23,23,4,yellow_back,34,6,a,a,,iic.,1,1,,0,1,35
24,24,4,lawngreen_back,35,6,sūta,sūta,,m. sg. voc.,4,4, sence of lemma = 2,1,5,39
25,25,5,carmin_back,18,3,āram,ṛ,,aor. [2] ac. sg. 1,4,4,,1,5,22
26,26,5,lawngreen_back,35,6,sūta,sūta,,n. sg. voc.,4,4,{ pp. }[sū_1 sence of lemma = 1,1,5,39
27,27,5,lawngreen_back,35,6,sūta,sūta,,m. sg. voc.,4,4,{ pp. }[sū_1 sence of lemma = 1,1,5,39
28,28,6,lawngreen_back,36,6,uta,uta,,n. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,2,5,39
29,29,6,lawngreen_back,36,6,uta,uta,,m. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,2,5,39
30,30,7,lawngreen_back,36,6,ūta,ūta,,n. sg. voc.,3,3,{ pp. }[av sence of lemma = 1,2,5,39
31,31,7,lawngreen_back,36,6,ūta,ūta,,m. sg. voc.,3,3,{ pp. }[av sence of lemma = 1,2,5,39
32,32,7,lawngreen_back,36,6,ūta,ūta,,n. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,2,5,39
33,33,7,lawngreen_back,36,6,ūta,ūta,,m. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,2,5,39
34,34,8,mauve_back,36,6,uta,uta,,ind.,3,3, sence of lemma = 1,2,5,39
