,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
1,1,1,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
2,2,1,mauve_back,3,1,tathā,tathā,,ind.,4,5,,3,7,7
3,3,1,deep_sky_back,8,2,havyam,havya,,n. sg. acc.,6,6,{ pfp. [1 sence of lemma = 1,0,6,14
4,4,1,deep_sky_back,8,2,havyam,havya,,n. sg. nom.,6,6,{ pfp. [1 sence of lemma = 1,0,6,14
5,5,1,deep_sky_back,8,2,havyam,havya,,m. sg. acc.,6,6,{ pfp. [1 sence of lemma = 1,0,6,14
6,6,1,deep_sky_back,8,2,havyam,havya,,n. sg. acc.,6,6,{ pfp. [1 sence of lemma = 2,0,6,14
7,7,1,deep_sky_back,8,2,havyam,havya,,n. sg. nom.,6,6,{ pfp. [1 sence of lemma = 2,0,6,14
8,8,1,deep_sky_back,8,2,havyam,havya,,m. sg. acc.,6,6,{ pfp. [1 sence of lemma = 2,0,6,14
9,9,1,carmin_back,14,2,āsīt,ās,,inj. [5] ac. sg. 3,4,4, sence of lemma = 2,6,10,18
10,10,1,carmin_back,14,2,āsīt,ās,,aor. [5] ac. sg. 3,4,4, sence of lemma = 2,6,10,18
11,11,1,carmin_back,14,2,āsīt,as,,impft. [2] ac. sg. 3,4,4, sence of lemma = 1,6,10,18
