,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,yajña,yajña,,iic.,5,5,,0,5,5
1,1,1,carmin_back,10,2,anviṣya,anu-iṣ,,imp. [4] ac. sg. 2,7,7, sence of lemma = 1,0,7,17
2,2,1,mauve_back,18,3,samānetum,sam-ā-nī,,inf.,9,9, sence of lemma = 1,0,9,27
3,3,1,carmin_back,28,4,ādideśa,ā-diś,,pft. ac. sg. 3,7,7, sence of lemma = 1,0,7,35
4,4,1,carmin_back,28,4,ādideśa,ā-diś,,pft. ac. sg. 1,7,7, sence of lemma = 1,0,7,35
5,5,2,deep_sky_back,4,1,aśvam,aśva,,m. sg. acc.,5,5,,4,9,9
6,6,2,mauve_back,10,2,anviṣya,anu-iṣ,,abs.,7,7, sence of lemma = 1,0,7,17
7,7,2,mauve_back,10,2,anviṣya,anu-iṣ,,ca. abs.,7,7, sence of lemma = 1,0,7,17
8,8,2,deep_sky_back,18,3,samān,sama,,m. pl. acc.,5,5,,0,5,23
9,9,2,mauve_back,23,3,etum,i,,inf.,4,4,,5,9,27
10,10,2,yellow_back,28,4,ādi,ādi,,iic.,3,3,,0,3,31
11,11,2,yellow_back,28,4,ādi,ādin,,iic.,3,3,,0,3,31
12,12,2,lawngreen_back,31,4,deśa,deśa,,m. sg. voc.,4,4,,3,7,35
13,13,3,deep_sky_back,4,1,āśvam,āśva,,m. sg. acc.,5,5,,4,9,9
14,14,3,deep_sky_back,4,1,āśvam,āśva,,n. sg. acc.,5,5,,4,9,9
15,15,3,deep_sky_back,4,1,āśvam,āśva,,n. sg. nom.,5,5,,4,9,9
16,16,3,lawngreen_back,10,2,anviṣya,anu-iṣya,,n. sg. voc.,7,7,{ ca. pfp. [1,0,7,17
17,17,3,lawngreen_back,10,2,anviṣya,anu-iṣya,,m. sg. voc.,7,7,{ ca. pfp. [1,0,7,17
18,18,3,deep_sky_back,18,3,samā,samā,,f. sg. nom.,4,4,,0,4,22
19,19,3,deep_sky_back,18,3,samā,sama,,f. sg. nom.,4,4,,0,4,22
20,20,3,mauve_back,22,3,netum,nī,,inf.,5,5, sence of lemma = 1,4,9,27
21,21,3,deep_sky_back,28,4,ādi,ādi,,n. sg. acc.,3,3,,0,3,31
22,22,3,deep_sky_back,28,4,ādi,ādi,,n. sg. nom.,3,3,,0,3,31
23,23,3,deep_sky_back,28,4,ādi,ādin,,n. sg. acc.,3,3,,0,3,31
24,24,3,deep_sky_back,28,4,ādi,ādin,,n. sg. nom.,3,3,,0,3,31
25,25,3,lawngreen_back,31,4,deśa,deśa,,n. sg. voc.,4,4,,3,7,35
26,26,4,cyan_back,4,1,aśvam,aśva,,n. sg. acc.,5,5,,4,9,9
27,27,4,cyan_back,4,1,aśvam,aśva,,n. sg. nom.,5,5,,4,9,9
28,28,4,mauve_back,10,2,anu,anu,,prep.,3,3,,0,3,13
29,29,4,mauve_back,10,2,anu,anu,,adv.,3,3,,0,3,13
30,30,4,carmin_back,13,2,iṣya,iṣ,,imp. [4] ac. sg. 2,4,4, sence of lemma = 1,3,7,17
31,31,4,carmin_back,13,2,iṣya,iṣ,,imp. [4] ac. sg. 2,4,4, sence of lemma = 2,3,7,17
32,32,4,mauve_back,21,3,ānetum,ā-nī,,inf.,6,6, sence of lemma = 1,3,9,27
33,33,4,cyan_back,31,4,dā,da,,f. sg. nom.,2,2,,3,5,33
34,34,5,lawngreen_back,13,2,iṣya,iṣya,,n. sg. voc.,4,4,{ ca. pfp. [1,3,7,17
35,35,5,lawngreen_back,13,2,iṣya,iṣya,,m. sg. voc.,4,4,{ ca. pfp. [1,3,7,17
36,36,5,lawngreen_back,13,2,iṣya,iṣya,,n. sg. voc.,4,4,{ ca. pfp. [1,3,7,17
37,37,5,lawngreen_back,13,2,iṣya,iṣya,,m. sg. voc.,4,4,{ ca. pfp. [1,3,7,17
38,38,5,lawngreen_back,13,2,iṣya,iṣya,,n. sg. voc.,4,4,{ pfp. [1,3,7,17
39,39,5,lawngreen_back,13,2,iṣya,iṣya,,m. sg. voc.,4,4,{ pfp. [1,3,7,17
40,40,5,mauve_back,21,3,an,an,,iic.,2,2, sence of lemma = 1,3,5,23
41,41,5,yellow_back,31,4,da,da,,iic.,2,2,,3,5,33
42,42,6,mauve_back,21,3,a,a,,iic.,1,1,,3,4,22
43,43,6,lawngreen_back,32,4,īśa,īśa,,m. sg. voc.,3,3,,4,7,35
44,44,7,lawngreen_back,32,4,īśa,īśa,,n. sg. voc.,3,3,,4,7,35
