,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,ekādaśī,ekādaśa,,iic.,7,7,,0,7,7
1,1,1,deep_sky_back,7,1,dine,dina,,n. du. acc.,4,4,,7,11,11
2,2,1,deep_sky_back,7,1,dine,dina,,n. du. nom.,4,4,,7,11,11
3,3,1,deep_sky_back,7,1,dine,dina,,n. sg. loc.,4,4,,7,11,11
4,4,1,yellow_back,12,2,nāmaka,nāmaka,,iic.,6,6,,0,6,18
5,5,1,yellow_back,18,2,raṇa,raṇa,,iic.,4,4,,6,10,22
6,6,1,light_blue_back,27,3,sarvā,sarva,,f. sg. nom.,5,5,,0,5,32
7,7,1,light_blue_back,32,3,te,tad,,n. du. acc.,2,2,,5,7,34
8,8,1,light_blue_back,32,3,te,tad,,n. du. nom.,2,2,,5,7,34
9,9,1,light_blue_back,32,3,te,tad,,m. pl. nom.,2,2,,5,7,34
10,10,1,light_blue_back,32,3,te,tad,,f. du. acc.,2,2,,5,7,34
11,11,1,light_blue_back,32,3,te,tad,,f. du. nom.,2,2,,5,7,34
12,12,1,light_blue_back,32,3,te,yuṣmad,,m. sg. g.,2,2,,5,7,34
13,13,1,light_blue_back,32,3,te,yuṣmad,,m. sg. dat.,2,2,,5,7,34
14,14,1,deep_sky_back,35,4,vyavasthā,vyavasthā,,f. sg. nom.,8,9, sence of lemma = 2,0,8,43
15,15,1,deep_sky_back,44,5,kṛtā,kṛta,,f. sg. nom.,4,4,{ pp. }[kṛ_1,0,4,48
16,16,2,deep_sky_back,0,1,ekādaśī,ekādaśa,,f. sg. nom.,7,7,,0,7,7
17,17,2,cyan_back,7,1,dine,dina,,m. sg. loc.,4,4,,7,11,11
18,18,2,cyan_back,7,1,dine,dina,,f. du. acc.,4,4,,7,11,11
19,19,2,cyan_back,7,1,dine,dina,,f. du. nom.,4,4,,7,11,11
20,20,2,mauve_back,12,2,nāma,nāma,,prep.,4,4,,0,4,16
21,21,2,yellow_back,16,2,karaṇa,karaṇa,,iic.,6,6,,4,10,22
22,22,3,yellow_back,0,1,eka,eka,,iic.,3,3,,0,3,3
23,23,3,deep_sky_back,3,1,daśī,daśin,,m. sg. nom.,4,4,,3,7,7
24,24,3,lawngreen_back,7,1,dine,dina,,n. du. voc.,4,4,,7,11,11
25,25,3,yellow_back,12,2,nāma,nāman,,iic.,4,4,,0,4,16
26,26,3,deep_sky_back,16,2,karaṇā,karaṇa,,f. sg. nom.,6,6,,4,10,22
27,27,4,light_blue_back,0,1,ekā,eka,,f. sg. nom.,3,3,,0,3,3
28,28,4,yellow_back,5,1,śī,śī,,iic.,2,2, sence of lemma = 2,5,7,7
29,29,4,lawngreen_back,7,1,dine,dina,,f. du. voc.,4,4,,7,11,11
30,30,4,lawngreen_back,7,1,dine,dina,,f. sg. voc.,4,4,,7,11,11
31,31,4,deep_sky_back,12,2,nāma,nāman,,n. sg. acc.,4,4,,0,4,16
32,32,4,deep_sky_back,12,2,nāma,nāman,,n. sg. nom.,4,4,,0,4,16
33,33,4,cyan_back,18,2,raṇā,raṇa,,f. sg. nom.,4,4,,6,10,22
34,34,5,yellow_back,2,1,ada,ada,,iic.,3,3,,2,5,5
35,35,5,mauve_back,12,2,na,na,,part.,2,2,,0,2,14
36,36,5,deep_sky_back,21,2,artham,artha,,m. sg. acc.,5,6,,9,14,26
37,37,6,yellow_back,2,1,āda,āda,,iic.,3,3,,2,5,5
38,38,6,deep_sky_back,12,2,nā,nṛ,,m. sg. nom.,2,2,,0,2,14
39,39,6,deep_sky_back,21,2,ārtham,ārtha,,m. sg. acc.,5,6,,9,14,26
40,40,6,deep_sky_back,21,2,ārtham,ārtha,,n. sg. acc.,5,6,,9,14,26
41,41,6,deep_sky_back,21,2,ārtham,ārtha,,n. sg. nom.,5,6,,9,14,26
42,42,7,yellow_back,2,1,a,a,,iic.,1,1,,2,3,3
43,43,7,yellow_back,13,2,āma,āma,,iic.,3,3,,1,4,16
44,44,7,cyan_back,21,2,artham,artha,,n. sg. acc.,5,6,,9,14,26
45,45,7,cyan_back,21,2,artham,artha,,n. sg. nom.,5,6,,9,14,26
46,46,8,carmin_back,13,2,ama,am,,imp. [1] ac. sg. 2,3,3,,1,4,16
47,47,9,carmin_back,13,2,āma,am,,pft. ac. pl. 2,3,3,,1,4,16
48,48,9,carmin_back,13,2,āma,am,,pft. ac. sg. 3,3,3,,1,4,16
49,49,9,carmin_back,13,2,āma,am,,pft. ac. sg. 1,3,3,,1,4,16
