,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,ataḥ,atas,,adv.,4,4,,0,4,4
1,1,1,mauve_back,5,2,etat,etad,,adv.,4,4,,0,4,9
2,2,1,deep_sky_back,9,2,deśasya,deśa,,m. sg. g.,7,7,,4,11,16
3,3,1,yellow_back,17,3,magadha,magadha,,iic.,6,7,,0,6,23
4,4,1,lawngreen_back,23,3,deśa,deśa,,m. sg. voc.,4,4,,6,10,27
5,5,1,yellow_back,28,4,itya,itya,,iic.,4,4,{ pfp. [1,0,4,32
6,6,1,cyan_back,32,4,pi,pā,,m. sg. loc.,2,2, sence of lemma = 3,4,6,34
7,7,1,cyan_back,32,4,pi,pā,,m. sg. loc.,2,2, sence of lemma = 4,4,6,34
8,8,1,mauve_back,35,5,nāma,nāma,,prep.,4,4,,0,4,39
9,9,2,yellow_back,5,2,etat,etad,,iic.,4,4,,0,4,9
10,10,2,cyan_back,9,2,deśasya,deśa,,n. sg. g.,7,7,,4,11,16
11,11,2,lawngreen_back,23,3,deśa,deśa,,n. sg. voc.,4,4,,6,10,27
12,12,2,mauve_back,28,4,iti,iti,,part.,3,3,,0,3,31
13,13,2,mauve_back,31,4,api,api,,conj.,3,3,,3,6,34
14,14,2,mauve_back,31,4,api,api,,prep.,3,3,,3,6,34
15,15,2,deep_sky_back,35,5,nāma,nāman,,n. sg. acc.,4,4,,0,4,39
16,16,2,deep_sky_back,35,5,nāma,nāman,,n. sg. nom.,4,4,,0,4,39
17,17,3,light_blue_back,5,2,etat,etad,,n. sg. acc.,4,4,,0,4,9
18,18,3,light_blue_back,5,2,etat,etad,,n. sg. nom.,4,4,,0,4,9
19,19,3,cyan_back,9,2,dā,da,,f. sg. nom.,2,2,,4,6,11
20,20,3,lawngreen_back,11,2,śasya,śasya,,n. sg. voc.,5,5,{ pfp. [1,6,11,16
21,21,3,lawngreen_back,11,2,śasya,śasya,,m. sg. voc.,5,5,{ pfp. [1,6,11,16
22,22,3,lawngreen_back,11,2,śasya,śasya,,n. sg. voc.,5,5,{ pfp. [1,6,11,16
23,23,3,lawngreen_back,11,2,śasya,śasya,,m. sg. voc.,5,5,{ pfp. [1,6,11,16
24,24,3,cyan_back,23,3,dā,da,,f. sg. nom.,2,2,,6,8,25
25,25,3,lawngreen_back,35,5,nāma,nāman,,n. sg. voc.,4,4,,0,4,39
26,26,4,cyan_back,9,2,de,da,,m. sg. loc.,2,2,,4,6,11
27,27,4,cyan_back,9,2,de,da,,n. du. acc.,2,2,,4,6,11
28,28,4,cyan_back,9,2,de,da,,n. du. nom.,2,2,,4,6,11
29,29,4,cyan_back,9,2,de,da,,n. sg. loc.,2,2,,4,6,11
30,30,4,cyan_back,9,2,de,da,,f. du. acc.,2,2,,4,6,11
31,31,4,cyan_back,9,2,de,da,,f. du. nom.,2,2,,4,6,11
32,32,4,yellow_back,23,3,da,da,,iic.,2,2,,6,8,25
33,33,4,mauve_back,35,5,na,na,,part.,2,2,,0,2,37
34,34,5,yellow_back,9,2,da,da,,iic.,2,2,,4,6,11
35,35,5,lawngreen_back,24,3,īśa,īśa,,m. sg. voc.,3,3,,7,10,27
36,36,5,deep_sky_back,35,5,nā,nṛ,,m. sg. nom.,2,2,,0,2,37
37,37,6,deep_sky_back,10,2,īśasya,īśa,,m. sg. g.,6,6,,5,11,16
38,38,6,lawngreen_back,24,3,īśa,īśa,,n. sg. voc.,3,3,,7,10,27
39,39,6,carmin_back,36,5,ama,am,,imp. [1] ac. sg. 2,3,3,,1,4,39
40,40,7,cyan_back,10,2,īśasya,īśa,,n. sg. g.,6,6,,5,11,16
41,41,7,carmin_back,36,5,āma,am,,pft. ac. pl. 2,3,3,,1,4,39
42,42,7,carmin_back,36,5,āma,am,,pft. ac. sg. 3,3,3,,1,4,39
43,43,7,carmin_back,36,5,āma,am,,pft. ac. sg. 1,3,3,,1,4,39
44,44,8,lawngreen_back,36,5,āma,āma,,m. sg. voc.,3,3,,1,4,39
45,45,8,lawngreen_back,36,5,āma,āma,,n. sg. voc.,3,3,,1,4,39
