,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,param,param,,adv.,5,5,,0,5,5
1,1,1,mauve_back,6,2,tu,tu,,conj.,2,2,,0,2,8
2,2,1,deep_sky_back,9,3,aśvā,aśva,,f. sg. nom.,4,4,,0,4,13
3,3,1,mauve_back,14,4,na,na,,part.,2,2,,0,2,16
4,4,1,deep_sky_back,16,4,labdhaḥ,labdha,,m. sg. nom.,6,7,{ pp. }[labh,2,8,22
5,5,2,deep_sky_back,0,1,param,para,,m. sg. acc.,5,5,,0,5,5
6,6,2,deep_sky_back,0,1,param,para,,n. sg. acc.,5,5,,0,5,5
7,7,2,deep_sky_back,0,1,param,para,,n. sg. nom.,5,5,,0,5,5
8,8,2,yellow_back,9,3,a,a,,iic.,1,1,,0,1,10
9,9,2,deep_sky_back,10,3,śvā,śvan,,m. sg. nom.,3,3, sence of lemma = 1,1,4,13
10,10,3,lawngreen_back,12,3,u,u,,ind.,1,1,,3,4,13
