,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,svapitṛ,svapitṛ,,iic.,7,7,,0,7,7
1,1,1,cyan_back,7,1,vyānām,vyāna,,f. sg. acc.,6,6,,7,13,13
2,2,1,deep_sky_back,14,2,mṛtānām,mṛta,,f. pl. g.,7,7,{ pp. }[mṛ,0,7,21
3,3,1,deep_sky_back,14,2,mṛtānām,mṛta,,n. pl. g.,7,7,{ pp. }[mṛ,0,7,21
4,4,1,deep_sky_back,14,2,mṛtānām,mṛta,,m. pl. g.,7,7,{ pp. }[mṛ,0,7,21
5,5,1,deep_sky_back,22,3,tarpaṇam,tarpaṇa,,n. sg. acc.,8,8,,0,8,30
6,6,1,deep_sky_back,22,3,tarpaṇam,tarpaṇa,,n. sg. nom.,8,8,,0,8,30
7,7,1,mauve_back,31,4,kartum,kṛ,,inf.,6,6, sence of lemma = 1,0,6,37
8,8,1,carmin_back,37,4,aicchat,iṣ,,impft. [6] ac. sg. 3,5,7, sence of lemma = 1,6,11,42
9,9,1,light_blue_back,43,5,saḥ,tad,,m. sg. nom.,3,3,,0,3,46
10,10,2,yellow_back,0,1,sva,sva,,iic.,3,3,,0,3,3
11,11,2,yellow_back,3,1,pitṛvya,pitṛvya,,iic.,7,7,,3,10,10
12,12,2,deep_sky_back,14,2,mṛtā,mṛta,,f. sg. nom.,4,4,{ pp. }[mṛ,0,4,18
13,13,2,light_blue_back,31,4,kā,kim,,f. sg. nom.,2,2,,0,2,33
14,14,2,deep_sky_back,33,4,ṛtum,ṛtu,,m. sg. acc.,4,4,,2,6,37
15,15,3,deep_sky_back,3,1,pitṛvyā,pitṛvya,,f. sg. nom.,7,7,,3,10,10
16,16,3,yellow_back,14,2,mṛta,mṛta,,iic.,4,4,{ pp. }[mṛ,0,4,18
17,17,4,yellow_back,3,1,pitṛ,pitṛ,,iic.,4,4,,3,7,7
18,18,4,yellow_back,7,1,vī,vī,,iic.,2,2, sence of lemma = 2,7,9,9
19,19,4,deep_sky_back,9,1,ānām,āna,,f. sg. acc.,4,4,,9,13,13
20,20,4,deep_sky_back,17,2,ānām,āna,,f. sg. acc.,4,4,,3,7,21
