,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
1,1,1,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
2,2,1,mauve_back,3,1,śrutvā,śru,,abs.,6,6,,3,9,9
3,3,1,grey_back,10,2,viddhdāntaḥ,viddhdāntaḥ,,?,10,11,,0,10,20
4,4,1,deep_sky_back,21,3,daśarathaḥ,daśaratha,,m. sg. nom.,9,10,,0,9,30
5,5,2,yellow_back,21,3,daśa,daśan,,iic.,4,4,,0,4,25
6,6,2,deep_sky_back,25,3,rathaḥ,ratha,,m. sg. nom.,5,6,,4,9,30
7,7,3,deep_sky_back,21,3,daśa,daśan,,m. pl. acc.,4,4,,0,4,25
8,8,3,deep_sky_back,21,3,daśa,daśan,,m. pl. nom.,4,4,,0,4,25
9,9,4,carmin_back,21,3,daśa,daṃś,,imp. [1] ac. sg. 2,4,4,,0,4,25
