,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,grey_back,0,1,sagasutāstu,sagasutāstu,,?,11,11,,0,11,11
1,1,1,mauve_back,12,2,na,na,,part.,2,2,,0,2,14
2,2,1,deep_sky_back,15,3,pratyāgatāḥ,prati-ā-gata,,f. pl. acc.,11,11,{ pp. }[prati-ā-gam,0,11,26
3,3,1,deep_sky_back,15,3,pratyāgatāḥ,prati-ā-gata,,f. pl. nom.,11,11,{ pp. }[prati-ā-gam,0,11,26
4,4,1,deep_sky_back,15,3,pratyāgatāḥ,prati-ā-gata,,m. pl. nom.,11,11,{ pp. }[prati-ā-gam,0,11,26
5,5,2,lawngreen_back,15,3,pratyāgatāḥ,prati-ā-gata,,f. pl. voc.,11,11,{ pp. }[prati-ā-gam,0,11,26
6,6,2,lawngreen_back,15,3,pratyāgatāḥ,prati-ā-gata,,m. pl. voc.,11,11,{ pp. }[prati-ā-gam,0,11,26
7,7,3,mauve_back,15,3,prati,prati,,prep.,5,5,,0,5,20
8,8,3,deep_sky_back,20,3,āgatāḥ,ā-gata,,f. pl. acc.,6,6,{ pp. }[ā-gam,5,11,26
9,9,3,deep_sky_back,20,3,āgatāḥ,ā-gata,,f. pl. nom.,6,6,{ pp. }[ā-gam,5,11,26
10,10,3,deep_sky_back,20,3,āgatāḥ,ā-gata,,m. pl. nom.,6,6,{ pp. }[ā-gam,5,11,26
11,11,4,lawngreen_back,20,3,āgatāḥ,ā-gata,,f. pl. voc.,6,6,{ pp. }[ā-gam,5,11,26
12,12,4,lawngreen_back,20,3,āgatāḥ,ā-gata,,m. pl. voc.,6,6,{ pp. }[ā-gam,5,11,26
