,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,ataḥ,atas,,adv.,4,4,,0,4,4
1,1,1,deep_sky_back,5,2,devāḥ,deva,,m. pl. nom.,5,5,,0,5,10
2,2,1,light_blue_back,11,3,tat,tad,,n. sg. acc.,3,3,,0,3,14
3,3,1,light_blue_back,11,3,tat,tad,,n. sg. nom.,3,3,,0,3,14
4,4,1,deep_sky_back,15,4,tejaḥ,tejas,,n. sg. acc.,5,5,,0,5,20
5,5,1,deep_sky_back,15,4,tejaḥ,tejas,,n. sg. nom.,5,5,,0,5,20
6,6,1,deep_sky_back,15,4,tejaḥ,teja,,m. sg. nom.,5,5,,0,5,20
7,7,1,deep_sky_back,21,5,ātmanyā,ātmanya,,f. sg. nom.,7,7,,0,7,28
8,8,1,mauve_back,31,6,sthāpayitum,sthā,,ca. inf.,10,11, sence of lemma = 1,0,10,41
9,9,1,deep_sky_back,42,7,īśvaram,īśvara,,m. sg. acc.,7,7,,0,7,49
10,10,1,deep_sky_back,42,7,īśvaram,īśvara,,n. sg. acc.,7,7,,0,7,49
11,11,1,deep_sky_back,42,7,īśvaram,īśvara,,n. sg. nom.,7,7,,0,7,49
12,12,1,grey_back,50,8,samprārthitavantaḥ,samprārthitavantaḥ,,?,17,18,,0,17,67
13,13,2,lawngreen_back,5,2,devāḥ,deva,,m. pl. voc.,5,5,,0,5,10
14,14,2,lawngreen_back,15,4,tejaḥ,tejas,,n. sg. voc.,5,5,,0,5,20
15,15,2,deep_sky_back,21,5,ātmani,ātman,,m. sg. loc.,6,6,,0,6,27
16,16,2,deep_sky_back,21,5,ātmani,ātman,,m. sg. loc.,6,6,,0,6,27
17,17,2,mauve_back,27,5,eva,eva,,prep.,3,3,,6,9,30
18,18,2,carmin_back,31,6,stha,as,,pr. [2] ac. pl. 2,3,4, sence of lemma = 1,0,3,34
19,19,3,mauve_back,27,5,iva,iva,,part.,3,3,,6,9,30
20,20,3,mauve_back,33,6,āpayitum,āp,,ca. inf.,8,8,,2,10,41
21,21,3,mauve_back,33,6,āpayitum,i,,ca. inf.,8,8,,2,10,41
