,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,teṣu,tad,,n. pl. loc.,4,4,,0,4,4
1,1,1,light_blue_back,0,1,teṣu,tad,,m. pl. loc.,4,4,,0,4,4
2,2,1,deep_sky_back,5,2,aikamatyam,aikamatya,,n. sg. acc.,9,10,,0,9,14
3,3,1,deep_sky_back,5,2,aikamatyam,aikamatya,,n. sg. nom.,9,10,,0,9,14
4,4,1,deep_sky_back,5,2,aikamatyam,aikamatya,,m. sg. acc.,9,10,,0,9,14
5,5,1,yellow_back,15,3,bhrātṛ,bhrātṛ,,iic.,5,6,,0,5,20
6,6,1,deep_sky_back,20,3,prema,preman,,n. sg. acc.,5,5,,5,10,25
7,7,1,deep_sky_back,20,3,prema,preman,,n. sg. nom.,5,5,,5,10,25
8,8,1,grey_back,26,4,titrivṛttiśca,titrivṛttiśca,,?,13,13,,0,13,39
9,9,1,yellow_back,40,5,a,a,,iic.,1,1,,0,1,41
10,10,1,lawngreen_back,41,5,nidhana,nidhana,,n. sg. voc.,6,7,,1,7,47
11,11,1,deep_sky_back,48,6,sādhāraṇāni,sādhāraṇa,,n. pl. acc.,10,11,,0,10,58
12,12,1,deep_sky_back,48,6,sādhāraṇāni,sādhāraṇa,,n. pl. nom.,10,11,,0,10,58
13,13,1,lawngreen_back,58,6,asan,asan,,m. sg. voc.,4,4,,10,14,62
14,14,2,lawngreen_back,20,3,prema,preman,,n. sg. voc.,5,5,,5,10,25
15,15,2,deep_sky_back,48,6,sādhāraṇān,sādhāraṇa,,m. pl. acc.,9,10,,0,9,57
16,16,2,light_blue_back,57,6,yā,yad,,f. sg. nom.,2,2,,9,11,59
17,17,2,deep_sky_back,59,6,san,sat,,m. sg. nom.,3,3,{ ppr. [2,11,14,62
18,18,3,lawngreen_back,20,3,prema,preman,,m. sg. voc.,5,5,,5,10,25
19,19,3,yellow_back,48,6,sādhāraṇa,sādhāraṇa,,iic.,8,9,,0,8,56
20,20,3,carmin_back,56,6,nyāsan,ni-as,,impft. [1] ac. pl. 3,6,6, sence of lemma = 2,8,14,62
21,21,4,light_blue_back,48,6,sā,tad,,f. sg. nom.,2,2,,0,2,50
22,22,4,deep_sky_back,50,6,dhāraṇāni,dhāraṇa,,n. pl. acc.,8,9,,2,10,58
23,23,4,deep_sky_back,50,6,dhāraṇāni,dhāraṇa,,n. pl. nom.,8,9,,2,10,58
24,24,4,lawngreen_back,58,6,āsan,āsan,,m. sg. voc.,4,4,,10,14,62
25,25,5,deep_sky_back,49,6,ādhāraṇāni,ādhāraṇa,,n. pl. acc.,9,10,,1,10,58
26,26,5,deep_sky_back,49,6,ādhāraṇāni,ādhāraṇa,,n. pl. nom.,9,10,,1,10,58
27,27,5,deep_sky_back,58,6,asan,asat,,m. sg. nom.,4,4,,10,14,62
28,28,6,yellow_back,49,6,ādhāraṇa,ādhāraṇa,,iic.,7,8,,1,8,56
29,29,6,yellow_back,56,6,nī,nī,,iic.,2,2, sence of lemma = 2,8,10,58
30,30,6,deep_sky_back,58,6,asan,asat,,m. sg. nom.,4,4,{ ppr. [1,10,14,62
31,31,7,mauve_back,49,6,adha,adha,,ind.,3,4,,1,4,52
32,32,7,deep_sky_back,52,6,raṇāni,raṇa,,n. pl. acc.,6,6,,4,10,58
33,33,7,deep_sky_back,52,6,raṇāni,raṇa,,n. pl. nom.,6,6,,4,10,58
34,34,7,lawngreen_back,58,6,asan,asat,,m. sg. voc.,4,4,,10,14,62
35,35,8,mauve_back,49,6,adhā,adha,,ind.,3,4,,1,4,52
36,36,8,carmin_back,52,6,raṇāni,raṇ,,imp. [1] ac. sg. 1,6,6,,4,10,58
37,37,8,lawngreen_back,58,6,asan,asat,,m. sg. voc.,4,4,{ ppr. [1,10,14,62
38,38,9,yellow_back,49,6,a,a,,iic.,1,1,,1,2,50
39,39,9,deep_sky_back,50,6,dhāraṇān,dhāraṇa,,m. pl. acc.,7,8,,2,9,57
