,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,tadā,tadā,,adv.,4,4,,0,4,4
1,1,1,deep_sky_back,5,2,jalā,jala,,f. sg. nom.,4,4,,0,4,9
2,2,1,grey_back,10,3,rthamanveṣaṇam,rthamanveṣaṇam,,?,13,14,,0,13,23
3,3,1,deep_sky_back,24,4,kṛtavān,kṛtavat,,m. sg. nom.,7,7,{ ppa. }[kṛ_1,0,7,31
4,4,2,carmin_back,24,4,kṛta,kṛ,,inj. [4] md. sg. 3,4,4, sence of lemma = 1,0,4,28
5,5,2,carmin_back,24,4,kṛta,kṛ,,inj. [1] md. sg. 3,4,4, sence of lemma = 1,0,4,28
6,6,2,deep_sky_back,28,4,vān,vāt,,m. sg. nom.,3,3,{ ppr. [2,4,7,31
7,7,3,yellow_back,24,4,kṛta,kṛta,,iic.,4,4,{ pp. }[kṛ_1,0,4,28
8,8,3,lawngreen_back,28,4,vān,vāt,,m. sg. voc.,3,3,{ ppr. [2,4,7,31
9,9,4,cyan_back,28,4,vān,vas,,m. sg. nom.,3,3, sence of lemma = 3,4,7,31
