,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,grey_back,0,1,etad,etad,,?,4,4,,0,4,4
1,1,1,deep_sky_back,5,2,bhavān,bhava,,m. pl. acc.,5,6,,0,5,10
2,2,1,deep_sky_back,5,2,bhavān,bhavat,,m. sg. nom.,5,6, sence of lemma = 2,0,5,10
3,3,1,deep_sky_back,11,3,tisṛbhyaḥ,tri,,f. pl. abl.,8,9,,0,8,19
4,4,1,deep_sky_back,11,3,tisṛbhyaḥ,tri,,f. pl. dat.,8,9,,0,8,19
5,5,1,yellow_back,20,4,sva,sva,,iic.,3,3,,0,3,23
6,6,1,deep_sky_back,23,4,patnībhyaḥ,patnī,,f. pl. abl.,9,10,,3,12,32
7,7,1,deep_sky_back,23,4,patnībhyaḥ,patnī,,f. pl. dat.,9,10,,3,12,32
8,8,1,mauve_back,33,5,vibhajya,vi-bhaj,,abs.,7,8,,0,7,40
9,9,1,grey_back,41,6,dadāt,dadāt,,?,5,5,,0,5,46
10,10,2,yellow_back,23,4,patni,patnī,,iic.,5,5,,3,8,28
11,11,3,yellow_back,23,4,patnī,patnī,,iic.,5,5,,3,8,28
12,12,4,deep_sky_back,23,4,patnī,patnī,,f. sg. nom.,5,5,,3,8,28
13,13,5,deep_sky_back,27,4,ibhyaḥ,ibha,,f. pl. nom.,5,6,,7,12,32
14,14,6,lawngreen_back,27,4,ibhyaḥ,ibha,,f. pl. voc.,5,6,,7,12,32
