,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,te,tad,,n. du. acc.,2,2,,0,2,2
1,1,1,light_blue_back,0,1,te,tad,,n. du. nom.,2,2,,0,2,2
2,2,1,light_blue_back,0,1,te,tad,,m. pl. nom.,2,2,,0,2,2
3,3,1,light_blue_back,0,1,te,tad,,f. du. acc.,2,2,,0,2,2
4,4,1,light_blue_back,0,1,te,tad,,f. du. nom.,2,2,,0,2,2
5,5,1,light_blue_back,0,1,te,yuṣmad,,m. sg. g.,2,2,,0,2,2
6,6,1,light_blue_back,0,1,te,yuṣmad,,m. sg. dat.,2,2,,0,2,2
7,7,1,deep_sky_back,3,2,bhṛgum,bhṛgu,,m. sg. acc.,5,6,,0,5,8
8,8,1,deep_sky_back,9,3,pātālam,pātāla,,n. sg. acc.,7,7,,0,7,16
9,9,1,deep_sky_back,9,3,pātālam,pātāla,,n. sg. nom.,7,7,,0,7,16
10,10,1,grey_back,17,4,anviśya,anviśya,,?,7,7,,0,7,24
11,11,1,deep_sky_back,25,5,aśvam,aśva,,m. sg. acc.,5,5,,0,5,30
12,12,1,mauve_back,31,6,a,a,,iic.,1,1,,0,1,32
13,13,1,mauve_back,32,6,labdhvā,labh,,abs.,6,7,,1,7,38
14,14,1,deep_sky_back,41,7,pitaram,pitṛ,,m. sg. acc.,7,7,,0,7,48
15,15,1,deep_sky_back,49,8,samprāptavantaḥ,sam-pra-āptavat,,m. pl. nom.,15,15,{ ppa. }[sam-pra-āp,0,15,64
16,16,2,yellow_back,9,3,pāta,pāta,,iic.,4,4,,0,4,13
17,17,2,carmin_back,25,5,aśvam,śū,,aor. [2] ac. sg. 1,5,5,,0,5,30
18,18,2,carmin_back,37,6,aiva,i,,impft. [2] ac. du. 1,3,4,,6,9,40
19,19,2,lawngreen_back,49,8,samprāptavantaḥ,sam-pra-āptavat,,m. pl. voc.,15,15,{ ppa. }[sam-pra-āp,0,15,64
20,20,3,deep_sky_back,9,3,pātā,pātṛ,,m. sg. nom.,4,4,,0,4,13
21,21,3,mauve_back,37,6,eva,eva,,prep.,3,3,,6,9,40
22,22,4,carmin_back,9,3,pāta,pā,,imp. [2] ac. pl. 2,4,4, sence of lemma = 2,0,4,13
23,23,5,carmin_back,9,3,pātā,pā,,per. fut. ac. sg. 3,4,4, sence of lemma = 1,0,4,13
24,24,5,carmin_back,9,3,pātā,pā,,per. fut. ac. sg. 3,4,4, sence of lemma = 2,0,4,13
25,25,6,deep_sky_back,9,3,pātā,pāt,,n. sg. i.,4,4,{ ppr. [2,0,4,13
26,26,6,deep_sky_back,9,3,pātā,pāt,,m. sg. i.,4,4,{ ppr. [2,0,4,13
27,27,7,deep_sky_back,12,3,alam,ala,,n. sg. acc.,4,4,,3,7,16
28,28,7,deep_sky_back,12,3,alam,ala,,n. sg. nom.,4,4,,3,7,16
29,29,8,deep_sky_back,12,3,ālam,āla,,n. sg. acc.,4,4,,3,7,16
30,30,8,deep_sky_back,12,3,ālam,āla,,n. sg. nom.,4,4,,3,7,16
31,31,9,cyan_back,12,3,alam,ala,,m. sg. acc.,4,4,,3,7,16
32,32,10,cyan_back,12,3,ālam,āla,,m. sg. acc.,4,4,,3,7,16
33,33,11,mauve_back,12,3,alam,alam,,adv.,4,4,,3,7,16
