,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,viśvāmitrasya,viśvāmitra,,m. sg. g.,13,13,,0,13,13
1,1,1,mauve_back,16,2,antaḥ,antar,,adv.,5,5,,0,5,21
2,2,1,mauve_back,16,2,antaḥ,antar,,prep.,5,5,,0,5,21
3,3,1,deep_sky_back,21,2,aṅge,aṅga,,n. du. acc.,4,4, sence of lemma = 1,5,9,25
4,4,1,deep_sky_back,21,2,aṅge,aṅga,,n. du. nom.,4,4, sence of lemma = 1,5,9,25
5,5,1,deep_sky_back,21,2,aṅge,aṅga,,n. sg. loc.,4,4, sence of lemma = 1,5,9,25
6,6,1,deep_sky_back,21,2,aṅge,aṅga,,m. sg. loc.,4,4, sence of lemma = 1,5,9,25
7,7,1,deep_sky_back,21,2,aṅge,aṅga,,f. du. acc.,4,4, sence of lemma = 1,5,9,25
8,8,1,deep_sky_back,21,2,aṅge,aṅga,,f. du. nom.,4,4, sence of lemma = 1,5,9,25
9,9,1,light_blue_back,26,3,sā,tad,,f. sg. nom.,2,2,,0,2,28
10,10,1,light_blue_back,29,4,kān,kim,,m. pl. acc.,3,3,,0,3,32
11,11,1,yellow_back,32,4,a,a,,iic.,1,1,,3,4,33
12,12,1,deep_sky_back,33,4,nā,nṛ,,m. sg. nom.,2,2,,4,6,35
13,13,1,mauve_back,36,5,ha,ha,,part.,2,2,,0,2,38
14,14,1,lawngreen_back,41,6,deva,deva,,m. sg. voc.,4,4,,0,4,45
15,15,1,lawngreen_back,41,6,deva,deva,,n. sg. voc.,4,4,,0,4,45
16,16,2,yellow_back,0,1,viśva,viśva,,iic.,5,5,,0,5,5
17,17,2,deep_sky_back,5,1,mitrasya,mitra,,n. sg. g.,8,8,,5,13,13
18,18,2,deep_sky_back,5,1,mitrasya,mitra,,m. sg. g.,8,8,,5,13,13
19,19,2,yellow_back,16,2,antaḥ,antar,,iic.,5,5,,0,5,21
20,20,2,lawngreen_back,21,2,aṅge,aṅga,,n. du. voc.,4,4, sence of lemma = 1,5,9,25
21,21,2,lawngreen_back,21,2,aṅge,aṅga,,f. du. voc.,4,4, sence of lemma = 1,5,9,25
22,22,2,lawngreen_back,21,2,aṅge,aṅga,,f. sg. voc.,4,4, sence of lemma = 1,5,9,25
23,23,2,light_blue_back,29,4,kā,kim,,f. sg. nom.,2,2,,0,2,31
24,24,2,deep_sky_back,31,4,nanā,nanā,,f. sg. nom.,4,4,,2,6,35
25,25,2,carmin_back,37,5,asi,as,,pr. [2] ac. sg. 2,3,3, sence of lemma = 1,1,4,40
26,26,3,yellow_back,0,1,viśvā,viśvā,,iic.,5,5,,0,5,5
27,27,3,cyan_back,7,1,trasya,tra,,m. sg. g.,6,6,,7,13,13
28,28,3,cyan_back,7,1,trasya,tra,,n. sg. g.,6,6,,7,13,13
29,29,3,yellow_back,16,2,anta,anta,,iic.,4,4,,0,4,20
30,30,3,deep_sky_back,20,2,raṅge,raṅga,,m. sg. loc.,5,5,,4,9,25
31,31,3,yellow_back,30,4,āna,āna,,iic.,3,3,,1,4,33
32,32,3,carmin_back,37,5,āsi,ās,,impft. [2] md. sg. 1,3,3, sence of lemma = 2,1,4,40
33,33,4,light_blue_back,0,1,viśvā,viśva,,f. sg. nom.,5,5,,0,5,5
34,34,4,carmin_back,7,1,trasya,tras,,imp. [4] ac. sg. 2,6,6,,7,13,13
35,35,4,cyan_back,20,2,raṅge,raṅga,,n. du. acc.,5,5,,4,9,25
36,36,4,cyan_back,20,2,raṅge,raṅga,,n. du. nom.,5,5,,4,9,25
37,37,4,cyan_back,20,2,raṅge,raṅga,,n. sg. loc.,5,5,,4,9,25
38,38,4,cyan_back,20,2,raṅge,raṅga,,f. du. acc.,5,5,,4,9,25
39,39,4,cyan_back,20,2,raṅge,raṅga,,f. du. nom.,5,5,,4,9,25
40,40,4,carmin_back,30,4,āna,an,,pft. ac. pl. 2,3,3, sence of lemma = 2,1,4,33
41,41,4,carmin_back,30,4,āna,an,,pft. ac. sg. 3,3,3, sence of lemma = 2,1,4,33
42,42,4,carmin_back,30,4,āna,an,,pft. ac. sg. 1,3,3, sence of lemma = 2,1,4,33
43,43,5,yellow_back,0,1,viś,viś,,iic.,3,3, sence of lemma = 2,0,3,3
44,44,5,yellow_back,3,1,vāmi,vāmin,,iic.,4,4,,3,7,7
45,45,5,yellow_back,3,1,vāmi,vāma,,iic.,4,4, sence of lemma = 2,3,7,7
46,46,5,deep_sky_back,12,1,āpi,āpī,,n. sg. acc.,3,3,,12,15,15
47,47,5,deep_sky_back,12,1,āpi,āpī,,n. sg. nom.,3,3,,12,15,15
48,48,5,lawngreen_back,20,2,raṅge,raṅga,,n. du. voc.,5,5,,4,9,25
49,49,5,lawngreen_back,20,2,raṅge,raṅga,,f. du. voc.,5,5,,4,9,25
50,50,5,lawngreen_back,20,2,raṅge,raṅga,,f. sg. voc.,5,5,,4,9,25
51,51,5,yellow_back,30,4,an,an,,iic.,2,2, sence of lemma = 1,1,3,32
52,52,6,deep_sky_back,3,1,vāmi,vāmin,,n. sg. acc.,4,4,,3,7,7
53,53,6,deep_sky_back,3,1,vāmi,vāmin,,n. sg. nom.,4,4,,3,7,7
54,54,6,lawngreen_back,12,1,āpi,āpī,,m. sg. voc.,3,3,,12,15,15
55,55,6,lawngreen_back,12,1,āpi,āpī,,n. sg. voc.,3,3,,12,15,15
56,56,6,lawngreen_back,12,1,āpi,āpī,,f. sg. voc.,3,3,,12,15,15
57,57,6,yellow_back,30,4,a,a,,iic.,1,1,,1,2,31
58,58,6,mauve_back,31,4,na,na,,part.,2,2,,2,4,33
59,59,7,deep_sky_back,4,1,amitrasya,amitra,,m. sg. g.,9,9,,4,13,13
60,60,7,deep_sky_back,4,1,amitrasya,amitra,,n. sg. g.,9,9,,4,13,13
61,61,8,deep_sky_back,4,1,āmitrasya,āmitra,,m. sg. g.,9,9,,4,13,13
