,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,teṣām,tad,,n. pl. g.,5,5,,0,5,5
1,1,1,light_blue_back,0,1,teṣām,tad,,m. pl. g.,5,5,,0,5,5
2,2,1,lawngreen_back,6,2,krodha,krodha,,m. sg. voc.,5,6,,0,5,11
3,3,1,mauve_back,12,3,eva,eva,,prep.,3,3,,0,3,15
4,4,1,light_blue_back,16,4,tān,tad,,m. pl. acc.,3,3,,0,3,19
5,5,1,deep_sky_back,20,5,nāśe,nāśa,,m. sg. loc.,4,4,,0,4,24
6,6,1,grey_back,25,6,ṣyati,ṣyati,,?,5,5,,0,5,30
7,7,2,mauve_back,20,5,na,na,,part.,2,2,,0,2,22
8,8,3,deep_sky_back,20,5,nā,nṛ,,m. sg. nom.,2,2,,0,2,22
9,9,4,deep_sky_back,21,5,āśe,āśa,,m. sg. loc.,3,3, sence of lemma = 1,1,4,24
10,10,4,deep_sky_back,21,5,āśe,āśa,,m. sg. loc.,3,3, sence of lemma = 2,1,4,24
11,11,4,deep_sky_back,21,5,āśe,āśā,,f. du. acc.,3,3, sence of lemma = 1,1,4,24
12,12,4,deep_sky_back,21,5,āśe,āśā,,f. du. nom.,3,3, sence of lemma = 1,1,4,24
13,13,4,deep_sky_back,21,5,āśe,āśā,,f. du. acc.,3,3, sence of lemma = 2,1,4,24
14,14,4,deep_sky_back,21,5,āśe,āśā,,f. du. nom.,3,3, sence of lemma = 2,1,4,24
15,15,5,lawngreen_back,21,5,āśe,āśā,,f. du. voc.,3,3, sence of lemma = 1,1,4,24
16,16,5,lawngreen_back,21,5,āśe,āśā,,f. sg. voc.,3,3, sence of lemma = 1,1,4,24
17,17,5,lawngreen_back,21,5,āśe,āśā,,f. du. voc.,3,3, sence of lemma = 2,1,4,24
18,18,5,lawngreen_back,21,5,āśe,āśā,,f. sg. voc.,3,3, sence of lemma = 2,1,4,24
