,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,bhūmyām,bhūmi,,f. sg. loc.,6,7,,0,6,6
1,1,1,deep_sky_back,7,2,sthitā,sthita,,f. sg. nom.,5,6,{ pp. }[sthā_1,0,5,12
2,2,1,yellow_back,12,2,prāṇi,prāṇin,,iic.,5,5,,5,10,17
3,3,1,deep_sky_back,17,2,koṭiḥ,koṭi,,f. sg. nom.,5,5,,10,15,22
4,4,1,light_blue_back,23,3,sarvā,sarva,,f. sg. nom.,5,5,,0,5,28
5,5,1,mauve_back,29,4,api,api,,ind.,3,3,,0,3,32
6,6,1,yellow_back,33,5,bhaya,bhaya,,iic.,4,5,,0,4,37
7,7,1,deep_sky_back,37,5,bhītā,bhīta,,f. sg. nom.,4,5,{ pp. }[bhī_1,4,8,41
8,8,1,carmin_back,42,6,āsīt,ās,,inj. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,46
9,9,1,carmin_back,42,6,āsīt,ās,,aor. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,46
10,10,1,carmin_back,42,6,āsīt,as,,impft. [2] ac. sg. 3,4,4, sence of lemma = 1,0,4,46
11,11,2,yellow_back,7,2,sthita,sthita,,iic.,5,6,{ pp. }[sthā_1,0,5,12
12,12,2,deep_sky_back,12,2,prāṇi,prāṇin,,n. sg. acc.,5,5,,5,10,17
13,13,2,deep_sky_back,12,2,prāṇi,prāṇin,,n. sg. nom.,5,5,,5,10,17
14,14,2,cyan_back,17,2,koṭiḥ,koṭi,,m. sg. nom.,5,5,,10,15,22
15,15,2,deep_sky_back,33,5,bhe,bhā,,f. du. acc.,2,3, sence of lemma = 2,0,2,35
16,16,2,deep_sky_back,33,5,bhe,bhā,,f. du. nom.,2,3, sence of lemma = 2,0,2,35
17,17,2,deep_sky_back,36,5,abhītā,abhīta,,f. sg. nom.,5,6, sence of lemma = 2,3,8,41
18,18,3,yellow_back,11,2,a,a,,iic.,1,1,,4,5,12
19,19,3,deep_sky_back,36,5,abhītā,abhi-ita,,f. sg. nom.,5,6,{ pp. }[abhi-i,3,8,41
20,20,4,yellow_back,36,5,abhī,abhī,,iic.,3,4, sence of lemma = 2,3,6,39
21,21,5,yellow_back,36,5,a,a,,iic.,1,1,,3,4,37
22,22,5,yellow_back,37,5,bhī,bhī,,iic.,2,3, sence of lemma = 2,4,6,39
23,23,6,cyan_back,38,5,itā,ita,,f. sg. nom.,3,3,,5,8,41
