,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,tat,tad,,iic.,3,3,,0,3,3
1,1,1,deep_sky_back,3,1,artham,artha,,m. sg. acc.,5,6,,3,8,8
2,2,1,lawngreen_back,9,2,samartha,samartha,,m. sg. voc.,7,8,,0,7,16
3,3,1,lawngreen_back,9,2,samartha,samartha,,n. sg. voc.,7,8,,0,7,16
4,4,1,mauve_back,17,3,iti,iti,,part.,3,3,,0,3,20
5,5,1,deep_sky_back,21,4,nāham,nāha,,m. sg. acc.,5,5,,0,5,26
6,6,1,carmin_back,27,5,bhāvaye,bhū,,ca. pr. md. sg. 1,6,7, sence of lemma = 1,0,6,33
7,7,2,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
8,8,2,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
9,9,2,cyan_back,3,1,artham,artha,,n. sg. acc.,5,6,,3,8,8
10,10,2,cyan_back,3,1,artham,artha,,n. sg. nom.,5,6,,3,8,8
11,11,2,mauve_back,21,4,na,na,,part.,2,2,,0,2,23
12,12,2,yellow_back,27,5,bhāva,bhāva,,iic.,4,5,,0,4,31
13,13,2,cyan_back,31,5,ye,ya,,n. du. acc.,2,2, sence of lemma = 2,4,6,33
14,14,2,cyan_back,31,5,ye,ya,,n. du. nom.,2,2, sence of lemma = 2,4,6,33
15,15,2,cyan_back,31,5,ye,ya,,n. sg. loc.,2,2, sence of lemma = 2,4,6,33
16,16,2,cyan_back,31,5,ye,ya,,f. du. acc.,2,2, sence of lemma = 2,4,6,33
17,17,2,cyan_back,31,5,ye,ya,,f. du. nom.,2,2, sence of lemma = 2,4,6,33
18,18,3,deep_sky_back,21,4,nā,nṛ,,m. sg. nom.,2,2,,0,2,23
19,19,3,carmin_back,27,5,bhāva,bhā,,imp. [2] ac. du. 1,4,5, sence of lemma = 1,0,4,31
20,20,3,lawngreen_back,31,5,ye,ya,,n. du. voc.,2,2, sence of lemma = 2,4,6,33
21,21,3,lawngreen_back,31,5,ye,ya,,f. du. voc.,2,2, sence of lemma = 2,4,6,33
22,22,3,lawngreen_back,31,5,ye,ya,,f. sg. voc.,2,2, sence of lemma = 2,4,6,33
23,23,4,light_blue_back,22,4,aham,asmad,,m. sg. nom.,4,4,,1,5,26
24,24,4,yellow_back,27,5,bhā,bhā,,iic.,2,3, sence of lemma = 2,0,2,29
25,25,4,carmin_back,29,5,vaye,vā,,pr. [4] md. sg. 1,4,4, sence of lemma = 3,2,6,33
26,26,5,deep_sky_back,27,5,bhā,bhā,,f. sg. nom.,2,3, sence of lemma = 2,0,2,29
27,27,5,light_blue_back,31,5,ye,yad,,n. du. acc.,2,2,,4,6,33
28,28,5,light_blue_back,31,5,ye,yad,,n. du. nom.,2,2,,4,6,33
29,29,5,light_blue_back,31,5,ye,yad,,m. pl. nom.,2,2,,4,6,33
30,30,5,light_blue_back,31,5,ye,yad,,f. du. acc.,2,2,,4,6,33
31,31,5,light_blue_back,31,5,ye,yad,,f. du. nom.,2,2,,4,6,33
32,32,6,deep_sky_back,28,5,avaye,avi,,m. sg. dat.,5,5,,1,6,33
33,33,6,deep_sky_back,28,5,avaye,avi,,f. sg. dat.,5,5,,1,6,33
34,34,7,carmin_back,28,5,avaye,vā,,impft. [4] md. sg. 1,5,5, sence of lemma = 3,1,6,33
35,35,8,carmin_back,28,5,āvaye,av,,ca. impft. md. sg. 1,5,5,,1,6,33
36,36,8,carmin_back,28,5,āvaye,av,,ca. pr. md. sg. 1,5,5,,1,6,33
37,37,9,carmin_back,28,5,ava,av,,imp. [1] ac. sg. 2,3,3,,1,4,31
38,38,10,carmin_back,28,5,āva,av,,pft. ac. pl. 2,3,3,,1,4,31
39,39,10,carmin_back,28,5,āva,av,,pft. ac. sg. 3,3,3,,1,4,31
40,40,10,carmin_back,28,5,āva,av,,pft. ac. sg. 1,3,3,,1,4,31
