,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,prajāḥ,prajā,,f. pl. acc.,6,6,,0,6,6
1,1,1,deep_sky_back,0,1,prajāḥ,prajā,,f. pl. nom.,6,6,,0,6,6
2,2,1,yellow_back,7,2,bahu,bahu,,iic.,4,4,,0,4,11
3,3,1,deep_sky_back,11,2,kleśam,kleśa,,m. sg. acc.,6,6,,4,10,17
4,4,1,yellow_back,18,3,an,an,,iic.,2,2, sence of lemma = 1,0,2,20
5,5,1,yellow_back,20,3,a,a,,iic.,1,1,,2,3,21
6,6,1,deep_sky_back,21,3,bhavanti,bhavat,,n. pl. acc.,7,8,{ ppr. [1 sence of lemma = 1,3,10,28
7,7,1,deep_sky_back,21,3,bhavanti,bhavat,,n. pl. nom.,7,8,{ ppr. [1 sence of lemma = 1,3,10,28
8,8,1,mauve_back,29,4,sma,sma,,part.,3,3,,0,3,32
9,9,2,lawngreen_back,0,1,prajāḥ,prajā,,f. pl. voc.,6,6,,0,6,6
10,10,2,deep_sky_back,7,2,bahu,bahu,,n. sg. acc.,4,4,,0,4,11
11,11,2,deep_sky_back,7,2,bahu,bahu,,n. sg. nom.,4,4,,0,4,11
12,12,2,cyan_back,11,2,kleśam,kleśa,,n. sg. acc.,6,6,,4,10,17
13,13,2,cyan_back,11,2,kleśam,kleśa,,n. sg. nom.,6,6,,4,10,17
14,14,2,lawngreen_back,21,3,bhavanti,bhavat,,f. sg. voc.,7,8,{ ppr. [1 sence of lemma = 1,3,10,28
15,15,2,lawngreen_back,21,3,bhavanti,bhavat,,n. pl. voc.,7,8,{ ppr. [1 sence of lemma = 1,3,10,28
