,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,grey_back,0,1,gaṅgā api,gaṅgā,,?,8,9,api,0,8,8
1,1,1,deep_sky_back,9,2,devānām,deva,,m. pl. g.,7,7,,0,7,16
2,2,1,deep_sky_back,9,2,devānām,deva,,n. pl. g.,7,7,,0,7,16
3,3,1,deep_sky_back,17,3,prārthanām,prārthanā,,f. sg. acc.,9,10,,0,9,26
4,4,1,deep_sky_back,27,4,aṅgī,aṅgin,,m. sg. nom.,4,4,,0,4,31
5,5,1,deep_sky_back,31,4,kṛtavatī,kṛtavat,,f. sg. nom.,8,8,{ ppa. }[kṛ_1,4,12,39
6,6,1,deep_sky_back,31,4,kṛtavatī,kṛtavat,,n. du. acc.,8,8,{ ppa. }[kṛ_1,4,12,39
7,7,1,deep_sky_back,31,4,kṛtavatī,kṛtavat,,n. du. nom.,8,8,{ ppa. }[kṛ_1,4,12,39
8,8,2,yellow_back,9,2,deva,deva,,iic.,4,4,,0,4,13
9,9,2,orange_back,27,4,aṅgī,aṅga,,iiv.,4,4, sence of lemma = 1,0,4,31
10,10,2,orange_back,27,4,aṅgī,aṅgin,,iiv.,4,4,,0,4,31
11,11,2,lawngreen_back,31,4,kṛtavatī,kṛtavat,,n. du. voc.,8,8,{ ppa. }[kṛ_1,4,12,39
12,12,3,deep_sky_back,9,2,devā,devṛ,,m. sg. nom.,4,4,,0,4,13
13,13,3,deep_sky_back,31,4,kṛtavatī,kṛtavat,,f. sg. nom.,8,8,{ ppa. }[kṛ_1,4,12,39
14,14,3,deep_sky_back,31,4,kṛtavatī,kṛtavat,,n. du. acc.,8,8,{ ppa. }[kṛ_1,4,12,39
15,15,3,deep_sky_back,31,4,kṛtavatī,kṛtavat,,n. du. nom.,8,8,{ ppa. }[kṛ_1,4,12,39
16,16,4,deep_sky_back,12,2,ānām,āna,,f. sg. acc.,4,4,,3,7,16
