,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,lawngreen_back,0,1,yogya,yogya,,n. sg. voc.,5,5,{ pfp. [1,0,5,5
1,1,1,lawngreen_back,0,1,yogya,yogya,,m. sg. voc.,5,5,{ pfp. [1,0,5,5
2,2,1,yellow_back,6,2,vadhu,vadhu,,iic.,4,5,,0,4,10
3,3,1,yellow_back,6,2,vadhu,vadhū,,iic.,4,5,,0,4,10
4,4,1,deep_sky_back,10,2,anveṣaṇāya,anveṣaṇa,,n. sg. dat.,10,10,,4,14,20
5,5,1,yellow_back,21,3,vasiṣṭha,vasiṣṭha,,iic.,7,8,,0,7,28
6,6,1,mauve_back,34,4,saha,saha,,adv.,4,4, sence of lemma = 2,0,4,38
7,7,1,mauve_back,34,4,saha,saha,,prep.,4,4, sence of lemma = 2,0,4,38
8,8,1,yellow_back,39,5,sama,sama,,iic.,4,4,,0,4,43
9,9,1,deep_sky_back,43,5,locanam,locana,,m. sg. acc.,7,7,,4,11,50
10,10,1,deep_sky_back,43,5,locanam,locana,,n. sg. acc.,7,7,,4,11,50
11,11,1,deep_sky_back,43,5,locanam,locana,,n. sg. nom.,7,7,,4,11,50
12,12,1,deep_sky_back,51,6,kurvan,kurvat,,m. sg. nom.,6,6,{ ppr. [8,0,6,57
13,13,1,carmin_back,58,7,āsīt,ās,,inj. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,62
14,14,1,carmin_back,58,7,āsīt,ās,,aor. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,62
15,15,1,carmin_back,58,7,āsīt,as,,impft. [2] ac. sg. 3,4,4, sence of lemma = 1,0,4,62
16,16,2,yellow_back,6,2,vadhū,vadhū,,iic.,4,5,,0,4,10
17,17,2,cyan_back,10,2,anveṣaṇāya,anveṣaṇa,,m. sg. dat.,10,10,,4,14,20
18,18,2,deep_sky_back,21,3,vasiṣṭhā,vasiṣṭha,,f. sg. nom.,7,8,,0,7,28
19,19,2,carmin_back,34,4,saha,sah,,imp. [1] ac. sg. 2,4,4, sence of lemma = 1,0,4,38
20,20,2,yellow_back,39,5,samā,samā,,iic.,4,4,,0,4,43
21,21,2,lawngreen_back,51,6,kurvan,kurvat,,m. sg. voc.,6,6,{ ppr. [8,0,6,57
22,22,3,deep_sky_back,6,2,vadhū,vadhu,,f. du. acc.,4,5,,0,4,10
23,23,3,deep_sky_back,6,2,vadhū,vadhu,,f. du. nom.,4,5,,0,4,10
24,24,3,yellow_back,10,2,anveṣaṇa,anveṣaṇa,,iic.,8,8,,4,12,18
25,25,3,deep_sky_back,27,3,ādibhiḥ,ādi,,m. pl. i.,6,7,,6,12,33
26,26,3,deep_sky_back,27,3,ādibhiḥ,ādi,,n. pl. i.,6,7,,6,12,33
27,27,3,deep_sky_back,27,3,ādibhiḥ,ādi,,f. pl. i.,6,7,,6,12,33
28,28,3,deep_sky_back,27,3,ādibhiḥ,ādin,,m. pl. i.,6,7,,6,12,33
29,29,3,deep_sky_back,27,3,ādibhiḥ,ādin,,n. pl. i.,6,7,,6,12,33
30,30,3,lawngreen_back,34,4,saha,saha,,m. sg. voc.,4,4, sence of lemma = 1,0,4,38
31,31,3,lawngreen_back,34,4,saha,saha,,n. sg. voc.,4,4, sence of lemma = 1,0,4,38
32,32,3,deep_sky_back,39,5,samā,samā,,f. sg. nom.,4,4,,0,4,43
33,33,3,deep_sky_back,39,5,samā,sama,,f. sg. nom.,4,4,,0,4,43
34,34,4,mauve_back,10,2,anu,anu,,prep.,3,3,,4,7,13
35,35,4,mauve_back,10,2,anu,anu,,adv.,3,3,,4,7,13
36,36,4,deep_sky_back,13,2,eṣaṇāya,eṣaṇa,,m. sg. dat.,7,7,,7,14,20
37,37,4,deep_sky_back,13,2,eṣaṇāya,eṣaṇa,,n. sg. dat.,7,7,,7,14,20
38,38,4,deep_sky_back,42,5,ālocanam,ālocana,,n. sg. acc.,8,8,,3,11,50
39,39,4,deep_sky_back,42,5,ālocanam,ālocana,,n. sg. nom.,8,8,,3,11,50
40,40,5,yellow_back,13,2,eṣaṇa,eṣaṇa,,iic.,5,5,,7,12,18
41,41,5,cyan_back,42,5,ālocanam,ālocana,,m. sg. acc.,8,8,,3,11,50
42,42,6,lawngreen_back,17,2,aya,aya,,m. sg. voc.,3,3,,11,14,20
43,43,6,lawngreen_back,17,2,aya,aya,,n. sg. voc.,3,3,,11,14,20
44,44,6,yellow_back,42,5,a,a,,iic.,1,1,,3,4,43
