,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,grey_back,0,1,rāmalakṣmaṇā api,rāmalakṣmaṇā,,?,15,16,api,0,15,15
1,1,1,yellow_back,16,2,yajña,yajña,,iic.,5,5,,0,5,21
2,2,1,yellow_back,21,2,rakṣaṇa,rakṣaṇa,,iic.,7,7,,5,12,28
3,3,1,deep_sky_back,33,3,sannaddhau,sam-naddha,,m. du. acc.,8,10,{ pp. }[sam-nah,0,8,41
4,4,1,deep_sky_back,33,3,sannaddhau,sam-naddha,,m. du. nom.,8,10,{ pp. }[sam-nah,0,8,41
5,5,1,carmin_back,42,4,āstām,ās,,imp. [2] md. sg. 3,5,5, sence of lemma = 2,0,5,47
6,6,1,carmin_back,42,4,āstām,as,,impft. [2] ac. du. 3,5,5, sence of lemma = 1,0,5,47
7,7,2,cyan_back,21,2,rakṣaṇā,rakṣaṇa,,f. sg. nom.,7,7,,5,12,28
8,8,2,lawngreen_back,33,3,sannaddhau,sam-naddha,,m. du. voc.,8,10,{ pp. }[sam-nah,0,8,41
9,9,3,deep_sky_back,27,2,artham,artha,,m. sg. acc.,5,6,,11,16,32
10,10,3,deep_sky_back,33,3,sat,sat,,n. sg. acc.,3,3,{ ppr. [2,0,3,36
11,11,3,deep_sky_back,33,3,sat,sat,,n. sg. nom.,3,3,{ ppr. [2,0,3,36
12,12,3,deep_sky_back,36,3,naddhau,naddha,,m. du. acc.,5,7,{ pp. }[nah,3,8,41
13,13,3,deep_sky_back,36,3,naddhau,naddha,,m. du. nom.,5,7,{ pp. }[nah,3,8,41
14,14,4,deep_sky_back,27,2,ārtham,ārtha,,m. sg. acc.,5,6,,11,16,32
15,15,4,deep_sky_back,27,2,ārtham,ārtha,,n. sg. acc.,5,6,,11,16,32
16,16,4,deep_sky_back,27,2,ārtham,ārtha,,n. sg. nom.,5,6,,11,16,32
17,17,4,deep_sky_back,33,3,san,sat,,m. sg. nom.,3,3,{ ppr. [2,0,3,36
18,18,4,lawngreen_back,36,3,naddhau,naddha,,m. du. voc.,5,7,{ pp. }[nah,3,8,41
19,19,5,cyan_back,27,2,artham,artha,,n. sg. acc.,5,6,,11,16,32
20,20,5,cyan_back,27,2,artham,artha,,n. sg. nom.,5,6,,11,16,32
21,21,5,yellow_back,33,3,sat,sat,,iic.,3,3,{ ppr. [2,0,3,36
