,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,idānīm,idānīm,,adv.,6,6,,0,6,6
1,1,1,mauve_back,7,2,atra,atra,,adv.,4,4, sence of lemma = 1,0,4,11
2,2,1,deep_sky_back,12,3,rāmeṇa,rāma,,m. sg. i.,6,6,,0,6,18
3,3,1,deep_sky_back,12,3,rāmeṇa,rāma,,n. sg. i.,6,6,,0,6,18
4,4,1,deep_sky_back,19,4,pradarśitam,pra-darśita,,n. sg. acc.,11,11,{ ca. pp. }[pra-dṛś_1,0,11,30
5,5,1,deep_sky_back,19,4,pradarśitam,pra-darśita,,n. sg. nom.,11,11,{ ca. pp. }[pra-dṛś_1,0,11,30
6,6,1,deep_sky_back,19,4,pradarśitam,pra-darśita,,m. sg. acc.,11,11,{ ca. pp. }[pra-dṛś_1,0,11,30
7,7,1,yellow_back,31,5,para,para,,iic.,4,4,,0,4,35
8,8,1,cyan_back,35,5,kramām,krama,,f. sg. acc.,6,6,,4,10,41
9,9,1,mauve_back,42,6,dṛṣṭvā,dṛś,,abs.,6,6, sence of lemma = 1,0,6,48
10,10,2,yellow_back,31,5,parā,parā,,iic.,4,4,,0,4,35
11,11,3,light_blue_back,31,5,parā,para,,f. sg. nom.,4,4,,0,4,35
12,12,4,deep_sky_back,34,5,akramām,akrama,,f. sg. acc.,7,7,,3,10,41
