,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,tam,tad,,m. sg. acc.,3,3,,0,3,3
1,1,1,mauve_back,4,2,dṛṣṭvā,dṛś,,abs.,6,6, sence of lemma = 1,0,6,10
2,2,1,deep_sky_back,11,3,bhītāḥ,bhīta,,f. pl. acc.,5,6,{ pp. }[bhī_1,0,5,16
3,3,1,deep_sky_back,11,3,bhītāḥ,bhīta,,f. pl. nom.,5,6,{ pp. }[bhī_1,0,5,16
4,4,1,deep_sky_back,11,3,bhītāḥ,bhīta,,m. pl. nom.,5,6,{ pp. }[bhī_1,0,5,16
5,5,1,light_blue_back,17,4,tam,tad,,m. sg. acc.,3,3,,0,3,20
6,6,1,orange_back,21,5,pradakṣiṇī,pradakṣiṇa,,iiv.,10,10,,0,10,31
7,7,1,mauve_back,31,5,kṛtya,kṛ,,abs.,5,5, sence of lemma = 1,10,15,36
8,8,1,grey_back,37,6,yajñā,yajñā,,?,5,5,,0,5,42
9,9,1,yellow_back,43,7,śva,śvan,,iic.,3,3, sence of lemma = 1,0,3,46
10,10,1,deep_sky_back,46,7,viṣaye,viṣaya,,m. sg. loc.,6,6,,3,9,52
11,11,1,grey_back,53,8,samapracchan,samapracchan,,?,11,12,,0,11,64
12,12,2,lawngreen_back,11,3,bhītāḥ,bhīta,,f. pl. voc.,5,6,{ pp. }[bhī_1,0,5,16
13,13,2,lawngreen_back,11,3,bhītāḥ,bhīta,,m. pl. voc.,5,6,{ pp. }[bhī_1,0,5,16
14,14,2,cyan_back,46,7,viṣaye,viṣaya,,f. du. acc.,6,6,,3,9,52
15,15,2,cyan_back,46,7,viṣaye,viṣaya,,f. du. nom.,6,6,,3,9,52
16,16,2,cyan_back,46,7,viṣaye,viṣaya,,n. du. acc.,6,6,,3,9,52
17,17,2,cyan_back,46,7,viṣaye,viṣaya,,n. du. nom.,6,6,,3,9,52
18,18,2,cyan_back,46,7,viṣaye,viṣaya,,n. sg. loc.,6,6,,3,9,52
19,19,3,yellow_back,11,3,bhī,bhī,,iic.,2,3, sence of lemma = 2,0,2,13
20,20,3,lawngreen_back,46,7,viṣaye,viṣaya,,f. du. voc.,6,6,,3,9,52
21,21,3,lawngreen_back,46,7,viṣaye,viṣaya,,f. sg. voc.,6,6,,3,9,52
22,22,3,lawngreen_back,46,7,viṣaye,viṣaya,,n. du. voc.,6,6,,3,9,52
23,23,4,cyan_back,12,3,itāḥ,ita,,m. pl. nom.,4,4,,1,5,16
24,24,4,cyan_back,12,3,itāḥ,ita,,f. pl. acc.,4,4,,1,5,16
25,25,4,cyan_back,12,3,itāḥ,ita,,f. pl. nom.,4,4,,1,5,16
26,26,4,yellow_back,46,7,viṣa,viṣa,,iic.,4,4,,3,7,50
27,27,4,cyan_back,50,7,ye,ya,,n. du. acc.,2,2, sence of lemma = 2,7,9,52
28,28,4,cyan_back,50,7,ye,ya,,n. du. nom.,2,2, sence of lemma = 2,7,9,52
29,29,4,cyan_back,50,7,ye,ya,,n. sg. loc.,2,2, sence of lemma = 2,7,9,52
30,30,4,cyan_back,50,7,ye,ya,,f. du. acc.,2,2, sence of lemma = 2,7,9,52
31,31,4,cyan_back,50,7,ye,ya,,f. du. nom.,2,2, sence of lemma = 2,7,9,52
32,32,5,lawngreen_back,12,3,itāḥ,ita,,m. pl. voc.,4,4,,1,5,16
33,33,5,lawngreen_back,12,3,itāḥ,ita,,f. pl. voc.,4,4,,1,5,16
34,34,5,lawngreen_back,50,7,ye,ya,,n. du. voc.,2,2, sence of lemma = 2,7,9,52
35,35,5,lawngreen_back,50,7,ye,ya,,f. du. voc.,2,2, sence of lemma = 2,7,9,52
36,36,5,lawngreen_back,50,7,ye,ya,,f. sg. voc.,2,2, sence of lemma = 2,7,9,52
