,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,param,param,,adv.,5,5,,0,5,5
1,1,1,mauve_back,6,2,tu,tu,,conj.,2,2,,0,2,8
2,2,1,deep_sky_back,9,3,umā,umā,,f. sg. nom.,3,3,,0,3,12
3,3,1,yellow_back,13,4,āgraha,āgraha,,iic.,6,6,,0,6,19
4,4,1,deep_sky_back,19,4,viṣṭā,viṣṭa,,f. sg. nom.,5,5,{ pp. }[viś_1,6,11,24
5,5,1,deep_sky_back,19,4,viṣṭā,viṣṭa,,f. sg. nom.,5,5,{ pp. }[viṣ_1,6,11,24
6,6,1,carmin_back,25,5,āsīt,ās,,inj. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,29
7,7,1,carmin_back,25,5,āsīt,ās,,aor. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,29
8,8,1,carmin_back,25,5,āsīt,as,,impft. [2] ac. sg. 3,4,4, sence of lemma = 1,0,4,29
9,9,2,deep_sky_back,0,1,param,para,,m. sg. acc.,5,5,,0,5,5
10,10,2,deep_sky_back,0,1,param,para,,n. sg. acc.,5,5,,0,5,5
11,11,2,deep_sky_back,0,1,param,para,,n. sg. nom.,5,5,,0,5,5
12,12,2,deep_sky_back,13,4,āgrahau,āgraha,,m. du. acc.,6,7,,0,6,19
13,13,2,deep_sky_back,13,4,āgrahau,āgraha,,m. du. nom.,6,7,,0,6,19
14,14,2,deep_sky_back,20,4,iṣṭā,iṣṭa,,f. sg. nom.,4,4,{ pp. }[iṣ_1 sence of lemma = 1,7,11,24
15,15,2,deep_sky_back,20,4,iṣṭā,iṣṭa,,f. sg. nom.,4,4,{ pp. }[yaj_1 sence of lemma = 2,7,11,24
16,16,3,deep_sky_back,18,4,āviṣṭā,ā-viṣṭa,,f. sg. nom.,6,6,{ pp. }[ā-viś_1,5,11,24
17,17,4,yellow_back,18,4,a,a,,iic.,1,1,,5,6,19
