,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,tathā,tathā,,adv.,4,5,,0,4,4
1,1,1,carmin_back,7,2,bhavatu,bhū,,imp. [1] ac. sg. 3,6,7, sence of lemma = 1,0,6,13
2,2,1,mauve_back,14,3,iti,iti,,part.,3,3,,0,3,17
3,3,1,mauve_back,17,3,uktvā,vac,,abs.,5,5,,3,8,22
4,4,1,yellow_back,23,4,mahā,mahat,,iic.,4,4,,0,4,27
5,5,1,deep_sky_back,27,4,ṛṣiḥ,ṛṣi,,m. sg. nom.,4,4,,4,8,31
6,6,1,carmin_back,32,5,antardadhau,antar-dhā,,pft. ac. sg. 3,9,11, sence of lemma = 1,0,9,41
7,7,1,carmin_back,32,5,antardadhau,antar-dhā,,pft. ac. sg. 1,9,11, sence of lemma = 1,0,9,41
8,8,2,carmin_back,3,1,aiva,i,,impft. [2] ac. du. 1,3,4,,3,6,6
9,9,2,carmin_back,7,2,bhava,bhū,,imp. [1] ac. sg. 2,4,5, sence of lemma = 1,0,4,11
10,10,2,mauve_back,11,2,tu,tu,,conj.,2,2,,4,6,13
11,11,2,carmin_back,23,4,maha,mah,,imp. [1] ac. sg. 2,4,4,,0,4,27
12,12,2,cyan_back,27,4,ṛṣiḥ,ṛṣi,,f. sg. nom.,4,4,,4,8,31
13,13,2,mauve_back,32,5,antaḥ,antar,,adv.,5,5,,0,5,37
14,14,2,mauve_back,32,5,antaḥ,antar,,prep.,5,5,,0,5,37
15,15,2,carmin_back,37,5,dadhau,dhā,,pft. ac. sg. 3,4,6, sence of lemma = 1,5,9,41
16,16,2,carmin_back,37,5,dadhau,dhā,,pft. ac. sg. 1,4,6, sence of lemma = 1,5,9,41
17,17,2,carmin_back,37,5,dadhau,dhā,,pft. ac. sg. 3,4,6, sence of lemma = 2,5,9,41
18,18,2,carmin_back,37,5,dadhau,dhā,,pft. ac. sg. 1,4,6, sence of lemma = 2,5,9,41
19,19,3,mauve_back,3,1,eva,eva,,prep.,3,3,,3,6,6
20,20,3,yellow_back,32,5,antaḥ,antar,,iic.,5,5,,0,5,37
21,21,3,yellow_back,37,5,da,da,,iic.,2,2,,5,7,39
22,22,3,cyan_back,39,5,dhau,dhā,,m. du. acc.,2,4, sence of lemma = 3,7,9,41
23,23,3,cyan_back,39,5,dhau,dhā,,m. du. nom.,2,4, sence of lemma = 3,7,9,41
24,24,3,cyan_back,39,5,dhau,dhi,,m. sg. loc.,2,4,,7,9,41
25,25,4,lawngreen_back,39,5,dhau,dhā,,m. du. voc.,2,4, sence of lemma = 3,7,9,41
