,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,ataḥ,atas,,adv.,4,4,,0,4,4
1,1,1,light_blue_back,5,2,tam,tad,,m. sg. acc.,3,3,,0,3,8
2,2,1,mauve_back,9,3,atra,atra,,adv.,4,4, sence of lemma = 1,0,4,13
3,3,1,mauve_back,14,4,ānāyya,ā-nī,,ca. abs.,6,6, sence of lemma = 1,0,6,20
4,4,1,deep_sky_back,21,5,aśvam,aśva,,m. sg. acc.,5,5,,0,5,26
5,5,1,deep_sky_back,26,5,edham,edha,,m. sg. acc.,4,5,,5,9,30
6,6,1,carmin_back,31,6,samācaratu,sam-ā-car,,imp. [1] ac. sg. 3,10,10,,0,10,41
7,7,1,deep_sky_back,42,7,bhavān,bhava,,m. pl. acc.,5,6,,0,5,47
8,8,1,deep_sky_back,42,7,bhavān,bhavat,,m. sg. nom.,5,6, sence of lemma = 2,0,5,47
9,9,2,lawngreen_back,14,4,ānāyya,ā-nāyya,,n. sg. voc.,6,6,{ ca. pfp. [1,0,6,20
10,10,2,lawngreen_back,14,4,ānāyya,ā-nāyya,,m. sg. voc.,6,6,{ ca. pfp. [1,0,6,20
11,11,2,carmin_back,21,5,aśvam,śū,,aor. [2] ac. sg. 1,5,5,,0,5,26
12,12,2,carmin_back,31,6,samācara,sam-ā-car,,imp. [1] ac. sg. 2,8,8,,0,8,39
13,13,2,mauve_back,39,6,tu,tu,,conj.,2,2,,8,10,41
14,14,3,yellow_back,14,4,āna,āna,,iic.,3,3,,0,3,17
15,15,3,yellow_back,21,5,aśva,aśva,,iic.,4,4,,0,4,25
16,16,3,deep_sky_back,25,5,medham,medha,,m. sg. acc.,5,6,,4,9,30
17,17,3,deep_sky_back,31,6,samā,samā,,f. sg. nom.,4,4,,0,4,35
18,18,3,deep_sky_back,31,6,samā,sama,,f. sg. nom.,4,4,,0,4,35
19,19,3,carmin_back,35,6,caratu,car,,imp. [1] ac. sg. 3,6,6,,4,10,41
20,20,4,deep_sky_back,14,4,ānā,āna,,f. sg. nom.,3,3,,0,3,17
21,21,4,yellow_back,21,5,a,a,,iic.,1,1,,0,1,22
22,22,4,yellow_back,22,5,śva,śvan,,iic.,3,3, sence of lemma = 1,1,4,25
23,23,4,cyan_back,25,5,medham,medhā,,m. sg. acc.,5,6,,4,9,30
24,24,4,cyan_back,25,5,medham,medhā,,n. sg. acc.,5,6,,4,9,30
25,25,4,cyan_back,25,5,medham,medhā,,n. sg. nom.,5,6,,4,9,30
26,26,4,carmin_back,34,6,ācaratu,ā-car,,imp. [1] ac. sg. 3,7,7,,3,10,41
27,27,5,carmin_back,14,4,āna,an,,pft. ac. pl. 2,3,3, sence of lemma = 2,0,3,17
28,28,5,carmin_back,14,4,āna,an,,pft. ac. sg. 3,3,3, sence of lemma = 2,0,3,17
29,29,5,carmin_back,14,4,āna,an,,pft. ac. sg. 1,3,3, sence of lemma = 2,0,3,17
30,30,5,carmin_back,34,6,ācara,ā-car,,imp. [1] ac. sg. 2,5,5,,3,8,39
31,31,6,lawngreen_back,16,4,āyya,ā-āyya,,n. sg. voc.,4,4,{ ca. pfp. [1,2,6,20
32,32,6,lawngreen_back,16,4,āyya,ā-āyya,,m. sg. voc.,4,4,{ ca. pfp. [1,2,6,20
33,33,6,carmin_back,35,6,cara,car,,imp. [1] ac. sg. 2,4,4,,4,8,39
34,34,7,lawngreen_back,16,4,āyya,āyya,,n. sg. voc.,4,4,{ ca. pfp. [1,2,6,20
35,35,7,lawngreen_back,16,4,āyya,āyya,,m. sg. voc.,4,4,{ ca. pfp. [1,2,6,20
