,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,yellow_back,0,1,mahā,mahat,,iic.,4,4,,0,4,4
1,1,1,grey_back,10,2,sthitihi,sthitihi,,?,7,8,,0,7,17
2,2,1,deep_sky_back,18,3,kīdṛśī,kīdṛś,,f. sg. nom.,6,6,,0,6,24
3,3,1,mauve_back,25,4,syāt,syāt,,adv.,4,4,,0,4,29
4,4,2,carmin_back,0,1,maha,mah,,imp. [1] ac. sg. 2,4,4,,0,4,4
5,5,2,light_blue_back,18,3,kīdṛśī,kīdṛś,,n. du. acc.,6,6,,0,6,24
6,6,2,light_blue_back,18,3,kīdṛśī,kīdṛś,,n. du. nom.,6,6,,0,6,24
7,7,2,carmin_back,25,4,syāt,as,,opt. [2] ac. sg. 3,4,4, sence of lemma = 1,0,4,29
8,8,3,deep_sky_back,3,1,īśasya,īśa,,m. sg. g.,6,6,,3,9,9
9,9,4,cyan_back,3,1,īśasya,īśa,,n. sg. g.,6,6,,3,9,9
