,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,tadā,tadā,,ind.,4,4,,0,4,4
1,1,1,lawngreen_back,4,1,rabhya,rabhya,,n. sg. voc.,5,6,{ pfp. [1,4,9,9
2,2,1,lawngreen_back,4,1,rabhya,rabhya,,m. sg. voc.,5,6,{ pfp. [1,4,9,9
3,3,1,deep_sky_back,10,2,aṅgade,aṅgada,,n. du. acc.,6,6,,0,6,16
4,4,1,deep_sky_back,10,2,aṅgade,aṅgada,,n. du. nom.,6,6,,0,6,16
5,5,1,deep_sky_back,10,2,aṅgade,aṅgada,,n. sg. loc.,6,6,,0,6,16
6,6,1,deep_sky_back,10,2,aṅgade,aṅgada,,m. sg. loc.,6,6,,0,6,16
7,7,1,mauve_back,17,3,iti,iti,,ind.,3,3,,0,3,20
8,8,1,lawngreen_back,21,4,bādha,bādha,,m. sg. voc.,4,5,,0,4,25
9,9,1,mauve_back,26,5,eva,eva,,ind.,3,3,,0,3,29
10,10,1,mauve_back,30,6,na,na,,ind.,2,2,,0,2,32
11,11,2,yellow_back,0,1,tat,tad,,iic.,3,3,,0,3,3
12,12,2,mauve_back,3,1,ārabhya,ā-rabh,,abs.,6,7,,3,9,9
13,13,2,lawngreen_back,10,2,aṅgade,aṅgada,,n. du. voc.,6,6,,0,6,16
14,14,2,deep_sky_back,30,6,nā,nṛ,,m. sg. nom.,2,2,,0,2,32
15,15,3,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
16,16,3,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
17,17,3,lawngreen_back,3,1,ārabhya,ā-rabhya,,n. sg. voc.,6,7,{ pfp. [1,3,9,9
18,18,3,lawngreen_back,3,1,ārabhya,ā-rabhya,,m. sg. voc.,6,7,{ pfp. [1,3,9,9
19,19,3,yellow_back,10,2,aṅga,aṅga,,iic.,4,4, sence of lemma = 1,0,4,14
20,20,3,cyan_back,14,2,de,da,,m. sg. loc.,2,2,,4,6,16
21,21,3,cyan_back,14,2,de,da,,n. du. acc.,2,2,,4,6,16
22,22,3,cyan_back,14,2,de,da,,n. du. nom.,2,2,,4,6,16
23,23,3,cyan_back,14,2,de,da,,n. sg. loc.,2,2,,4,6,16
24,24,3,cyan_back,14,2,de,da,,f. du. acc.,2,2,,4,6,16
25,25,3,cyan_back,14,2,de,da,,f. du. nom.,2,2,,4,6,16
26,26,3,carmin_back,31,6,asti,as,,pr. [2] ac. sg. 3,4,4, sence of lemma = 1,1,5,35
27,27,4,yellow_back,3,1,a,a,,iic.,1,1,,3,4,4
28,28,4,lawngreen_back,14,2,de,da,,n. du. voc.,2,2,,4,6,16
29,29,4,lawngreen_back,14,2,de,da,,f. du. voc.,2,2,,4,6,16
30,30,4,lawngreen_back,14,2,de,da,,f. sg. voc.,2,2,,4,6,16
