,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,pitā,pitṛ,,m. sg. nom.,4,4,,0,4,4
1,1,1,deep_sky_back,5,2,kuśaḥ,kuśa,,m. sg. nom.,5,5,,0,5,10
2,2,1,mauve_back,11,3,samāgatya,sam-ā-gam,,abs.,9,9,,0,9,20
3,3,1,yellow_back,21,4,kuśa,kuśa,,iic.,4,4,,0,4,25
4,4,1,deep_sky_back,25,4,nā,nṛ,,m. sg. nom.,2,2,,4,6,27
5,5,1,deep_sky_back,27,4,bhā,bhā,,f. sg. nom.,2,3, sence of lemma = 2,6,8,29
6,6,1,deep_sky_back,30,5,bhavān,bhava,,m. pl. acc.,5,6,,0,5,35
7,7,1,deep_sky_back,30,5,bhavān,bhavat,,m. sg. nom.,5,6, sence of lemma = 2,0,5,35
8,8,1,yellow_back,36,6,bhavat,bhavat,,iic.,5,6, sence of lemma = 2,0,5,41
9,9,1,deep_sky_back,41,6,sadṛśam,sadṛśa,,m. sg. acc.,7,7,,5,12,48
10,10,1,deep_sky_back,41,6,sadṛśam,sadṛśa,,n. sg. acc.,7,7,,5,12,48
11,11,1,deep_sky_back,41,6,sadṛśam,sadṛśa,,n. sg. nom.,7,7,,5,12,48
12,12,1,grey_back,49,7,parākramiṇam,parākramiṇam,,?,12,12,,0,12,61
13,13,1,deep_sky_back,62,8,putram,putra,,m. sg. acc.,6,6,,0,6,68
14,14,1,carmin_back,69,9,prāpsyate,pra-āp,,fut. md. sg. 3,9,9,,0,9,78
15,15,2,deep_sky_back,11,3,samā,samā,,f. sg. nom.,4,4,,0,4,15
16,16,2,deep_sky_back,11,3,samā,sama,,f. sg. nom.,4,4,,0,4,15
17,17,2,deep_sky_back,26,4,ābhā,ābhā,,f. sg. nom.,3,4, sence of lemma = 2,5,8,29
18,18,2,deep_sky_back,36,6,bhavat,bhavat,,n. sg. acc.,5,6,{ ppr. [1 sence of lemma = 1,0,5,41
19,19,2,deep_sky_back,36,6,bhavat,bhavat,,n. sg. nom.,5,6,{ ppr. [1 sence of lemma = 1,0,5,41
20,20,2,deep_sky_back,69,9,prāpsyate,pra-āpsyat,,n. sg. dat.,9,9,{ pfu. ac. }[pra-āp,0,9,78
21,21,2,deep_sky_back,69,9,prāpsyate,pra-āpsyat,,m. sg. dat.,9,9,{ pfu. ac. }[pra-āp,0,9,78
22,22,3,mauve_back,14,3,āgatya,ā-gam,,abs.,6,6,,3,9,20
23,23,3,yellow_back,26,4,a,a,,iic.,1,1,,5,6,27
24,24,3,yellow_back,36,6,bhavat,bhavat,,iic.,5,6,{ ppr. [1 sence of lemma = 1,0,5,41
