,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,sa,tad,,m. sg. nom.,2,2,,0,2,2
1,1,1,mauve_back,3,2,tataḥ,tatas,,adv.,5,5,,0,5,8
2,2,1,mauve_back,3,2,tataḥ,tad,,tasil,5,5,,0,5,8
3,3,1,yellow_back,9,3,rāma,rāma,,iic.,4,4,,0,4,13
4,4,1,deep_sky_back,13,3,lakṣmaṇau,lakṣmaṇa,,m. du. acc.,8,9,,4,12,21
5,5,1,deep_sky_back,13,3,lakṣmaṇau,lakṣmaṇa,,m. du. nom.,8,9,,4,12,21
6,6,1,mauve_back,22,4,ādāya,ā-dā,,abs.,5,5, sence of lemma = 1,0,5,27
7,7,1,grey_back,28,5,trasthitaḥ,trasthitaḥ,,?,9,10,,0,9,37
8,8,2,deep_sky_back,3,2,tataḥ,tata,,m. sg. nom.,5,5, sence of lemma = 2,0,5,8
9,9,2,carmin_back,9,3,rāma,rā,,imp. [2] ac. pl. 1,4,4, sence of lemma = 1,0,4,13
10,10,2,lawngreen_back,13,3,lakṣmaṇau,lakṣmaṇa,,m. du. voc.,8,9,,4,12,21
11,11,3,deep_sky_back,3,2,tataḥ,tata,,m. sg. nom.,5,5,{ pp. }[tan_1 sence of lemma = 1,0,5,8
