,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,devāḥ,deva,,m. pl. nom.,5,5,,0,5,5
1,1,1,deep_sky_back,6,2,bhūte,bhūta,,f. du. acc.,4,5,{ pp. }[bhū_1,0,4,10
2,2,1,deep_sky_back,6,2,bhūte,bhūta,,f. du. nom.,4,5,{ pp. }[bhū_1,0,4,10
3,3,1,deep_sky_back,6,2,bhūte,bhūta,,n. du. acc.,4,5,{ pp. }[bhū_1,0,4,10
4,4,1,deep_sky_back,6,2,bhūte,bhūta,,n. du. nom.,4,5,{ pp. }[bhū_1,0,4,10
5,5,1,deep_sky_back,6,2,bhūte,bhūta,,n. sg. loc.,4,5,{ pp. }[bhū_1,0,4,10
6,6,1,deep_sky_back,6,2,bhūte,bhūta,,m. sg. loc.,4,5,{ pp. }[bhū_1,0,4,10
7,7,1,deep_sky_back,11,3,vyāsaḥ,vyāsa,,m. sg. nom.,6,6,,0,6,17
8,8,1,grey_back,18,4,bhitāḥ,bhitāḥ,,?,5,6,,0,5,23
9,9,2,lawngreen_back,0,1,devāḥ,deva,,m. pl. voc.,5,5,,0,5,5
10,10,2,lawngreen_back,6,2,bhūte,bhūti,,f. sg. voc.,4,5,,0,4,10
11,11,2,carmin_back,11,3,vyāsaḥ,vi-as,,impft. [1] ac. sg. 2,6,6, sence of lemma = 2,0,6,17
12,12,3,lawngreen_back,6,2,bhūte,bhūta,,f. du. voc.,4,5,{ pp. }[bhū_1,0,4,10
13,13,3,lawngreen_back,6,2,bhūte,bhūta,,f. sg. voc.,4,5,{ pp. }[bhū_1,0,4,10
14,14,3,lawngreen_back,6,2,bhūte,bhūta,,n. du. voc.,4,5,{ pp. }[bhū_1,0,4,10
15,15,4,yellow_back,6,2,bhū,bhū,,iic.,2,3, sence of lemma = 2,0,2,8
16,16,5,deep_sky_back,7,2,ute,uta,,f. du. acc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
17,17,5,deep_sky_back,7,2,ute,uta,,f. du. nom.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
18,18,5,deep_sky_back,7,2,ute,uta,,n. du. acc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
19,19,5,deep_sky_back,7,2,ute,uta,,n. du. nom.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
20,20,5,deep_sky_back,7,2,ute,uta,,n. sg. loc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
21,21,5,deep_sky_back,7,2,ute,uta,,m. sg. loc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
22,22,6,deep_sky_back,7,2,ūte,ūta,,f. du. acc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
23,23,6,deep_sky_back,7,2,ūte,ūta,,f. du. nom.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
24,24,6,deep_sky_back,7,2,ūte,ūta,,n. du. acc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
25,25,6,deep_sky_back,7,2,ūte,ūta,,n. du. nom.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
26,26,6,deep_sky_back,7,2,ūte,ūta,,n. sg. loc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
27,27,6,deep_sky_back,7,2,ūte,ūta,,m. sg. loc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
28,28,6,deep_sky_back,7,2,ūte,ūta,,f. du. acc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
29,29,6,deep_sky_back,7,2,ūte,ūta,,f. du. nom.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
30,30,6,deep_sky_back,7,2,ūte,ūta,,n. du. acc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
31,31,6,deep_sky_back,7,2,ūte,ūta,,n. du. nom.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
32,32,6,deep_sky_back,7,2,ūte,ūta,,n. sg. loc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
33,33,6,deep_sky_back,7,2,ūte,ūta,,m. sg. loc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
34,34,7,lawngreen_back,7,2,ūte,ūti,,f. sg. voc.,3,3,,1,4,10
35,35,8,lawngreen_back,7,2,ute,uta,,f. du. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
36,36,8,lawngreen_back,7,2,ute,uta,,f. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
37,37,8,lawngreen_back,7,2,ute,uta,,n. du. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
38,38,9,lawngreen_back,7,2,ūte,ūta,,f. du. voc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
39,39,9,lawngreen_back,7,2,ūte,ūta,,f. sg. voc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
40,40,9,lawngreen_back,7,2,ūte,ūta,,n. du. voc.,3,3,{ pp. }[av sence of lemma = 1,1,4,10
41,41,9,lawngreen_back,7,2,ūte,ūta,,f. du. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
42,42,9,lawngreen_back,7,2,ūte,ūta,,f. sg. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
43,43,9,lawngreen_back,7,2,ūte,ūta,,n. du. voc.,3,3,{ pp. }[vā_3 sence of lemma = 2,1,4,10
