,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,light_blue_back,0,1,tat,tad,,n. sg. acc.,3,3,,0,3,3
1,1,1,light_blue_back,0,1,tat,tad,,n. sg. nom.,3,3,,0,3,3
2,2,1,deep_sky_back,4,2,sthānam,sthāna,,n. sg. acc.,6,7,,0,6,10
3,3,1,deep_sky_back,4,2,sthānam,sthāna,,n. sg. nom.,6,7,,0,6,10
4,4,1,mauve_back,11,3,eva,eva,,ind.,3,3,,0,3,14
5,5,1,yellow_back,15,4,sarva,sarva,,iic.,5,5,,0,5,20
6,6,1,cyan_back,20,4,dhātuni,dhātu,,n. sg. loc.,6,7,,5,11,26
7,7,1,lawngreen_back,26,4,laya,laya,,m. sg. voc.,4,4,,11,15,30
8,8,1,carmin_back,31,5,āsīt,ās,,inj. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,35
9,9,1,carmin_back,31,5,āsīt,ās,,aor. [5] ac. sg. 3,4,4, sence of lemma = 2,0,4,35
10,10,1,carmin_back,31,5,āsīt,as,,impft. [2] ac. sg. 3,4,4, sence of lemma = 1,0,4,35
11,11,2,carmin_back,4,2,stha,as,,pr. [2] ac. pl. 2,3,4, sence of lemma = 1,0,3,7
12,12,2,yellow_back,20,4,dhātu,dhātu,,iic.,4,5,,5,9,24
13,13,2,lawngreen_back,24,4,nilaya,nilaya,,m. sg. voc.,6,6,,9,15,30
14,14,3,deep_sky_back,6,2,ānam,āna,,m. sg. acc.,4,4,,2,6,10
15,15,3,deep_sky_back,6,2,ānam,āna,,n. sg. acc.,4,4,,2,6,10
16,16,3,deep_sky_back,6,2,ānam,āna,,n. sg. nom.,4,4,,2,6,10
17,17,3,cyan_back,20,4,dhātu,dhātu,,n. sg. acc.,4,5,,5,9,24
18,18,3,cyan_back,20,4,dhātu,dhātu,,n. sg. nom.,4,5,,5,9,24
19,19,3,lawngreen_back,24,4,nilaya,nilaya,,n. sg. voc.,6,6,,9,15,30
20,20,4,carmin_back,6,2,ānam,an,,impft. [2] ac. sg. 1,4,4, sence of lemma = 2,2,6,10
21,21,4,cyan_back,20,4,dhā,dhā,,m. sg. i.,2,3, sence of lemma = 3,5,7,22
22,22,4,cyan_back,20,4,dhā,dhā,,f. sg. nom.,2,3, sence of lemma = 3,5,7,22
23,23,4,mauve_back,22,4,tu,tu,,ind.,2,2,,7,9,24
