,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,acirāt,acira,,m. sg. abl.,6,6,,0,6,6
1,1,1,deep_sky_back,0,1,acirāt,acira,,n. sg. abl.,6,6,,0,6,6
2,2,1,mauve_back,6,1,eva,eva,,prep.,3,3,,6,9,9
3,3,1,deep_sky_back,10,2,bhavate,bhavat,,m. sg. dat.,6,7, sence of lemma = 2,0,6,16
4,4,1,yellow_back,17,3,santāna,santāna,,iic.,7,7,,0,7,24
5,5,1,deep_sky_back,24,3,prāptiḥ,prāpti,,f. sg. nom.,7,7,,7,14,31
6,6,1,deep_sky_back,31,3,avaśyam,avaśya,,m. sg. acc.,7,7,,14,21,38
7,7,1,deep_sky_back,31,3,avaśyam,avaśya,,n. sg. acc.,7,7,,14,21,38
8,8,1,deep_sky_back,31,3,avaśyam,avaśya,,n. sg. nom.,7,7,,14,21,38
9,9,1,carmin_back,39,4,bhaviṣyati,bhū,,fut. ac. sg. 3,9,10, sence of lemma = 1,0,9,48
10,10,2,yellow_back,0,1,acira,acira,,iic.,5,5,,0,5,5
11,11,2,lawngreen_back,5,1,deva,deva,,m. sg. voc.,4,4,,5,9,9
12,12,2,lawngreen_back,5,1,deva,deva,,n. sg. voc.,4,4,,5,9,9
13,13,2,deep_sky_back,10,2,bhavate,bhavat,,n. sg. dat.,6,7,{ ppr. [1 sence of lemma = 1,0,6,16
14,14,2,deep_sky_back,10,2,bhavate,bhavat,,m. sg. dat.,6,7,{ ppr. [1 sence of lemma = 1,0,6,16
15,15,2,cyan_back,24,3,prāptiḥ,prāpti,,m. sg. nom.,7,7,,7,14,31
16,16,2,yellow_back,31,3,a,a,,iic.,1,1,,14,15,32
17,17,2,deep_sky_back,32,3,vaśyam,vaśya,,n. sg. acc.,6,6,{ pfp. [1,15,21,38
18,18,2,deep_sky_back,32,3,vaśyam,vaśya,,n. sg. nom.,6,6,{ pfp. [1,15,21,38
19,19,2,deep_sky_back,32,3,vaśyam,vaśya,,m. sg. acc.,6,6,{ pfp. [1,15,21,38
20,20,2,deep_sky_back,39,4,bhaviṣyati,bhaviṣyat,,n. sg. loc.,9,10,{ pfu. ac. }[bhū_1,0,9,48
21,21,2,deep_sky_back,39,4,bhaviṣyati,bhaviṣyat,,m. sg. loc.,9,10,{ pfu. ac. }[bhū_1,0,9,48
22,22,3,deep_sky_back,0,1,acirā,acira,,f. sg. nom.,5,5,,0,5,5
23,23,3,mauve_back,6,1,iva,iva,,part.,3,3,,6,9,9
24,24,3,carmin_back,10,2,bhava,bhū,,imp. [1] ac. sg. 2,4,5, sence of lemma = 1,0,4,14
25,25,3,light_blue_back,14,2,te,tad,,n. du. acc.,2,2,,4,6,16
26,26,3,light_blue_back,14,2,te,tad,,n. du. nom.,2,2,,4,6,16
27,27,3,light_blue_back,14,2,te,tad,,m. pl. nom.,2,2,,4,6,16
28,28,3,light_blue_back,14,2,te,tad,,f. du. acc.,2,2,,4,6,16
29,29,3,light_blue_back,14,2,te,tad,,f. du. nom.,2,2,,4,6,16
30,30,3,light_blue_back,14,2,te,yuṣmad,,m. sg. g.,2,2,,4,6,16
31,31,3,light_blue_back,14,2,te,yuṣmad,,m. sg. dat.,2,2,,4,6,16
32,32,4,yellow_back,0,1,a,a,,iic.,1,1,,0,1,1
33,33,4,deep_sky_back,1,1,cirāt,cira,,m. sg. abl.,5,5,,1,6,6
34,34,4,deep_sky_back,1,1,cirāt,cira,,n. sg. abl.,5,5,,1,6,6
35,35,5,yellow_back,1,1,cira,cira,,iic.,4,4,,1,5,5
36,36,6,deep_sky_back,1,1,cirā,cira,,f. sg. nom.,4,4,,1,5,5
37,37,7,lawngreen_back,4,1,adeva,adeva,,m. sg. voc.,5,5,,4,9,9
38,38,7,lawngreen_back,4,1,adeva,adeva,,n. sg. voc.,5,5,,4,9,9
39,39,8,cyan_back,4,1,adā,ada,,f. sg. nom.,3,3,,4,7,7
40,40,8,cyan_back,4,1,adā,ad,,m. sg. i.,3,3, sence of lemma = 2,4,7,7
41,41,8,cyan_back,4,1,adā,ad,,n. sg. i.,3,3, sence of lemma = 2,4,7,7
42,42,8,cyan_back,4,1,adā,ad,,f. sg. i.,3,3, sence of lemma = 2,4,7,7
43,43,9,cyan_back,4,1,ādā,āda,,f. sg. nom.,3,3,,4,7,7
44,44,10,carmin_back,4,1,āda,ad,,pft. ac. pl. 2,3,3, sence of lemma = 1,4,7,7
45,45,10,carmin_back,4,1,āda,ad,,pft. ac. sg. 3,3,3, sence of lemma = 1,4,7,7
46,46,10,carmin_back,4,1,āda,ad,,pft. ac. sg. 1,3,3, sence of lemma = 1,4,7,7
47,47,11,cyan_back,4,1,at,ad,,m. sg. nom.,2,2, sence of lemma = 2,4,6,6
48,48,11,cyan_back,4,1,at,ad,,n. sg. acc.,2,2, sence of lemma = 2,4,6,6
49,49,11,cyan_back,4,1,at,ad,,n. sg. nom.,2,2, sence of lemma = 2,4,6,6
50,50,11,cyan_back,4,1,at,ad,,f. sg. nom.,2,2, sence of lemma = 2,4,6,6
51,51,12,yellow_back,4,1,a,a,,iic.,1,1,,4,5,5
