,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,mauve_back,0,1,ataḥ,atas,,adv.,4,4,,0,4,4
1,1,1,light_blue_back,5,2,etau,etad,,m. du. acc.,3,4,,0,3,8
2,2,1,light_blue_back,5,2,etau,etad,,m. du. nom.,3,4,,0,3,8
3,3,1,orange_back,9,3,svī,sva,,iiv.,3,3,,0,3,12
4,4,1,mauve_back,12,3,kṛtya,kṛ,,abs.,5,5, sence of lemma = 1,3,8,17
5,5,1,deep_sky_back,18,4,mithilām,mithila,,f. sg. acc.,7,8,,0,7,25
6,6,1,grey_back,26,5,gamiṣyāma,gamiṣyāma,,?,9,9,,0,9,35
7,7,2,deep_sky_back,5,2,etau,ā-ita,,m. du. acc.,3,4,{ pp. }[ā-i,0,3,8
8,8,2,deep_sky_back,5,2,etau,ā-ita,,m. du. nom.,3,4,{ pp. }[ā-i,0,3,8
9,9,3,lawngreen_back,5,2,etau,ā-ita,,m. du. voc.,3,4,{ pp. }[ā-i,0,3,8
