,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,śivasya,śiva,,m. sg. g.,7,7,,0,7,7
1,1,1,deep_sky_back,0,1,śivasya,śiva,,n. sg. g.,7,7,,0,7,7
2,2,1,mauve_back,8,2,ca,ca,,conj.,2,2,,0,2,10
3,3,1,deep_sky_back,11,3,tejaḥ,tejas,,n. sg. acc.,5,5,,0,5,16
4,4,1,deep_sky_back,11,3,tejaḥ,tejas,,n. sg. nom.,5,5,,0,5,16
5,5,1,deep_sky_back,11,3,tejaḥ,teja,,m. sg. nom.,5,5,,0,5,16
6,6,1,mauve_back,16,3,tu,tu,,conj.,2,2,,5,7,18
7,7,1,mauve_back,19,4,na,na,,part.,2,2,,0,2,21
8,8,1,carmin_back,22,5,vicacāla,vi-cal,,pft. ac. sg. 3,8,8,,0,8,30
9,9,1,carmin_back,22,5,vicacāla,vi-cal,,pft. ac. sg. 1,8,8,,0,8,30
