,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,devāḥ,deva,,m. pl. nom.,5,5,,0,5,5
1,1,1,mauve_back,6,2,tatra,tatra,,ind.,5,5,,0,5,11
2,2,1,yellow_back,12,3,avara,avara,,iic.,5,5,,0,5,17
3,3,1,deep_sky_back,21,4,janitavantaḥ,janitavat,,m. pl. nom.,12,12,{ ca. ppa. }[jan,0,12,33
4,4,2,lawngreen_back,0,1,devāḥ,deva,,m. pl. voc.,5,5,,0,5,5
5,5,2,light_blue_back,12,3,avarā,avara,,f. sg. nom.,5,5,,0,5,17
6,6,2,lawngreen_back,21,4,janitavantaḥ,janitavat,,m. pl. voc.,12,12,{ ca. ppa. }[jan,0,12,33
7,7,3,carmin_back,12,3,ava,av,,imp. [1] ac. sg. 2,3,3,,0,3,15
8,8,3,deep_sky_back,15,3,rodhan,rodhat,,m. sg. nom.,5,6,{ ppr. [1,3,8,20
9,9,4,yellow_back,12,3,a,a,,iic.,1,1,,0,1,13
10,10,4,yellow_back,13,3,vara,vara,,iic.,4,4, sence of lemma = 1,1,5,17
11,11,4,yellow_back,13,3,vara,vara,,iic.,4,4, sence of lemma = 2,1,5,17
12,12,5,deep_sky_back,13,3,varā,vara,,f. sg. nom.,4,4, sence of lemma = 2,1,5,17
13,13,6,lawngreen_back,15,3,rodhan,rodhat,,m. sg. voc.,5,6,{ ppr. [1,3,8,20
14,14,7,deep_sky_back,16,3,ūdhan,ūdhan,,n. sg. loc.,4,5,,4,8,20
15,15,8,lawngreen_back,16,3,ūdhan,ūdhan,,m. sg. voc.,4,5,,4,8,20
