,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,umā,umā,,f. sg. nom.,3,3,,0,3,3
1,1,1,mauve_back,4,2,tu,tu,,ind.,2,2,,0,2,6
2,2,1,grey_back,7,3,krodhadriktā,krodhadriktā,,?,11,12,,0,11,18
3,3,1,deep_sky_back,19,4,devān,deva,,m. pl. acc.,5,5,,0,5,24
4,4,1,yellow_back,25,5,santāna,santāna,,iic.,7,7,,0,7,32
5,5,1,deep_sky_back,32,5,hīnān,hīna,,m. pl. acc.,5,5,{ pp. }[hā_1,7,12,37
6,6,1,deep_sky_back,38,6,śaptavatī,śaptavat,,f. sg. nom.,9,9,{ ppa. }[śap,0,9,47
7,7,1,deep_sky_back,38,6,śaptavatī,śaptavat,,n. du. acc.,9,9,{ ppa. }[śap,0,9,47
8,8,1,deep_sky_back,38,6,śaptavatī,śaptavat,,n. du. nom.,9,9,{ ppa. }[śap,0,9,47
9,9,2,lawngreen_back,38,6,śaptavatī,śaptavat,,n. du. voc.,9,9,{ ppa. }[śap,0,9,47
