,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,putravAtsallena,0.8720207999999999999763399253,1,0,putravātsallena,putravātsallena,,?,15,15,shr_new_nbest/new_9/553.csv
1,0,1,1,putravAtsalyena,0.1279791999999999999965276087,1,0,putra,putra,,iic.,5,5,shr_new_nbest/new_9/552.csv
2,1,1,1,putravAtsalyena,0.1279791999999999999965276087,1,5,vātsalyena,vātsalya,,n. sg. i.,10,15,shr_new_nbest/new_9/552.csv
3,5,1,1,putravAtsalyena,0.1279791999999999999965276087,2,5,vātsalyena,vātsalya,,m. sg. i.,10,15,shr_new_nbest/new_9/552.csv
4,8,1,1,putravAtsalyena,0.1279791999999999999965276087,3,5,vātsalya,vātsalya,,iic.,8,13,shr_new_nbest/new_9/552.csv
5,9,1,1,putravAtsalyena,0.1279791999999999999965276087,3,13,na,na,,part.,2,15,shr_new_nbest/new_9/552.csv
6,12,1,1,putravAtsalyena,0.1279791999999999999965276087,4,5,vātsalye,vātsalya,,n. du. acc.,8,13,shr_new_nbest/new_9/552.csv
7,13,1,1,putravAtsalyena,0.1279791999999999999965276087,4,5,vātsalye,vātsalya,,n. du. nom.,8,13,shr_new_nbest/new_9/552.csv
8,14,1,1,putravAtsalyena,0.1279791999999999999965276087,4,5,vātsalye,vātsalya,,n. sg. loc.,8,13,shr_new_nbest/new_9/552.csv
9,17,1,1,putravAtsalyena,0.1279791999999999999965276087,5,5,vātsalyā,vātsalya,,f. sg. nom.,8,13,shr_new_nbest/new_9/552.csv
10,20,1,1,putravAtsalyena,0.1279791999999999999965276087,6,5,vātsalye,vātsalya,,m. sg. loc.,8,13,shr_new_nbest/new_9/552.csv
11,21,1,1,putravAtsalyena,0.1279791999999999999965276087,6,5,vātsalye,vātsalya,,f. du. acc.,8,13,shr_new_nbest/new_9/552.csv
12,22,1,1,putravAtsalyena,0.1279791999999999999965276087,6,5,vātsalye,vātsalya,,f. du. nom.,8,13,shr_new_nbest/new_9/552.csv
13,26,1,1,putravAtsalyena,0.1279791999999999999965276087,7,12,ina,ina,,m. sg. voc.,3,15,shr_new_nbest/new_9/552.csv
14,27,1,1,putravAtsalyena,0.1279791999999999999965276087,7,12,ina,ina,,n. sg. voc.,3,15,shr_new_nbest/new_9/552.csv
15,0,1,2,putravAtsalmlena,2.607998999999999999929238556E-20,1,0,putravātsalmlena,putravātsalmlena,,?,16,16,shr_new_nbest/new_9/554.csv
16,0,1,3,putravAtsalvena,1.052219999999999999971450677E-21,1,0,putravātsalvena,putravātsalvena,,?,15,15,shr_new_nbest/new_9/555.csv
