,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,saH,0.9999999999935870720000411256,1,0,saḥ,tad,,m. sg. nom.,3,3,shr_new_nbest/new_1/30.csv
1,0,1,1,saha,6.412927999958874354467079736E-12,1,0,saha,saha,,adv.,4,4,shr_new_nbest/new_1/33.csv
2,1,1,1,saha,6.412927999958874354467079736E-12,1,0,saha,saha,,prep.,4,4,shr_new_nbest/new_1/33.csv
3,14,1,1,saha,6.412927999958874354467079736E-12,2,0,saha,sah,,imp. [1] ac. sg. 2,4,4,shr_new_nbest/new_1/33.csv
4,30,1,1,saha,6.412927999958874354467079736E-12,3,0,saha,saha,,m. sg. voc.,4,4,shr_new_nbest/new_1/33.csv
5,31,1,1,saha,6.412927999958874354467079736E-12,3,0,saha,saha,,n. sg. voc.,4,4,shr_new_nbest/new_1/33.csv
6,1,3,1,vEvasvataH,0.9979079497907949789237574622,1,0,vaivasvataḥ,vaivasvata,,m. sg. nom.,11,10,shr_new_nbest/new_1/30.csv
7,13,3,1,vEvasvataH,0.9979079497907949789237574622,2,0,vā,vā,,conj.,2,2,shr_new_nbest/new_1/30.csv
8,14,3,1,vEvasvataH,0.9979079497907949789237574622,2,2,vasu,vasu,,n. sg. acc.,4,6,shr_new_nbest/new_1/30.csv
9,15,3,1,vEvasvataH,0.9979079497907949789237574622,2,2,vasu,vasu,,n. sg. nom.,4,6,shr_new_nbest/new_1/30.csv
10,16,3,1,vEvasvataH,0.9979079497907949789237574622,2,6,ataḥ,atas,,adv.,4,10,shr_new_nbest/new_1/30.csv
11,28,3,1,vEvasvataH,0.9979079497907949789237574622,3,0,vai,vai,,conj.,3,2,shr_new_nbest/new_1/30.csv
12,29,3,1,vEvasvataH,0.9979079497907949789237574622,3,2,vasū,vasu,,m. du. acc.,4,6,shr_new_nbest/new_1/30.csv
13,30,3,1,vEvasvataH,0.9979079497907949789237574622,3,2,vasū,vasu,,m. du. nom.,4,6,shr_new_nbest/new_1/30.csv
14,31,3,1,vEvasvataH,0.9979079497907949789237574622,3,2,vasū,vasu,,f. du. acc.,4,6,shr_new_nbest/new_1/30.csv
15,32,3,1,vEvasvataH,0.9979079497907949789237574622,3,2,vasū,vasu,,f. du. nom.,4,6,shr_new_nbest/new_1/30.csv
16,39,3,1,vEvasvataH,0.9979079497907949789237574622,4,1,aiva,i,,impft. [2] ac. du. 1,4,4,shr_new_nbest/new_1/30.csv
17,40,3,1,vEvasvataH,0.9979079497907949789237574622,4,4,svataḥ,svatas,,adv.,6,10,shr_new_nbest/new_1/30.csv
18,51,3,1,vEvasvataH,0.9979079497907949789237574622,5,1,eva,eva,,prep.,3,4,shr_new_nbest/new_1/30.csv
19,2,7,0,vastutaH,1,1,0,vastutaḥ,vastu,,tasil,8,8,shr_new_nbest/new_1/30.csv
