,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,0,1,sa,5.657618E-35,1,0,sa,tad,,m. sg. nom.,2,2,shr_new_nbest/new_13/651.csv
1,0,0,2,satataprayAsena,3.470821328569496823E-99,1,0,satata,satata,,iic.,6,6,shr_new_nbest/new_13/644.csv
2,1,0,2,satataprayAsena,3.470821328569496823E-99,1,6,prayāsena,prayāsa,,m. sg. i.,9,15,shr_new_nbest/new_13/644.csv
3,13,0,2,satataprayAsena,3.470821328569496823E-99,2,6,prayāsena,prayāsa,,n. sg. i.,9,15,shr_new_nbest/new_13/644.csv
4,18,0,2,satataprayAsena,3.470821328569496823E-99,3,6,prayāsa,prayāsa,,iic.,7,13,shr_new_nbest/new_13/644.csv
5,19,0,2,satataprayAsena,3.470821328569496823E-99,3,13,na,na,,part.,2,15,shr_new_nbest/new_13/644.csv
6,22,0,2,satataprayAsena,3.470821328569496823E-99,4,6,prayāse,prayāsa,,m. sg. loc.,7,13,shr_new_nbest/new_13/644.csv
7,26,0,2,satataprayAsena,3.470821328569496823E-99,5,6,prayāsā,prayāsa,,f. sg. nom.,7,13,shr_new_nbest/new_13/644.csv
8,29,0,2,satataprayAsena,3.470821328569496823E-99,6,6,prayāse,prayāsa,,n. du. acc.,7,13,shr_new_nbest/new_13/644.csv
9,30,0,2,satataprayAsena,3.470821328569496823E-99,6,6,prayāse,prayāsa,,n. du. nom.,7,13,shr_new_nbest/new_13/644.csv
10,31,0,2,satataprayAsena,3.470821328569496823E-99,6,6,prayāse,prayāsa,,n. sg. loc.,7,13,shr_new_nbest/new_13/644.csv
11,32,0,2,satataprayAsena,3.470821328569496823E-99,6,6,prayāse,prayāsa,,f. du. acc.,7,13,shr_new_nbest/new_13/644.csv
