,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,f. du. acc.,5,5,shr_new_nbest/new_21/233.csv
1,1,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,f. du. nom.,5,5,shr_new_nbest/new_21/233.csv
2,2,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,n. du. acc.,5,5,shr_new_nbest/new_21/233.csv
3,3,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,n. du. nom.,5,5,shr_new_nbest/new_21/233.csv
4,4,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,n. sg. loc.,5,5,shr_new_nbest/new_21/233.csv
5,5,1,0,kazwe,1,1,0,kaṣṭe,kaṣṭa,,m. sg. loc.,5,5,shr_new_nbest/new_21/233.csv
6,21,1,0,kazwe,1,2,0,kaṣṭe,kaṣṭa,,f. du. voc.,5,5,shr_new_nbest/new_21/233.csv
7,22,1,0,kazwe,1,2,0,kaṣṭe,kaṣṭa,,f. sg. voc.,5,5,shr_new_nbest/new_21/233.csv
8,23,1,0,kazwe,1,2,0,kaṣṭe,kaṣṭa,,n. du. voc.,5,5,shr_new_nbest/new_21/233.csv
9,6,5,0,prasaNge,1,1,0,prasaṅge,prasaṅga,,m. sg. loc.,8,8,shr_new_nbest/new_21/233.csv
10,7,9,0,agrasaroBUtvA,0.9999999999999996677843000000,1,0,agra,agra,,iic.,4,4,shr_new_nbest/new_21/233.csv
11,8,9,0,agrasaroBUtvA,0.9999999999999996677843000000,1,4,saraḥ,saras,,iic.,5,9,shr_new_nbest/new_21/233.csv
12,9,9,0,agrasaroBUtvA,0.9999999999999996677843000000,1,9,utvā,vā,,abs.,4,13,shr_new_nbest/new_21/233.csv
13,24,9,0,agrasaroBUtvA,0.9999999999999996677843000000,2,4,saraḥ,saras,,n. sg. acc.,5,9,shr_new_nbest/new_21/233.csv
14,25,9,0,agrasaroBUtvA,0.9999999999999996677843000000,2,4,saraḥ,saras,,n. sg. nom.,5,9,shr_new_nbest/new_21/233.csv
15,26,9,0,agrasaroBUtvA,0.9999999999999996677843000000,2,4,saraḥ,sara,,m. sg. nom.,5,9,shr_new_nbest/new_21/233.csv
16,27,9,0,agrasaroBUtvA,0.9999999999999996677843000000,2,9,ūtvā,vā,,abs.,4,13,shr_new_nbest/new_21/233.csv
17,33,9,0,agrasaroBUtvA,0.9999999999999996677843000000,3,8,bhūtvā,bhū,,abs.,6,13,shr_new_nbest/new_21/233.csv
18,40,9,0,agrasaroBUtvA,0.9999999999999996677843000000,4,8,bhu,bhu,,n. sg. acc.,3,10,shr_new_nbest/new_21/233.csv
19,41,9,0,agrasaroBUtvA,0.9999999999999996677843000000,4,8,bhu,bhu,,n. sg. nom.,3,10,shr_new_nbest/new_21/233.csv
20,42,9,0,agrasaroBUtvA,0.9999999999999996677843000000,4,8,bhu,bhū,,n. sg. acc.,3,10,shr_new_nbest/new_21/233.csv
21,43,9,0,agrasaroBUtvA,0.9999999999999996677843000000,4,8,bhu,bhū,,n. sg. nom.,3,10,shr_new_nbest/new_21/233.csv
22,44,9,0,agrasaroBUtvA,0.9999999999999996677843000000,4,10,tvā,yuṣmad,,m. sg. acc.,3,13,shr_new_nbest/new_21/233.csv
23,45,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhū,,m. du. acc.,3,10,shr_new_nbest/new_21/233.csv
24,46,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhū,,m. du. nom.,3,10,shr_new_nbest/new_21/233.csv
25,47,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhu,,m. du. acc.,3,10,shr_new_nbest/new_21/233.csv
26,48,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhu,,m. du. nom.,3,10,shr_new_nbest/new_21/233.csv
27,49,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhu,,f. du. acc.,3,10,shr_new_nbest/new_21/233.csv
28,50,9,0,agrasaroBUtvA,0.9999999999999996677843000000,5,8,bhū,bhu,,f. du. nom.,3,10,shr_new_nbest/new_21/233.csv
29,7,9,1,agrasaro,3.322156999999998896327290300E-16,1,0,agra,agra,,iic.,4,4,shr_new_nbest/new_21/235.csv
30,8,9,1,agrasaro,3.322156999999998896327290300E-16,1,4,sarā,sara,,f. sg. nom.,4,8,shr_new_nbest/new_21/235.csv
31,24,9,1,agrasaro,3.322156999999998896327290300E-16,2,7,u,u,,ind.,1,8,shr_new_nbest/new_21/235.csv
32,7,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,1,0,agra,agra,,iic.,4,4,shr_new_nbest/new_21/238.csv
33,8,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,1,4,sara,sara,,iic.,4,8,shr_new_nbest/new_21/238.csv
34,9,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,1,10,bhūtvā,bhū,,abs.,6,15,shr_new_nbest/new_21/238.csv
35,24,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,4,sarā,sara,,f. sg. nom.,4,8,shr_new_nbest/new_21/238.csv
36,25,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,10,bhu,bhu,,n. sg. acc.,3,12,shr_new_nbest/new_21/238.csv
37,26,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,10,bhu,bhu,,n. sg. nom.,3,12,shr_new_nbest/new_21/238.csv
38,27,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,10,bhu,bhū,,n. sg. acc.,3,12,shr_new_nbest/new_21/238.csv
39,28,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,10,bhu,bhū,,n. sg. nom.,3,12,shr_new_nbest/new_21/238.csv
40,29,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,2,12,tvā,yuṣmad,,m. sg. acc.,3,15,shr_new_nbest/new_21/238.csv
41,35,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,7,uru,uru,,iic.,3,10,shr_new_nbest/new_21/238.csv
42,36,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhū,,m. du. acc.,3,12,shr_new_nbest/new_21/238.csv
43,37,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhū,,m. du. nom.,3,12,shr_new_nbest/new_21/238.csv
44,38,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhu,,m. du. acc.,3,12,shr_new_nbest/new_21/238.csv
45,39,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhu,,m. du. nom.,3,12,shr_new_nbest/new_21/238.csv
46,40,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhu,,f. du. acc.,3,12,shr_new_nbest/new_21/238.csv
47,41,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,3,10,bhū,bhu,,f. du. nom.,3,12,shr_new_nbest/new_21/238.csv
48,48,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,4,7,ūru,ūru,,iic.,3,10,shr_new_nbest/new_21/238.csv
49,49,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,4,11,utvā,vā,,abs.,4,15,shr_new_nbest/new_21/238.csv
50,50,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,5,7,ūru,ūru,,n. sg. acc.,3,10,shr_new_nbest/new_21/238.csv
51,51,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,5,7,ūru,ūru,,n. sg. nom.,3,10,shr_new_nbest/new_21/238.csv
52,52,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,5,11,ūtvā,vā,,abs.,4,15,shr_new_nbest/new_21/238.csv
53,53,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,6,7,uru,uru,,n. sg. acc.,3,10,shr_new_nbest/new_21/238.csv
54,54,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,6,7,uru,uru,,n. sg. nom.,3,10,shr_new_nbest/new_21/238.csv
55,55,9,2,agrasaroruBUtvA,2.802641999999999068918326121E-32,7,7,uru,uru,,ind.,3,10,shr_new_nbest/new_21/238.csv
56,7,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,1,0,agra,agra,,iic.,4,4,shr_new_nbest/new_21/242.csv
57,8,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,1,4,saraḥ,saras,,n. sg. acc.,5,9,shr_new_nbest/new_21/242.csv
58,9,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,1,4,saraḥ,saras,,n. sg. nom.,5,9,shr_new_nbest/new_21/242.csv
59,10,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,1,4,saraḥ,sara,,m. sg. nom.,5,9,shr_new_nbest/new_21/242.csv
60,11,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,1,9,bhūtvā,bhū,,abs.,6,14,shr_new_nbest/new_21/242.csv
61,26,9,3,agrasaroऽBUtvA,1.620226040160999461735471910E-62,2,8,a,a,,iic.,1,9,shr_new_nbest/new_21/242.csv
62,9,13,1,BUtvA,0.9957627118644067798719836254,1,0,bhūtvā,bhū,,abs.,6,5,shr_new_nbest/new_21/235.csv
63,10,15,1,dAyitvam,0.9957627118644067798719836254,1,0,dāyitvam,dāyitva,,n. sg. acc.,8,8,shr_new_nbest/new_21/233.csv
64,11,15,1,dAyitvam,0.9957627118644067798719836254,1,0,dāyitvam,dāyitva,,n. sg. nom.,8,8,shr_new_nbest/new_21/233.csv
65,12,19,0,nirvoQum,1,1,0,nirvoḍhum,nis-vah,,inf.,9,8,shr_new_nbest/new_21/233.csv
66,13,23,0,mitram,1,1,0,mitram,mitra,,n. sg. acc.,6,6,shr_new_nbest/new_21/233.csv
67,14,23,0,mitram,1,1,0,mitram,mitra,,n. sg. nom.,6,6,shr_new_nbest/new_21/233.csv
68,15,23,0,mitram,1,1,0,mitram,mitra,,m. sg. acc.,6,6,shr_new_nbest/new_21/233.csv
