,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,0,1,gItA,5.981309103799569808478793E-90,1,0,gītā,gītā,,f. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
1,13,0,1,gItA,5.981309103799569808478793E-90,2,0,gītā,gīta,,f. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
2,0,1,0,gItA,1,1,0,gītā,gītā,,f. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
3,13,1,0,gItA,1,2,0,gītā,gīta,,f. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
4,1,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,1,0,māni,mānin,,iic.,4,4,shr_new_nbest/new_27/1041.csv
5,2,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,1,4,avamā,avama,,f. sg. nom.,5,9,shr_new_nbest/new_27/1041.csv
6,3,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,1,9,trasya,tras,,imp. [4] ac. sg. 2,6,15,shr_new_nbest/new_27/1041.csv
7,14,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,2,0,māni,mānin,,n. sg. acc.,4,4,shr_new_nbest/new_27/1041.csv
8,15,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,2,0,māni,mānin,,n. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
9,16,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,2,4,ava,av,,imp. [1] ac. sg. 2,3,7,shr_new_nbest/new_27/1041.csv
10,17,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,2,7,mātrasya,mātra,,m. sg. g.,8,15,shr_new_nbest/new_27/1041.csv
11,18,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,2,7,mātrasya,mātra,,n. sg. g.,8,15,shr_new_nbest/new_27/1041.csv
12,27,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,3,0,mānī,mānin,,m. sg. nom.,4,4,shr_new_nbest/new_27/1041.csv
13,28,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,3,7,mātṛ,mātṛ,,iic.,4,11,shr_new_nbest/new_27/1041.csv
14,29,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,3,11,asya,asya,,n. sg. voc.,4,15,shr_new_nbest/new_27/1041.csv
15,30,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,3,11,asya,asya,,m. sg. voc.,4,15,shr_new_nbest/new_27/1041.csv
16,35,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,4,0,māni,mā,,imp. [2] ac. sg. 1,4,4,shr_new_nbest/new_27/1041.csv
17,36,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,4,7,mā,mā,,part.,2,9,shr_new_nbest/new_27/1041.csv
18,37,3,0,mAnyavamAtrasya,0.9999709119595550265801999623,5,7,mā,asmad,,m. sg. acc.,2,9,shr_new_nbest/new_27/1041.csv
19,1,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,1,0,mām,asmad,,m. sg. acc.,3,3,shr_new_nbest/new_27/1045.csv
20,2,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,1,3,nava,navan,,iic.,4,7,shr_new_nbest/new_27/1045.csv
21,3,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,1,3,nava,nava,,iic.,4,7,shr_new_nbest/new_27/1045.csv
22,4,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,1,7,mātrasya,mātra,,m. sg. g.,8,15,shr_new_nbest/new_27/1045.csv
23,5,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,1,7,mātrasya,mātra,,n. sg. g.,8,15,shr_new_nbest/new_27/1045.csv
24,16,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,2,3,nava,navan,,m. pl. acc.,4,7,shr_new_nbest/new_27/1045.csv
25,17,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,2,3,nava,navan,,m. pl. nom.,4,7,shr_new_nbest/new_27/1045.csv
26,18,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,2,7,mātrasya,mātrā,,m. sg. g.,8,15,shr_new_nbest/new_27/1045.csv
27,19,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,2,7,mātrasya,mātrā,,n. sg. g.,8,15,shr_new_nbest/new_27/1045.csv
28,28,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,3,7,mātṛ,mātṛ,,iic.,4,11,shr_new_nbest/new_27/1045.csv
29,29,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,3,11,asya,asya,,n. sg. voc.,4,15,shr_new_nbest/new_27/1045.csv
30,30,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,3,11,asya,asya,,m. sg. voc.,4,15,shr_new_nbest/new_27/1045.csv
31,35,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,4,7,mātṛ,mātṛ,,n. sg. acc.,4,11,shr_new_nbest/new_27/1045.csv
32,36,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,4,7,mātṛ,mātṛ,,n. sg. nom.,4,11,shr_new_nbest/new_27/1045.csv
33,37,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,4,11,asya,idam,,n. sg. g.,4,15,shr_new_nbest/new_27/1045.csv
34,38,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,4,11,asya,idam,,m. sg. g.,4,15,shr_new_nbest/new_27/1045.csv
35,39,3,1,mAnnavamAtrasya,0.00001572507946587608531847085266,5,7,mā,mā,,part.,2,9,shr_new_nbest/new_27/1045.csv
