,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,evam,1,1,0,evam,evam,,adv.,4,4,shr_new_nbest/new_6/133.csv
1,0,1,1,evaMvyatItAni,2.823991E-29,1,0,evam,evam,,ind.,4,4,shr_new_nbest/new_6/140.csv
2,1,1,1,evaMvyatItAni,2.823991E-29,1,4,vyatītāni,vi-ati-ita,,n. pl. acc.,9,13,shr_new_nbest/new_6/140.csv
3,2,1,1,evaMvyatItAni,2.823991E-29,1,4,vyatītāni,vi-ati-ita,,n. pl. nom.,9,13,shr_new_nbest/new_6/140.csv
4,6,1,1,evaMvyatItAni,2.823991E-29,2,0,evam,evam,,iic.,4,4,shr_new_nbest/new_6/140.csv
5,7,1,1,evaMvyatItAni,2.823991E-29,2,4,vyatītāni,vi-ati-ita,,n. pl. voc.,9,13,shr_new_nbest/new_6/140.csv
6,13,1,1,evaMvyatItAni,2.823991E-29,3,4,vī,vī,,iic.,2,6,shr_new_nbest/new_6/140.csv
7,14,1,1,evaMvyatItAni,2.823991E-29,3,6,atītāni,ati-ita,,n. pl. acc.,7,13,shr_new_nbest/new_6/140.csv
8,15,1,1,evaMvyatItAni,2.823991E-29,3,6,atītāni,ati-ita,,n. pl. nom.,7,13,shr_new_nbest/new_6/140.csv
9,20,1,1,evaMvyatItAni,2.823991E-29,4,6,atītāni,ati-ita,,n. pl. voc.,7,13,shr_new_nbest/new_6/140.csv
10,1,3,1,vyatItAni,0.9904761904761904755867534327,1,0,vyatītāni,vi-ati-ita,,n. pl. acc.,9,9,shr_new_nbest/new_6/133.csv
11,2,3,1,vyatItAni,0.9904761904761904755867534327,1,0,vyatītāni,vi-ati-ita,,n. pl. nom.,9,9,shr_new_nbest/new_6/133.csv
12,6,3,1,vyatItAni,0.9904761904761904755867534327,2,0,vyatītāni,vi-ati-ita,,n. pl. voc.,9,9,shr_new_nbest/new_6/133.csv
13,1,3,2,yatItAni,3.974601676190476188053560323E-24,1,0,yati,yati,,iic.,4,4,shr_new_nbest/new_6/136.csv
14,2,3,2,yatItAni,3.974601676190476188053560323E-24,1,0,yati,yati,,iic.,4,4,shr_new_nbest/new_6/136.csv
15,3,3,2,yatItAni,3.974601676190476188053560323E-24,1,4,tāni,tad,,n. pl. acc.,4,8,shr_new_nbest/new_6/136.csv
16,4,3,2,yatItAni,3.974601676190476188053560323E-24,1,4,tāni,tad,,n. pl. nom.,4,8,shr_new_nbest/new_6/136.csv
17,8,3,2,yatItAni,3.974601676190476188053560323E-24,2,0,yatī,yati,,iic.,4,4,shr_new_nbest/new_6/136.csv
18,14,3,2,yatItAni,3.974601676190476188053560323E-24,3,0,yatī,yati,,m. du. acc.,4,4,shr_new_nbest/new_6/136.csv
