,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,na,1,1,0,na,na,,part.,2,2,shr_new_nbest/new_27/119.csv
1,1,3,0,hi,1,1,0,hi,hi,,part.,2,2,shr_new_nbest/new_27/119.csv
2,2,5,1,te,0.9927007299270072995019446960,1,0,te,tad,,n. du. acc.,2,2,shr_new_nbest/new_27/119.csv
3,3,5,1,te,0.9927007299270072995019446960,1,0,te,tad,,n. du. nom.,2,2,shr_new_nbest/new_27/119.csv
4,4,5,1,te,0.9927007299270072995019446960,1,0,te,tad,,m. pl. nom.,2,2,shr_new_nbest/new_27/119.csv
5,5,5,1,te,0.9927007299270072995019446960,1,0,te,tad,,f. du. acc.,2,2,shr_new_nbest/new_27/119.csv
6,6,5,1,te,0.9927007299270072995019446960,1,0,te,tad,,f. du. nom.,2,2,shr_new_nbest/new_27/119.csv
7,7,5,1,te,0.9927007299270072995019446960,1,0,te,yuṣmad,,m. sg. g.,2,2,shr_new_nbest/new_27/119.csv
8,8,5,1,te,0.9927007299270072995019446960,1,0,te,yuṣmad,,m. sg. dat.,2,2,shr_new_nbest/new_27/119.csv
9,9,7,0,jIvite,1,1,0,jīvite,jīvita,,f. du. acc.,6,6,shr_new_nbest/new_27/119.csv
10,10,7,0,jIvite,1,1,0,jīvite,jīvita,,f. du. nom.,6,6,shr_new_nbest/new_27/119.csv
11,11,7,0,jIvite,1,1,0,jīvite,jīvita,,n. du. acc.,6,6,shr_new_nbest/new_27/119.csv
12,12,7,0,jIvite,1,1,0,jīvite,jīvita,,n. du. nom.,6,6,shr_new_nbest/new_27/119.csv
13,13,7,0,jIvite,1,1,0,jīvite,jīvita,,n. sg. loc.,6,6,shr_new_nbest/new_27/119.csv
14,14,7,0,jIvite,1,1,0,jīvite,jīvita,,m. sg. loc.,6,6,shr_new_nbest/new_27/119.csv
15,26,7,0,jIvite,1,2,0,jīvite,jīvita,,f. du. voc.,6,6,shr_new_nbest/new_27/119.csv
16,27,7,0,jIvite,1,2,0,jīvite,jīvita,,f. sg. voc.,6,6,shr_new_nbest/new_27/119.csv
17,28,7,0,jIvite,1,2,0,jīvite,jīvita,,n. du. voc.,6,6,shr_new_nbest/new_27/119.csv
18,32,7,0,jIvite,1,3,0,jīvi,jīvin,,n. sg. acc.,4,4,shr_new_nbest/new_27/119.csv
19,33,7,0,jIvite,1,3,0,jīvi,jīvin,,n. sg. nom.,4,4,shr_new_nbest/new_27/119.csv
20,34,7,0,jIvite,1,3,4,te,tad,,n. du. acc.,2,6,shr_new_nbest/new_27/119.csv
21,35,7,0,jIvite,1,3,4,te,tad,,n. du. nom.,2,6,shr_new_nbest/new_27/119.csv
22,36,7,0,jIvite,1,3,4,te,tad,,m. pl. nom.,2,6,shr_new_nbest/new_27/119.csv
23,37,7,0,jIvite,1,3,4,te,tad,,f. du. acc.,2,6,shr_new_nbest/new_27/119.csv
24,38,7,0,jIvite,1,3,4,te,tad,,f. du. nom.,2,6,shr_new_nbest/new_27/119.csv
25,39,7,0,jIvite,1,3,4,te,yuṣmad,,m. sg. g.,2,6,shr_new_nbest/new_27/119.csv
26,40,7,0,jIvite,1,3,4,te,yuṣmad,,m. sg. dat.,2,6,shr_new_nbest/new_27/119.csv
27,15,9,0,maraRe,1,1,0,maraṇe,maraṇa,,n. du. acc.,6,6,shr_new_nbest/new_27/119.csv
28,16,9,0,maraRe,1,1,0,maraṇe,maraṇa,,n. du. nom.,6,6,shr_new_nbest/new_27/119.csv
29,17,9,0,maraRe,1,1,0,maraṇe,maraṇa,,n. sg. loc.,6,6,shr_new_nbest/new_27/119.csv
30,29,9,0,maraRe,1,2,0,maraṇe,maraṇa,,n. du. voc.,6,6,shr_new_nbest/new_27/119.csv
31,15,9,1,maraReva,5.4027057542472E-55,1,0,maraṇeva,maraṇeva,,?,8,8,shr_new_nbest/new_27/124.csv
32,18,11,1,vA,0.9927007299270072995019446960,1,0,vā,vā,,conj.,2,2,shr_new_nbest/new_27/119.csv
33,18,11,2,va,7.405579211678832118518091495E-30,1,0,va,va,,?,2,2,shr_new_nbest/new_27/127.csv
34,19,13,0,AtmanaH,1,1,0,ātmanaḥ,ātman,,m. sg. g.,7,7,shr_new_nbest/new_27/119.csv
35,20,13,0,AtmanaH,1,1,0,ātmanaḥ,ātman,,m. sg. abl.,7,7,shr_new_nbest/new_27/119.csv
36,21,13,0,AtmanaH,1,1,0,ātmanaḥ,ātman,,m. pl. acc.,7,7,shr_new_nbest/new_27/119.csv
37,22,13,0,AtmanaH,1,1,0,ātmanaḥ,ātman,,m. sg. g.,7,7,shr_new_nbest/new_27/119.csv
38,23,13,0,AtmanaH,1,1,0,ātmanaḥ,ātman,,m. sg. abl.,7,7,shr_new_nbest/new_27/119.csv
39,24,15,1,granTim,0.9927007299270072995019446931,1,0,granthim,granthi,,m. sg. acc.,8,7,shr_new_nbest/new_27/119.csv
40,24,15,2,gradDim,2.757142946081541606483420242E-27,1,0,graddhim,graddhim,,?,8,7,shr_new_nbest/new_27/121.csv
41,24,15,3,gfdDim,1.844382351675211679262930838E-28,1,0,gṛddhim,gṛddhim,,?,7,6,shr_new_nbest/new_27/122.csv
42,24,15,4,fdDim,1.558310832116788321531868219E-28,1,0,ṛddhim,ṛddhi,,f. sg. acc.,6,5,shr_new_nbest/new_27/126.csv
43,24,15,5,vfdDim,2.661728467153284672154564306E-29,1,0,vṛddhim,vṛddhi,,f. sg. acc.,7,6,shr_new_nbest/new_27/125.csv
