,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,divAsaha,0.9753093261704629529463263247,1,0,diva,diva,,iic.,4,4,shr_new_nbest/new_26/1693.csv
1,1,1,0,divAsaha,0.9753093261704629529463263247,1,4,saha,saha,,m. sg. voc.,4,8,shr_new_nbest/new_26/1693.csv
2,2,1,0,divAsaha,0.9753093261704629529463263247,1,4,saha,saha,,n. sg. voc.,4,8,shr_new_nbest/new_26/1693.csv
3,19,1,0,divAsaha,0.9753093261704629529463263247,2,0,divā,divā,,iic.,4,4,shr_new_nbest/new_26/1693.csv
4,20,1,0,divAsaha,0.9753093261704629529463263247,2,4,saha,saha,,adv.,4,8,shr_new_nbest/new_26/1693.csv
5,21,1,0,divAsaha,0.9753093261704629529463263247,2,4,saha,saha,,prep.,4,8,shr_new_nbest/new_26/1693.csv
6,32,1,0,divAsaha,0.9753093261704629529463263247,3,0,divā,div,,m. sg. i.,4,4,shr_new_nbest/new_26/1693.csv
7,33,1,0,divAsaha,0.9753093261704629529463263247,3,0,divā,div,,n. sg. i.,4,4,shr_new_nbest/new_26/1693.csv
8,34,1,0,divAsaha,0.9753093261704629529463263247,3,0,divā,div,,f. sg. i.,4,4,shr_new_nbest/new_26/1693.csv
9,35,1,0,divAsaha,0.9753093261704629529463263247,3,4,saha,sah,,imp. [1] ac. sg. 2,4,8,shr_new_nbest/new_26/1693.csv
10,43,1,0,divAsaha,0.9753093261704629529463263247,4,3,asaha,asaha,,m. sg. voc.,5,8,shr_new_nbest/new_26/1693.csv
11,44,1,0,divAsaha,0.9753093261704629529463263247,4,3,asaha,asaha,,n. sg. voc.,5,8,shr_new_nbest/new_26/1693.csv
12,48,1,0,divAsaha,0.9753093261704629529463263247,5,3,asa,asan,,iic.,3,6,shr_new_nbest/new_26/1693.csv
13,49,1,0,divAsaha,0.9753093261704629529463263247,5,6,ha,han,,n. sg. acc.,2,8,shr_new_nbest/new_26/1693.csv
14,50,1,0,divAsaha,0.9753093261704629529463263247,5,6,ha,han,,n. sg. nom.,2,8,shr_new_nbest/new_26/1693.csv
15,51,1,0,divAsaha,0.9753093261704629529463263247,6,3,āsa,āsan,,iic.,3,6,shr_new_nbest/new_26/1693.csv
16,52,1,0,divAsaha,0.9753093261704629529463263247,6,3,āsa,āsa,,iic.,3,6,shr_new_nbest/new_26/1693.csv
17,53,1,0,divAsaha,0.9753093261704629529463263247,6,3,āsa,āsa,,iic.,3,6,shr_new_nbest/new_26/1693.csv
18,54,1,0,divAsaha,0.9753093261704629529463263247,6,6,ha,han,,n. sg. voc.,2,8,shr_new_nbest/new_26/1693.csv
19,55,1,0,divAsaha,0.9753093261704629529463263247,7,3,asa,as,,imp. [1] ac. sg. 2,3,6,shr_new_nbest/new_26/1693.csv
20,56,1,0,divAsaha,0.9753093261704629529463263247,7,6,ha,ha,,part.,2,8,shr_new_nbest/new_26/1693.csv
21,57,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. pl. 2,3,6,shr_new_nbest/new_26/1693.csv
22,58,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. sg. 3,3,6,shr_new_nbest/new_26/1693.csv
23,59,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. sg. 1,3,6,shr_new_nbest/new_26/1693.csv
24,60,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. pl. 2,3,6,shr_new_nbest/new_26/1693.csv
25,61,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. sg. 3,3,6,shr_new_nbest/new_26/1693.csv
26,62,1,0,divAsaha,0.9753093261704629529463263247,8,3,āsa,as,,pft. ac. sg. 1,3,6,shr_new_nbest/new_26/1693.csv
27,63,1,0,divAsaha,0.9753093261704629529463263247,9,3,a,a,,iic.,1,4,shr_new_nbest/new_26/1693.csv
28,0,1,1,divA,0.02398201008623945627565217825,1,0,divā,div,,m. sg. i.,4,4,shr_new_nbest/new_26/1694.csv
29,1,1,1,divA,0.02398201008623945627565217825,1,0,divā,div,,n. sg. i.,4,4,shr_new_nbest/new_26/1694.csv
30,2,1,1,divA,0.02398201008623945627565217825,1,0,divā,div,,f. sg. i.,4,4,shr_new_nbest/new_26/1694.csv
31,0,1,2,divAsaH,0.0007019601855495750627336003360,1,0,diva,diva,,iic.,4,4,shr_new_nbest/new_26/1695.csv
32,1,1,2,divAsaH,0.0007019601855495750627336003360,1,4,saḥ,tad,,m. sg. nom.,3,7,shr_new_nbest/new_26/1695.csv
33,18,1,2,divAsaH,0.0007019601855495750627336003360,2,0,divā,divā,,iic.,4,4,shr_new_nbest/new_26/1695.csv
34,29,1,2,divAsaH,0.0007019601855495750627336003360,3,0,divā,div,,m. sg. i.,4,4,shr_new_nbest/new_26/1695.csv
35,30,1,2,divAsaH,0.0007019601855495750627336003360,3,0,divā,div,,n. sg. i.,4,4,shr_new_nbest/new_26/1695.csv
36,31,1,2,divAsaH,0.0007019601855495750627336003360,3,0,divā,div,,f. sg. i.,4,4,shr_new_nbest/new_26/1695.csv
37,39,1,2,divAsaH,0.0007019601855495750627336003360,4,3,āsaḥ,āsa,,m. sg. nom.,4,7,shr_new_nbest/new_26/1695.csv
38,40,1,2,divAsaH,0.0007019601855495750627336003360,4,3,āsaḥ,āsa,,m. sg. nom.,4,7,shr_new_nbest/new_26/1695.csv
39,41,1,2,divAsaH,0.0007019601855495750627336003360,4,3,āsaḥ,ās,,n. sg. abl.,4,7,shr_new_nbest/new_26/1695.csv
40,45,1,2,divAsaH,0.0007019601855495750627336003360,5,3,āsaḥ,as,,impft. [1] ac. sg. 2,4,7,shr_new_nbest/new_26/1695.csv
41,0,1,4,DivAsaH,5.573139803517177995274221751E-19,1,0,dhivāsaḥ,dhivāsaḥ,,?,8,7,shr_new_nbest/new_26/1698.csv
42,0,1,5,nivAsaH,2.519227322161232711053116879E-35,1,0,nivāsaḥ,nivāsa,,m. sg. nom.,7,7,shr_new_nbest/new_26/1692.csv
43,3,2,1,saH,4.922453256572E-56,1,0,saḥ,tad,,m. sg. nom.,3,3,shr_new_nbest/new_26/1696.csv
44,3,2,2,saha,7.313371810447E-63,1,0,saha,saha,,adv.,4,4,shr_new_nbest/new_26/1694.csv
45,4,2,2,saha,7.313371810447E-63,1,0,saha,saha,,prep.,4,4,shr_new_nbest/new_26/1694.csv
46,21,2,2,saha,7.313371810447E-63,2,0,saha,sah,,imp. [1] ac. sg. 2,4,4,shr_new_nbest/new_26/1694.csv
47,32,2,2,saha,7.313371810447E-63,3,0,saha,saha,,m. sg. voc.,4,4,shr_new_nbest/new_26/1694.csv
48,33,2,2,saha,7.313371810447E-63,3,0,saha,saha,,n. sg. voc.,4,4,shr_new_nbest/new_26/1694.csv
49,3,3,1,saha,0.9925675500313427589741147871,1,0,saha,saha,,adv.,4,4,shr_new_nbest/new_26/1694.csv
50,4,3,1,saha,0.9925675500313427589741147871,1,0,saha,saha,,prep.,4,4,shr_new_nbest/new_26/1694.csv
51,21,3,1,saha,0.9925675500313427589741147871,2,0,saha,sah,,imp. [1] ac. sg. 2,4,4,shr_new_nbest/new_26/1694.csv
52,32,3,1,saha,0.9925675500313427589741147871,3,0,saha,saha,,m. sg. voc.,4,4,shr_new_nbest/new_26/1694.csv
53,33,3,1,saha,0.9925675500313427589741147871,3,0,saha,saha,,n. sg. voc.,4,4,shr_new_nbest/new_26/1694.csv
54,3,3,2,saH,0.0007143814612340629020659827435,1,0,saḥ,tad,,m. sg. nom.,3,3,shr_new_nbest/new_26/1696.csv
55,0,3,3,nivAsaH,0.000006658523563120081771605030391,1,0,nivāsaḥ,nivāsa,,m. sg. nom.,7,7,shr_new_nbest/new_26/1692.csv
56,1,5,0,yasmin,0.9999999999999986752300000000,1,0,yasmin,yad,,n. sg. loc.,6,6,shr_new_nbest/new_26/1692.csv
57,2,5,0,yasmin,0.9999999999999986752300000000,1,0,yasmin,yad,,m. sg. loc.,6,6,shr_new_nbest/new_26/1692.csv
58,1,5,1,yasminprARino,1.324769999999998244984447100E-15,1,0,yasmin,yad,,n. sg. loc.,6,6,shr_new_nbest/new_26/1699.csv
59,2,5,1,yasminprARino,1.324769999999998244984447100E-15,1,0,yasmin,yad,,m. sg. loc.,6,6,shr_new_nbest/new_26/1699.csv
60,3,5,1,yasminprARino,1.324769999999998244984447100E-15,1,6,prāṇinā,prāṇin,,m. sg. i.,7,13,shr_new_nbest/new_26/1699.csv
61,4,5,1,yasminprARino,1.324769999999998244984447100E-15,1,6,prāṇinā,prāṇin,,n. sg. i.,7,13,shr_new_nbest/new_26/1699.csv
62,17,5,1,yasminprARino,1.324769999999998244984447100E-15,2,6,prāṇi,prāṇin,,iic.,5,11,shr_new_nbest/new_26/1699.csv
63,18,5,1,yasminprARino,1.324769999999998244984447100E-15,2,11,nā,nṛ,,m. sg. nom.,2,13,shr_new_nbest/new_26/1699.csv
64,27,5,1,yasminprARino,1.324769999999998244984447100E-15,3,6,prāṇi,prāṇin,,n. sg. acc.,5,11,shr_new_nbest/new_26/1699.csv
65,28,5,1,yasminprARino,1.324769999999998244984447100E-15,3,6,prāṇi,prāṇin,,n. sg. nom.,5,11,shr_new_nbest/new_26/1699.csv
66,29,5,1,yasminprARino,1.324769999999998244984447100E-15,3,11,na,na,,ind.,2,13,shr_new_nbest/new_26/1699.csv
67,34,5,1,yasminprARino,1.324769999999998244984447100E-15,4,12,u,u,,ind.,1,13,shr_new_nbest/new_26/1699.csv
68,3,7,1,prARino,0.9932885906040268453975947029,1,0,prāṇinā,prāṇin,,m. sg. i.,7,7,shr_new_nbest/new_26/1692.csv
69,4,7,1,prARino,0.9932885906040268453975947029,1,0,prāṇinā,prāṇin,,n. sg. i.,7,7,shr_new_nbest/new_26/1692.csv
70,17,7,1,prARino,0.9932885906040268453975947029,2,0,prāṇi,prāṇin,,iic.,5,5,shr_new_nbest/new_26/1692.csv
71,18,7,1,prARino,0.9932885906040268453975947029,2,5,nā,nṛ,,m. sg. nom.,2,7,shr_new_nbest/new_26/1692.csv
72,27,7,1,prARino,0.9932885906040268453975947029,3,0,prāṇi,prāṇin,,n. sg. acc.,5,5,shr_new_nbest/new_26/1692.csv
73,28,7,1,prARino,0.9932885906040268453975947029,3,0,prāṇi,prāṇin,,n. sg. nom.,5,5,shr_new_nbest/new_26/1692.csv
74,29,7,1,prARino,0.9932885906040268453975947029,3,5,na,na,,part.,2,7,shr_new_nbest/new_26/1692.csv
75,34,7,1,prARino,0.9932885906040268453975947029,4,6,u,u,,ind.,1,7,shr_new_nbest/new_26/1692.csv
76,5,9,1,nivasanti,0.9932885906040268453975947029,1,0,nivasanti,ni-vas,,pr. [1] ac. pl. 3,9,9,shr_new_nbest/new_26/1692.csv
77,19,9,1,nivasanti,0.9932885906040268453975947029,2,0,nivasanti,ni-vasat,,n. pl. acc.,9,9,shr_new_nbest/new_26/1692.csv
78,20,9,1,nivasanti,0.9932885906040268453975947029,2,0,nivasanti,ni-vasat,,n. pl. nom.,9,9,shr_new_nbest/new_26/1692.csv
79,30,9,1,nivasanti,0.9932885906040268453975947029,3,0,nivasanti,ni-vasat,,f. sg. voc.,9,9,shr_new_nbest/new_26/1692.csv
80,31,9,1,nivasanti,0.9932885906040268453975947029,3,0,nivasanti,ni-vasat,,n. pl. voc.,9,9,shr_new_nbest/new_26/1692.csv
81,6,11,1,SaraRam,0.9932885906040268453975947029,1,0,śaraṇam,śaraṇa,,m. sg. acc.,7,7,shr_new_nbest/new_26/1692.csv
82,7,11,1,SaraRam,0.9932885906040268453975947029,1,0,śaraṇam,śaraṇa,,n. sg. acc.,7,7,shr_new_nbest/new_26/1692.csv
83,8,11,1,SaraRam,0.9932885906040268453975947029,1,0,śaraṇam,śaraṇa,,n. sg. nom.,7,7,shr_new_nbest/new_26/1692.csv
84,9,13,0,ArtAnAm,1,1,0,ārtānām,ārta,,m. pl. g.,7,7,shr_new_nbest/new_26/1692.csv
85,10,13,0,ArtAnAm,1,1,0,ārtānām,ārta,,n. pl. g.,7,7,shr_new_nbest/new_26/1692.csv
86,11,13,0,ArtAnAm,1,1,0,ārtānām,ārta,,f. pl. g.,7,7,shr_new_nbest/new_26/1692.csv
87,21,13,0,ArtAnAm,1,2,0,ārta,ārta,,iic.,4,4,shr_new_nbest/new_26/1692.csv
88,32,13,0,ArtAnAm,1,3,0,ārtā,ārta,,f. sg. nom.,4,4,shr_new_nbest/new_26/1692.csv
89,35,13,0,ArtAnAm,1,4,3,ānām,āna,,f. sg. acc.,4,7,shr_new_nbest/new_26/1692.csv
90,12,16,0,prapannAnAm,1,1,0,prapannānām,pra-panna,,f. pl. g.,11,11,shr_new_nbest/new_26/1692.csv
91,13,16,0,prapannAnAm,1,1,0,prapannānām,pra-panna,,n. pl. g.,11,11,shr_new_nbest/new_26/1692.csv
92,14,16,0,prapannAnAm,1,1,0,prapannānām,pra-panna,,m. pl. g.,11,11,shr_new_nbest/new_26/1692.csv
93,22,16,0,prapannAnAm,1,2,0,prapanna,pra-panna,,iic.,8,8,shr_new_nbest/new_26/1692.csv
94,33,16,0,prapannAnAm,1,3,0,prapannā,pra-panna,,f. sg. nom.,8,8,shr_new_nbest/new_26/1692.csv
95,36,16,0,prapannAnAm,1,4,7,ānām,āna,,f. sg. acc.,4,11,shr_new_nbest/new_26/1692.csv
96,15,20,0,ArtiharaH,1,1,0,ārti,ārti,,iic.,4,4,shr_new_nbest/new_26/1692.csv
97,16,20,0,ArtiharaH,1,1,4,haraḥ,hara,,m. sg. nom.,5,9,shr_new_nbest/new_26/1692.csv
98,23,20,0,ArtiharaH,1,2,4,ha,han,,iic.,2,6,shr_new_nbest/new_26/1692.csv
99,24,20,0,ArtiharaH,1,2,6,raḥ,rā,,m. pl. acc.,3,9,shr_new_nbest/new_26/1692.csv
100,25,20,0,ArtiharaH,1,2,6,raḥ,rā,,m. sg. g.,3,9,shr_new_nbest/new_26/1692.csv
101,26,20,0,ArtiharaH,1,2,6,raḥ,rā,,m. sg. abl.,3,9,shr_new_nbest/new_26/1692.csv
102,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
103,,1,3,<eps>,0.000006703557748015157973916355927,1,0,<eps>,,,,8,8,
104,,2,0,<eps>,1,1,0,<eps>,,,,4,4,
105,,3,0,<eps>,0.006711409983860058042047625145,1,0,<eps>,,,,7,7,
106,,4,0,<eps>,1,1,0,<eps>,,,,1,1,
107,,6,0,<eps>,1,1,0,<eps>,,,,1,1,
108,,7,0,<eps>,0.006711409395973154602405297059,1,0,<eps>,,,,7,7,
109,,8,0,<eps>,1,1,0,<eps>,,,,1,1,
110,,9,0,<eps>,0.006711409395973154602405297059,1,0,<eps>,,,,9,9,
111,,10,0,<eps>,1,1,0,<eps>,,,,1,1,
112,,11,0,<eps>,0.006711409395973154602405297059,1,0,<eps>,,,,7,7,
113,,12,0,<eps>,1,1,0,<eps>,,,,1,1,
114,,14,0,<eps>,1,1,0,<eps>,,,,1,1,
115,,15,0,<eps>,1,1,0,<eps>,,,,1,1,
116,,17,0,<eps>,1,1,0,<eps>,,,,1,1,
117,,18,0,<eps>,1,1,0,<eps>,,,,1,1,
118,,19,0,<eps>,1,1,0,<eps>,,,,1,1,
119,,21,0,<eps>,1,1,0,<eps>,,,,1,1,
120,,22,0,<eps>,1,1,0,<eps>,,,,1,1,
