,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,ekaSrutasa,0.9999942201100965567638617102,1,0,ekaśrutasa,ekaśrutasa,,?,10,10,shr_new_nbest/new_16/1040.csv
1,0,1,1,ekaSrutassa,0.000005592373788520231863443557267,1,0,ekaśrutassa,ekaśrutassa,,?,11,11,shr_new_nbest/new_16/1045.csv
2,0,1,2,ekaSftaH,1.875161149230042748461941009E-7,1,0,ekaśṛtaḥ,ekaśṛtaḥ,,?,8,8,shr_new_nbest/new_16/1042.csv
3,1,5,1,sa,0.9975369458128078817758560023,1,0,sa,sa,,?,2,2,shr_new_nbest/new_16/1042.csv
4,1,7,1,AsIt,0.9975369458128078817758560023,1,0,āsīt,ās,,inj. [5] ac. sg. 3,4,4,shr_new_nbest/new_16/1040.csv
5,2,7,1,AsIt,0.9975369458128078817758560023,1,0,āsīt,ās,,aor. [5] ac. sg. 3,4,4,shr_new_nbest/new_16/1040.csv
6,3,7,1,AsIt,0.9975369458128078817758560023,1,0,āsīt,as,,impft. [2] ac. sg. 3,4,4,shr_new_nbest/new_16/1040.csv
7,4,9,0,ekapOrameva,0.9999999992804964282797251419,1,0,eka,eka,,iic.,3,3,shr_new_nbest/new_16/1040.csv
8,5,9,0,ekapOrameva,0.9999999992804964282797251419,1,3,pauram,paura,,m. sg. acc.,6,8,shr_new_nbest/new_16/1040.csv
9,6,9,0,ekapOrameva,0.9999999992804964282797251419,1,3,pauram,paura,,n. sg. acc.,6,8,shr_new_nbest/new_16/1040.csv
10,7,9,0,ekapOrameva,0.9999999992804964282797251419,1,3,pauram,paura,,n. sg. nom.,6,8,shr_new_nbest/new_16/1040.csv
11,8,9,0,ekapOrameva,0.9999999992804964282797251419,1,8,iva,iva,,part.,3,11,shr_new_nbest/new_16/1040.csv
12,16,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pa,,m. du. acc.,3,5,shr_new_nbest/new_16/1040.csv
13,17,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pa,,m. du. nom.,3,5,shr_new_nbest/new_16/1040.csv
14,18,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pa,,m. du. acc.,3,5,shr_new_nbest/new_16/1040.csv
15,19,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pa,,m. du. nom.,3,5,shr_new_nbest/new_16/1040.csv
16,20,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pā,,m. du. acc.,3,5,shr_new_nbest/new_16/1040.csv
17,21,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pā,,m. du. nom.,3,5,shr_new_nbest/new_16/1040.csv
18,22,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pā,,m. du. acc.,3,5,shr_new_nbest/new_16/1040.csv
19,23,9,0,ekapOrameva,0.9999999992804964282797251419,2,3,pau,pā,,m. du. nom.,3,5,shr_new_nbest/new_16/1040.csv
20,24,9,0,ekapOrameva,0.9999999992804964282797251419,2,5,rameva,ram,,opt. [1] ac. du. 1,6,11,shr_new_nbest/new_16/1040.csv
21,27,9,0,ekapOrameva,0.9999999992804964282797251419,3,5,ramā,rama,,f. sg. nom.,4,9,shr_new_nbest/new_16/1040.csv
22,30,9,0,ekapOrameva,0.9999999992804964282797251419,4,5,rama,ram,,imp. [1] ac. sg. 2,4,9,shr_new_nbest/new_16/1040.csv
23,31,9,0,ekapOrameva,0.9999999992804964282797251419,5,8,eva,eva,,prep.,3,11,shr_new_nbest/new_16/1040.csv
24,4,9,1,ekagOrameva,7.195035714326718051519417339E-10,1,0,eka,eka,,iic.,3,3,shr_new_nbest/new_16/1044.csv
25,5,9,1,ekagOrameva,7.195035714326718051519417339E-10,1,3,gauram,gaura,,m. sg. acc.,6,8,shr_new_nbest/new_16/1044.csv
26,6,9,1,ekagOrameva,7.195035714326718051519417339E-10,1,3,gauram,gaura,,n. sg. acc.,6,8,shr_new_nbest/new_16/1044.csv
27,7,9,1,ekagOrameva,7.195035714326718051519417339E-10,1,3,gauram,gaura,,n. sg. nom.,6,8,shr_new_nbest/new_16/1044.csv
28,8,9,1,ekagOrameva,7.195035714326718051519417339E-10,1,8,iva,iva,,ind.,3,11,shr_new_nbest/new_16/1044.csv
29,16,9,1,ekagOrameva,7.195035714326718051519417339E-10,2,3,gauḥ,go,,m. sg. nom.,4,6,shr_new_nbest/new_16/1044.csv
30,17,9,1,ekagOrameva,7.195035714326718051519417339E-10,2,3,gauḥ,go,,f. sg. nom.,4,6,shr_new_nbest/new_16/1044.csv
