,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,saptamASlokaH,0.9999999384078437188409363851,1,0,saptama,saptama,,iic.,7,7,shr_new_nbest/new_26/824.csv
1,1,1,0,saptamASlokaH,0.9999999384078437188409363851,1,7,ślokaḥ,śloka,,m. sg. nom.,6,13,shr_new_nbest/new_26/824.csv
2,3,1,0,saptamASlokaH,0.9999999384078437188409363851,2,0,sapta,saptan,,m. pl. acc.,5,5,shr_new_nbest/new_26/824.csv
3,4,1,0,saptamASlokaH,0.9999999384078437188409363851,2,0,sapta,saptan,,m. pl. nom.,5,5,shr_new_nbest/new_26/824.csv
4,5,1,0,saptamASlokaH,0.9999999384078437188409363851,2,5,mā,mā,,part.,2,7,shr_new_nbest/new_26/824.csv
5,10,1,0,saptamASlokaH,0.9999999384078437188409363851,3,5,mā,asmad,,m. sg. acc.,2,7,shr_new_nbest/new_26/824.csv
6,13,1,0,saptamASlokaH,0.9999999384078437188409363851,4,6,a,a,,iic.,1,7,shr_new_nbest/new_26/824.csv
7,0,1,1,saptamA,5.815131223346664987253711967E-8,1,0,sapta,saptan,,m. pl. acc.,5,5,shr_new_nbest/new_26/825.csv
8,1,1,1,saptamA,5.815131223346664987253711967E-8,1,0,sapta,saptan,,m. pl. nom.,5,5,shr_new_nbest/new_26/825.csv
9,2,1,1,saptamA,5.815131223346664987253711967E-8,1,5,mā,mā,,part.,2,7,shr_new_nbest/new_26/825.csv
10,5,1,1,saptamA,5.815131223346664987253711967E-8,2,5,mā,asmad,,m. sg. acc.,2,7,shr_new_nbest/new_26/825.csv
11,0,1,2,sattvamASlokaH,3.440843788070998612911522983E-9,1,0,sat,sat,,n. sg. acc.,3,3,shr_new_nbest/new_26/826.csv
12,1,1,2,sattvamASlokaH,3.440843788070998612911522983E-9,1,0,sat,sat,,n. sg. nom.,3,3,shr_new_nbest/new_26/826.csv
13,2,1,2,sattvamASlokaH,3.440843788070998612911522983E-9,1,3,tu,tu,,conj.,2,5,shr_new_nbest/new_26/826.csv
14,3,1,2,sattvamASlokaH,3.440843788070998612911522983E-9,1,5,amā,amā,,adv.,3,8,shr_new_nbest/new_26/826.csv
15,4,1,2,sattvamASlokaH,3.440843788070998612911522983E-9,1,8,ślokaḥ,śloka,,m. sg. nom.,6,14,shr_new_nbest/new_26/826.csv
