,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,tatra,0.9999999999973420497000070647,1,0,tatra,tatra,,adv.,5,5,shr_new_nbest/new_2/686.csv
1,0,1,1,yatra,2.584186999993131359388112157E-12,1,0,yatra,yatra,,adv.,5,5,shr_new_nbest/new_2/687.csv
2,0,1,2,atra,7.376329999980394081463653112E-14,1,0,atra,atra,,adv.,4,4,shr_new_nbest/new_2/688.csv
3,1,3,1,asmAkam,0.9917355371900826449559456321,1,0,asmākam,asmad,,m. pl. g.,7,7,shr_new_nbest/new_2/686.csv
4,2,5,1,koऽpi,0.9917355371900826449559456282,1,0,kaḥ,kim,,m. sg. nom.,3,3,shr_new_nbest/new_2/686.csv
5,6,5,1,koऽpi,0.9917355371900826449559456282,2,2,api,api,,conj.,3,5,shr_new_nbest/new_2/686.csv
6,7,5,1,koऽpi,0.9917355371900826449559456282,2,2,api,api,,prep.,3,5,shr_new_nbest/new_2/686.csv
7,2,5,2,kopi,3.572676115200000001181049941E-27,1,0,kopi,kopin,,n. sg. acc.,4,4,shr_new_nbest/new_2/689.csv
8,3,5,2,kopi,3.572676115200000001181049941E-27,1,0,kopi,kopin,,n. sg. nom.,4,4,shr_new_nbest/new_2/689.csv
9,7,5,2,kopi,3.572676115200000001181049941E-27,2,0,kopi,kopin,,n. sg. voc.,4,4,shr_new_nbest/new_2/689.csv
10,2,5,3,kopikleSaH,6.640901105890909093104430091E-45,1,0,kopi,kopin,,iic.,4,4,shr_new_nbest/new_2/694.csv
11,3,5,3,kopikleSaH,6.640901105890909093104430091E-45,1,4,kleśaḥ,kleśa,,m. sg. nom.,6,10,shr_new_nbest/new_2/694.csv
12,6,5,3,kopikleSaH,6.640901105890909093104430091E-45,2,0,kopi,kopin,,n. sg. acc.,4,4,shr_new_nbest/new_2/694.csv
13,7,5,3,kopikleSaH,6.640901105890909093104430091E-45,2,0,kopi,kopin,,n. sg. nom.,4,4,shr_new_nbest/new_2/694.csv
14,3,7,1,kleSaH,0.9917355371900826449559456321,1,0,kleśaḥ,kleśa,,m. sg. nom.,6,6,shr_new_nbest/new_2/686.csv
15,3,7,2,kleSAH,5.350722222110082646396932966E-48,1,0,kleśāḥ,kleśa,,m. pl. nom.,6,6,shr_new_nbest/new_2/690.csv
16,8,7,2,kleSAH,5.350722222110082646396932966E-48,2,0,kleśāḥ,kleśa,,m. pl. voc.,6,6,shr_new_nbest/new_2/690.csv
17,4,9,1,na,0.9917355371900826449559456321,1,0,na,na,,part.,2,2,shr_new_nbest/new_2/686.csv
18,4,9,2,naBavizyati,7.892374214876033060460288997E-30,1,0,nabha,nabhas,,iic.,5,4,shr_new_nbest/new_2/693.csv
19,5,9,2,naBavizyati,7.892374214876033060460288997E-30,1,4,viṣi,viṣin,,n. sg. acc.,4,8,shr_new_nbest/new_2/693.csv
20,6,9,2,naBavizyati,7.892374214876033060460288997E-30,1,4,viṣi,viṣin,,n. sg. nom.,4,8,shr_new_nbest/new_2/693.csv
21,7,9,2,naBavizyati,7.892374214876033060460288997E-30,1,4,viṣi,viṣ,,f. sg. loc.,4,8,shr_new_nbest/new_2/693.csv
22,8,9,2,naBavizyati,7.892374214876033060460288997E-30,1,8,ati,ati,,prep.,3,11,shr_new_nbest/new_2/693.csv
23,9,9,2,naBavizyati,7.892374214876033060460288997E-30,1,8,ati,ati,,adv.,3,11,shr_new_nbest/new_2/693.csv
24,12,9,2,naBavizyati,7.892374214876033060460288997E-30,2,0,na,na,,part.,2,2,shr_new_nbest/new_2/693.csv
25,13,9,2,naBavizyati,7.892374214876033060460288997E-30,2,2,bhaviṣyati,bhū,,fut. ac. sg. 3,10,11,shr_new_nbest/new_2/693.csv
26,14,9,2,naBavizyati,7.892374214876033060460288997E-30,3,2,bhaviṣyati,bhaviṣyat,,n. sg. loc.,10,11,shr_new_nbest/new_2/693.csv
27,15,9,2,naBavizyati,7.892374214876033060460288997E-30,3,2,bhaviṣyati,bhaviṣyat,,m. sg. loc.,10,11,shr_new_nbest/new_2/693.csv
28,16,9,2,naBavizyati,7.892374214876033060460288997E-30,4,4,viṣī,viṣin,,m. sg. nom.,4,8,shr_new_nbest/new_2/693.csv
29,17,9,2,naBavizyati,7.892374214876033060460288997E-30,5,4,viṣi,viṣ,,m. sg. loc.,4,8,shr_new_nbest/new_2/693.csv
30,18,9,2,naBavizyati,7.892374214876033060460288997E-30,5,4,viṣi,viṣ,,n. sg. loc.,4,8,shr_new_nbest/new_2/693.csv
31,19,9,2,naBavizyati,7.892374214876033060460288997E-30,6,4,viṣī,viṣ,,n. du. acc.,4,8,shr_new_nbest/new_2/693.csv
32,20,9,2,naBavizyati,7.892374214876033060460288997E-30,6,4,viṣī,viṣ,,n. du. nom.,4,8,shr_new_nbest/new_2/693.csv
33,5,11,1,Bavizyati,0.9917355371900826449559456321,1,0,bhaviṣyati,bhū,,fut. ac. sg. 3,10,9,shr_new_nbest/new_2/686.csv
34,8,11,1,Bavizyati,0.9917355371900826449559456321,2,0,bhaviṣyati,bhaviṣyat,,n. sg. loc.,10,9,shr_new_nbest/new_2/686.csv
35,9,11,1,Bavizyati,0.9917355371900826449559456321,2,0,bhaviṣyati,bhaviṣyat,,m. sg. loc.,10,9,shr_new_nbest/new_2/686.csv
36,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
37,,2,0,<eps>,1,1,0,<eps>,,,,1,1,
