,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,te,1,1,0,te,tad,,n. du. acc.,2,2,shr_new_nbest/new_27/169.csv
1,1,1,0,te,1,1,0,te,tad,,n. du. nom.,2,2,shr_new_nbest/new_27/169.csv
2,2,1,0,te,1,1,0,te,tad,,m. pl. nom.,2,2,shr_new_nbest/new_27/169.csv
3,3,1,0,te,1,1,0,te,tad,,f. du. acc.,2,2,shr_new_nbest/new_27/169.csv
4,4,1,0,te,1,1,0,te,tad,,f. du. nom.,2,2,shr_new_nbest/new_27/169.csv
5,5,1,0,te,1,1,0,te,yuṣmad,,m. sg. g.,2,2,shr_new_nbest/new_27/169.csv
6,6,1,0,te,1,1,0,te,yuṣmad,,m. sg. dat.,2,2,shr_new_nbest/new_27/169.csv
7,7,3,0,api,1,1,0,api,api,,conj.,3,3,shr_new_nbest/new_27/169.csv
8,8,3,0,api,1,1,0,api,api,,prep.,3,3,shr_new_nbest/new_27/169.csv
9,9,5,0,he,0.7369420958717211947542825928,1,0,he,he,,ind.,2,2,shr_new_nbest/new_27/169.csv
10,9,5,1,hekOnteyena,0.2630565119320960897717998164,1,0,hekaunteyena,hekaunteyena,,?,12,11,shr_new_nbest/new_27/170.csv
11,9,5,2,hekOnteyana,0.000001392194254936104817062156069,1,0,hekaunteyana,hekaunteyana,,?,12,11,shr_new_nbest/new_27/172.csv
12,9,5,3,hekOnteya,1.924303507567796722026637462E-12,1,0,he,he,,ind.,2,2,shr_new_nbest/new_27/174.csv
13,10,5,3,hekOnteya,1.924303507567796722026637462E-12,1,2,kaunteya,kaunteya,,m. sg. voc.,8,9,shr_new_nbest/new_27/174.csv
14,9,5,4,KekOnteyena,3.475535622445538145057024625E-15,1,0,khe,kha,,n. du. acc.,3,2,shr_new_nbest/new_27/177.csv
15,10,5,4,KekOnteyena,3.475535622445538145057024625E-15,1,0,khe,kha,,n. du. nom.,3,2,shr_new_nbest/new_27/177.csv
16,11,5,4,KekOnteyena,3.475535622445538145057024625E-15,1,0,khe,kha,,n. sg. loc.,3,2,shr_new_nbest/new_27/177.csv
17,12,5,4,KekOnteyena,3.475535622445538145057024625E-15,1,2,kaunteyena,kaunteya,,m. sg. i.,10,11,shr_new_nbest/new_27/177.csv
