,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,tena,1,1,0,tena,tad,,n. sg. i.,4,4,shr_new_nbest/new_2/980.csv
1,1,1,0,tena,1,1,0,tena,tad,,m. sg. i.,4,4,shr_new_nbest/new_2/980.csv
2,11,1,0,tena,1,2,0,tena,tan,,pft. ac. pl. 2,4,4,shr_new_nbest/new_2/980.csv
3,12,1,0,tena,1,2,0,tena,tan,,pft. ac. pl. 2,4,4,shr_new_nbest/new_2/980.csv
4,25,1,0,tena,1,3,0,te,tad,,n. du. acc.,2,2,shr_new_nbest/new_2/980.csv
5,26,1,0,tena,1,3,0,te,tad,,n. du. nom.,2,2,shr_new_nbest/new_2/980.csv
6,27,1,0,tena,1,3,0,te,tad,,m. pl. nom.,2,2,shr_new_nbest/new_2/980.csv
7,28,1,0,tena,1,3,0,te,tad,,f. du. acc.,2,2,shr_new_nbest/new_2/980.csv
8,29,1,0,tena,1,3,0,te,tad,,f. du. nom.,2,2,shr_new_nbest/new_2/980.csv
9,30,1,0,tena,1,3,0,te,yuṣmad,,m. sg. g.,2,2,shr_new_nbest/new_2/980.csv
10,31,1,0,tena,1,3,0,te,yuṣmad,,m. sg. dat.,2,2,shr_new_nbest/new_2/980.csv
11,32,1,0,tena,1,3,2,na,na,,part.,2,4,shr_new_nbest/new_2/980.csv
12,2,3,0,kEvallenAtfptA,0.9999997275592924917248095657,1,0,kaivallenātṛptā,kaivallenātṛptā,,?,15,14,shr_new_nbest/new_2/980.csv
13,2,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,1,0,kaivalyena,kaivalya,,n. sg. i.,10,9,shr_new_nbest/new_2/981.csv
14,3,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,1,9,tṛptā,tṛpta,,f. sg. nom.,5,14,shr_new_nbest/new_2/981.csv
15,14,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,2,0,kaivalya,kaivalya,,iic.,8,7,shr_new_nbest/new_2/981.csv
16,15,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,2,7,na,na,,part.,2,9,shr_new_nbest/new_2/981.csv
17,36,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,3,0,kaivalye,kaivalya,,n. du. acc.,8,7,shr_new_nbest/new_2/981.csv
18,37,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,3,0,kaivalye,kaivalya,,n. du. nom.,8,7,shr_new_nbest/new_2/981.csv
19,38,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,3,0,kaivalye,kaivalya,,n. sg. loc.,8,7,shr_new_nbest/new_2/981.csv
20,39,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,3,7,nā,nṛ,,m. sg. nom.,2,9,shr_new_nbest/new_2/981.csv
21,48,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,4,6,ina,ina,,iic.,3,9,shr_new_nbest/new_2/981.csv
22,60,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,5,6,inā,ina,,f. sg. nom.,3,9,shr_new_nbest/new_2/981.csv
23,71,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,6,8,ātṛptā,ā-tṛpta,,f. sg. nom.,6,14,shr_new_nbest/new_2/981.csv
24,80,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,7,8,atṛptā,atṛpta,,f. sg. nom.,6,14,shr_new_nbest/new_2/981.csv
25,84,3,1,kEvalyenAtfptA,2.724407075082751904328084553E-7,8,8,a,a,,iic.,1,9,shr_new_nbest/new_2/981.csv
26,2,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,1,0,kaivalya,kaivalya,,iic.,8,7,shr_new_nbest/new_2/984.csv
27,3,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,1,7,nā,nṛ,,m. sg. nom.,2,9,shr_new_nbest/new_2/984.csv
28,4,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,1,9,tṛptā,tṛpta,,f. sg. nom.,5,14,shr_new_nbest/new_2/984.csv
29,15,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,2,8,ātṛptā,ā-tṛpta,,f. sg. nom.,6,14,shr_new_nbest/new_2/984.csv
30,36,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,3,8,atṛptā,atṛpta,,f. sg. nom.,6,14,shr_new_nbest/new_2/984.csv
31,45,3,2,kEvalyanAtfptA,1.487051439044596724061754495E-27,4,8,a,a,,iic.,1,9,shr_new_nbest/new_2/984.csv
32,3,8,1,sA,0.9961538461538214858244041426,1,0,sā,tad,,f. sg. nom.,2,2,shr_new_nbest/new_2/980.csv
33,3,8,2,sa,2.476326892307630985753056365E-14,1,0,sa,tad,,m. sg. nom.,2,2,shr_new_nbest/new_2/986.csv
34,4,10,0,patitapAvanArTam,1,1,0,patita,patita,,iic.,6,6,shr_new_nbest/new_2/980.csv
35,5,10,0,patitapAvanArTam,1,1,6,pāvana,pāvana,,iic.,6,12,shr_new_nbest/new_2/980.csv
36,13,10,0,patitapAvanArTam,1,2,0,pati,pati,,iic.,4,4,shr_new_nbest/new_2/980.csv
37,14,10,0,patitapAvanArTam,1,2,4,tapa,tapa,,iic.,4,8,shr_new_nbest/new_2/980.csv
38,15,10,0,patitapAvanArTam,1,2,8,vana,vana,,iic.,4,12,shr_new_nbest/new_2/980.csv
39,33,10,0,patitapAvanArTam,1,3,4,tapau,tapa,,m. du. acc.,5,8,shr_new_nbest/new_2/980.csv
40,34,10,0,patitapAvanArTam,1,3,4,tapau,tapa,,m. du. nom.,5,8,shr_new_nbest/new_2/980.csv
41,35,10,0,patitapAvanArTam,1,3,8,vana,van,,imp. [1] ac. sg. 2,4,12,shr_new_nbest/new_2/980.csv
42,41,10,0,patitapAvanArTam,1,4,4,tapā,tapa,,f. sg. nom.,4,8,shr_new_nbest/new_2/980.csv
43,42,10,0,patitapAvanArTam,1,4,8,vanā,vana,,f. sg. nom.,4,12,shr_new_nbest/new_2/980.csv
44,52,10,0,patitapAvanArTam,1,5,6,pau,pa,,m. du. acc.,3,8,shr_new_nbest/new_2/980.csv
45,53,10,0,patitapAvanArTam,1,5,6,pau,pa,,m. du. nom.,3,8,shr_new_nbest/new_2/980.csv
46,54,10,0,patitapAvanArTam,1,5,6,pau,pa,,m. du. acc.,3,8,shr_new_nbest/new_2/980.csv
47,55,10,0,patitapAvanArTam,1,5,6,pau,pa,,m. du. nom.,3,8,shr_new_nbest/new_2/980.csv
48,56,10,0,patitapAvanArTam,1,5,6,pau,pā,,m. du. acc.,3,8,shr_new_nbest/new_2/980.csv
49,57,10,0,patitapAvanArTam,1,5,6,pau,pā,,m. du. nom.,3,8,shr_new_nbest/new_2/980.csv
50,58,10,0,patitapAvanArTam,1,5,6,pau,pā,,m. du. acc.,3,8,shr_new_nbest/new_2/980.csv
51,59,10,0,patitapAvanArTam,1,5,6,pau,pā,,m. du. nom.,3,8,shr_new_nbest/new_2/980.csv
52,60,10,0,patitapAvanArTam,1,5,9,an,an,,iic.,2,11,shr_new_nbest/new_2/980.csv
53,61,10,0,patitapAvanArTam,1,5,11,artham,artha,,m. sg. acc.,6,16,shr_new_nbest/new_2/980.csv
54,62,10,0,patitapAvanArTam,1,6,6,pā,pā,,m. sg. i.,2,8,shr_new_nbest/new_2/980.csv
55,63,10,0,patitapAvanArTam,1,6,6,pā,pā,,f. sg. nom.,2,8,shr_new_nbest/new_2/980.csv
56,64,10,0,patitapAvanArTam,1,6,6,pā,pā,,m. sg. i.,2,8,shr_new_nbest/new_2/980.csv
57,65,10,0,patitapAvanArTam,1,6,6,pā,pā,,f. sg. nom.,2,8,shr_new_nbest/new_2/980.csv
58,66,10,0,patitapAvanArTam,1,6,6,pā,pa,,f. sg. nom.,2,8,shr_new_nbest/new_2/980.csv
59,67,10,0,patitapAvanArTam,1,6,6,pā,pa,,f. sg. nom.,2,8,shr_new_nbest/new_2/980.csv
60,68,10,0,patitapAvanArTam,1,6,9,a,a,,iic.,1,10,shr_new_nbest/new_2/980.csv
61,69,10,0,patitapAvanArTam,1,6,10,nā,nṛ,,m. sg. nom.,2,12,shr_new_nbest/new_2/980.csv
62,70,10,0,patitapAvanArTam,1,7,6,pa,pa,,iic.,2,8,shr_new_nbest/new_2/980.csv
63,71,10,0,patitapAvanArTam,1,7,6,pa,pa,,iic.,2,8,shr_new_nbest/new_2/980.csv
64,72,10,0,patitapAvanArTam,1,7,10,na,na,,part.,2,12,shr_new_nbest/new_2/980.csv
65,73,10,0,patitapAvanArTam,1,8,6,pā,pā,,iic.,2,8,shr_new_nbest/new_2/980.csv
66,74,10,0,patitapAvanArTam,1,8,6,pā,pā,,iic.,2,8,shr_new_nbest/new_2/980.csv
67,75,10,0,patitapAvanArTam,1,8,11,ārtham,ārtha,,m. sg. acc.,6,16,shr_new_nbest/new_2/980.csv
68,76,10,0,patitapAvanArTam,1,8,11,ārtham,ārtha,,n. sg. acc.,6,16,shr_new_nbest/new_2/980.csv
69,77,10,0,patitapAvanArTam,1,8,11,ārtham,ārtha,,n. sg. nom.,6,16,shr_new_nbest/new_2/980.csv
70,78,10,0,patitapAvanArTam,1,9,7,avan,avat,,m. sg. nom.,4,11,shr_new_nbest/new_2/980.csv
71,79,10,0,patitapAvanArTam,1,9,11,artham,artha,,n. sg. acc.,6,16,shr_new_nbest/new_2/980.csv
72,80,10,0,patitapAvanArTam,1,9,11,artham,artha,,n. sg. nom.,6,16,shr_new_nbest/new_2/980.csv
73,81,10,0,patitapAvanArTam,1,10,7,āvan,av,,impft. [1] ac. pl. 3,4,11,shr_new_nbest/new_2/980.csv
74,82,10,0,patitapAvanArTam,1,11,7,ava,av,,imp. [1] ac. sg. 2,3,10,shr_new_nbest/new_2/980.csv
75,83,10,0,patitapAvanArTam,1,12,7,āva,av,,pft. ac. pl. 2,3,10,shr_new_nbest/new_2/980.csv
76,84,10,0,patitapAvanArTam,1,12,7,āva,av,,pft. ac. sg. 3,3,10,shr_new_nbest/new_2/980.csv
