,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,sa,1,1,0,sa,sa,,?,2,2,shr_new_nbest/new_1/1890.csv
1,1,3,0,eva,0.9999999999999999999997877640,1,0,eva,eva,,prep.,3,3,shr_new_nbest/new_1/1890.csv
2,1,3,1,evamArIcaH,2.122360999999999999999549559E-22,1,0,eva,eva,,prep.,3,3,shr_new_nbest/new_1/1891.csv
3,2,3,1,evamArIcaH,2.122360999999999999999549559E-22,1,3,mārīcaḥ,mārīca,,m. sg. nom.,7,10,shr_new_nbest/new_1/1891.csv
4,1,3,2,evam,1.818227999999999999999614107E-30,1,0,evam,evam,,adv.,4,4,shr_new_nbest/new_1/1892.csv
5,2,5,1,mArIcaH,0.9230769230769230797633136095,1,0,mārīcaḥ,mārīca,,m. sg. nom.,7,7,shr_new_nbest/new_1/1890.csv
6,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
7,,2,0,<eps>,1,1,0,<eps>,,,,1,1,
8,,4,0,<eps>,1,1,0,<eps>,,,,1,1,
9,,5,0,<eps>,0.07692307692307692023668639053,1,0,<eps>,,,,7,7,
10,,6,0,<eps>,1,1,0,<eps>,,,,1,1,
11,,7,0,<eps>,1,1,0,<eps>,,,,1,1,
12,,8,0,<eps>,1,1,0,<eps>,,,,1,1,
