,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,ezA,0.9999999999999999999977997120,1,0,eṣā,eṣa,,f. sg. nom.,3,3,shr_new_nbest/new_1/924.csv
1,13,1,0,ezA,0.9999999999999999999977997120,2,0,eṣā,etad,,f. sg. nom.,3,3,shr_new_nbest/new_1/924.csv
2,0,1,1,ezAvAptA,2.200287550659637125973720533E-21,1,0,eṣāva,iṣ,,imp. [1] ac. du. 1,5,5,shr_new_nbest/new_1/933.csv
3,1,1,1,ezAvAptA,2.200287550659637125973720533E-21,1,0,eṣāva,iṣ,,imp. [1] ac. du. 1,5,5,shr_new_nbest/new_1/933.csv
4,13,1,1,ezAvAptA,2.200287550659637125973720533E-21,2,0,eṣa,eṣa,,iic.,3,3,shr_new_nbest/new_1/933.csv
5,14,1,1,ezAvAptA,2.200287550659637125973720533E-21,2,3,vā,vā,,conj.,2,5,shr_new_nbest/new_1/933.csv
6,18,1,1,ezAvAptA,2.200287550659637125973720533E-21,3,0,eṣau,eṣa,,m. du. acc.,4,3,shr_new_nbest/new_1/933.csv
7,19,1,1,ezAvAptA,2.200287550659637125973720533E-21,3,0,eṣau,eṣa,,m. du. nom.,4,3,shr_new_nbest/new_1/933.csv
8,20,1,1,ezAvAptA,2.200287550659637125973720533E-21,3,4,āptā,āp,,per. fut. ac. sg. 3,4,8,shr_new_nbest/new_1/933.csv
9,21,1,1,ezAvAptA,2.200287550659637125973720533E-21,4,0,eṣā,eṣa,,f. sg. nom.,3,3,shr_new_nbest/new_1/933.csv
10,22,1,1,ezAvAptA,2.200287550659637125973720533E-21,4,4,āptā,āpta,,f. sg. nom.,4,8,shr_new_nbest/new_1/933.csv
11,23,1,1,ezAvAptA,2.200287550659637125973720533E-21,5,0,eṣā,etad,,f. sg. nom.,3,3,shr_new_nbest/new_1/933.csv
12,24,1,1,ezAvAptA,2.200287550659637125973720533E-21,6,0,eṣa,iṣ,,imp. [1] ac. sg. 2,3,3,shr_new_nbest/new_1/933.csv
13,25,1,1,ezAvAptA,2.200287550659637125973720533E-21,6,0,eṣa,iṣ,,imp. [1] ac. sg. 2,3,3,shr_new_nbest/new_1/933.csv
14,26,1,1,ezAvAptA,2.200287550659637125973720533E-21,7,2,avāptā,ava-āpta,,f. sg. nom.,6,8,shr_new_nbest/new_1/933.csv
15,27,1,1,ezAvAptA,2.200287550659637125973720533E-21,8,2,avāptā,ava-āp,,per. fut. ac. sg. 3,6,8,shr_new_nbest/new_1/933.csv
16,28,1,1,ezAvAptA,2.200287550659637125973720533E-21,9,2,ava,av,,imp. [1] ac. sg. 2,3,5,shr_new_nbest/new_1/933.csv
17,29,1,1,ezAvAptA,2.200287550659637125973720533E-21,10,2,āva,av,,pft. ac. pl. 2,3,5,shr_new_nbest/new_1/933.csv
18,30,1,1,ezAvAptA,2.200287550659637125973720533E-21,10,2,āva,av,,pft. ac. sg. 3,3,5,shr_new_nbest/new_1/933.csv
19,31,1,1,ezAvAptA,2.200287550659637125973720533E-21,10,2,āva,av,,pft. ac. sg. 1,3,5,shr_new_nbest/new_1/933.csv
20,1,3,1,vArtA,0.9948186229203368559308115852,1,0,vārtā,vārttā,,f. sg. nom.,5,5,shr_new_nbest/new_1/924.csv
21,14,3,1,vArtA,0.9948186229203368559308115852,2,0,vā,vā,,conj.,2,2,shr_new_nbest/new_1/924.csv
22,18,3,1,vArtA,0.9948186229203368559308115852,3,1,ārtā,ārta,,f. sg. nom.,4,5,shr_new_nbest/new_1/924.csv
23,19,3,1,vArtA,0.9948186229203368559308115852,4,1,artā,ṛ,,per. fut. ac. sg. 3,4,5,shr_new_nbest/new_1/924.csv
24,1,3,2,vAptA,3.329952103380803978697230935E-11,1,0,vā,vā,,conj.,2,2,shr_new_nbest/new_1/927.csv
25,14,3,2,vAptA,3.329952103380803978697230935E-11,2,1,āptā,āp,,per. fut. ac. sg. 3,4,5,shr_new_nbest/new_1/927.csv
26,18,3,2,vAptA,3.329952103380803978697230935E-11,3,1,āptā,āpta,,f. sg. nom.,4,5,shr_new_nbest/new_1/927.csv
27,2,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,0,a,a,,iic.,1,1,shr_new_nbest/new_1/924.csv
28,3,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,1,yudhi,yudh,,m. sg. loc.,5,5,shr_new_nbest/new_1/924.csv
29,4,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,1,yudhi,yudh,,f. sg. loc.,5,5,shr_new_nbest/new_1/924.csv
30,5,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,5,āma,āma,,iic.,3,8,shr_new_nbest/new_1/924.csv
31,6,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,8,pi,pā,,m. sg. loc.,2,10,shr_new_nbest/new_1/924.csv
32,7,5,1,ayuDyAmapi,0.9948186524425311070228661590,1,8,pi,pā,,m. sg. loc.,2,10,shr_new_nbest/new_1/924.csv
33,2,5,2,ayoDyAm,4.093304702987697113702853646E-10,1,0,ayodhyām,ayodhyā,,f. sg. acc.,8,7,shr_new_nbest/new_1/925.csv
34,3,5,2,ayoDyAm,4.093304702987697113702853646E-10,1,0,ayodhyām,ayodhya,,f. sg. acc.,8,7,shr_new_nbest/new_1/925.csv
35,13,5,2,ayoDyAm,4.093304702987697113702853646E-10,2,0,a,a,,iic.,1,1,shr_new_nbest/new_1/925.csv
36,14,5,2,ayoDyAm,4.093304702987697113702853646E-10,2,1,yodhyām,yodhya,,f. sg. acc.,7,7,shr_new_nbest/new_1/925.csv
37,2,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,1,0,ayodhyām,ayodhyā,,f. sg. acc.,8,7,shr_new_nbest/new_1/926.csv
38,3,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,1,0,ayodhyām,ayodhya,,f. sg. acc.,8,7,shr_new_nbest/new_1/926.csv
39,4,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,1,7,api,api,,conj.,3,10,shr_new_nbest/new_1/926.csv
40,5,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,1,7,api,api,,prep.,3,10,shr_new_nbest/new_1/926.csv
41,13,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,2,0,ayodhya,ayodhya,,iic.,7,6,shr_new_nbest/new_1/926.csv
42,14,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,2,8,pi,pā,,m. sg. loc.,2,10,shr_new_nbest/new_1/926.csv
43,15,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,2,8,pi,pā,,m. sg. loc.,2,10,shr_new_nbest/new_1/926.csv
44,20,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,3,0,ayodhyā,ayodhyā,,iic.,7,6,shr_new_nbest/new_1/926.csv
45,22,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,4,0,ayodhyā,ayodhyā,,f. sg. nom.,7,6,shr_new_nbest/new_1/926.csv
46,23,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,4,0,ayodhyā,ayodhya,,f. sg. nom.,7,6,shr_new_nbest/new_1/926.csv
47,24,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,5,0,ayaḥ,ayas,,iic.,4,4,shr_new_nbest/new_1/926.csv
48,25,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,5,5,āma,āma,,iic.,3,8,shr_new_nbest/new_1/926.csv
49,26,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,6,0,ayaḥ,ayas,,n. sg. acc.,4,4,shr_new_nbest/new_1/926.csv
50,27,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,6,0,ayaḥ,ayas,,n. sg. nom.,4,4,shr_new_nbest/new_1/926.csv
51,28,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,7,0,a,a,,iic.,1,1,shr_new_nbest/new_1/926.csv
52,29,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,7,1,yodhyām,yodhya,,f. sg. acc.,7,7,shr_new_nbest/new_1/926.csv
53,30,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,8,1,yodhya,yodhya,,iic.,6,6,shr_new_nbest/new_1/926.csv
54,31,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,9,1,yodhyā,yodhya,,f. sg. nom.,6,6,shr_new_nbest/new_1/926.csv
55,32,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,10,1,yodhi,yodhin,,iic.,5,5,shr_new_nbest/new_1/926.csv
56,33,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,11,1,yodhi,yodhin,,n. sg. acc.,5,5,shr_new_nbest/new_1/926.csv
57,34,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,11,1,yodhi,yodhin,,n. sg. nom.,5,5,shr_new_nbest/new_1/926.csv
58,35,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,12,1,yodhī,yodhin,,m. sg. nom.,5,5,shr_new_nbest/new_1/926.csv
59,36,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,13,3,dhī,dhī,,iic.,3,5,shr_new_nbest/new_1/926.csv
60,37,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,14,3,dhi,dhā,,m. sg. loc.,3,5,shr_new_nbest/new_1/926.csv
61,38,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,15,3,dhī,dhi,,m. du. acc.,3,5,shr_new_nbest/new_1/926.csv
62,39,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,15,3,dhī,dhi,,m. du. nom.,3,5,shr_new_nbest/new_1/926.csv
63,40,5,3,ayoDyAmapi,2.401608929196263773833041637E-16,16,3,dhi,dhi,,iic.,3,5,shr_new_nbest/new_1/926.csv
64,2,6,1,ayoDyAm,2.380592999999994332773643298E-15,1,0,ayodhyām,ayodhyā,,f. sg. acc.,8,7,shr_new_nbest/new_1/925.csv
65,3,6,1,ayoDyAm,2.380592999999994332773643298E-15,1,0,ayodhyām,ayodhya,,f. sg. acc.,8,7,shr_new_nbest/new_1/925.csv
66,13,6,1,ayoDyAm,2.380592999999994332773643298E-15,2,0,a,a,,iic.,1,1,shr_new_nbest/new_1/925.csv
67,14,6,1,ayoDyAm,2.380592999999994332773643298E-15,2,1,yodhyām,yodhya,,f. sg. acc.,7,7,shr_new_nbest/new_1/925.csv
68,2,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,1,0,ayodhyām,ayodhyā,,f. sg. acc.,8,7,shr_new_nbest/new_1/926.csv
69,3,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,1,0,ayodhyām,ayodhya,,f. sg. acc.,8,7,shr_new_nbest/new_1/926.csv
70,4,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,1,7,api,api,,conj.,3,10,shr_new_nbest/new_1/926.csv
71,5,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,1,7,api,api,,prep.,3,10,shr_new_nbest/new_1/926.csv
72,13,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,2,0,ayodhya,ayodhya,,iic.,7,6,shr_new_nbest/new_1/926.csv
73,14,6,2,ayoDyAmapi,1.396733063611196674945095035E-21,2,8,pi,pā,,m. sg. loc.,2,10,shr_new_nbest/new_1/926.csv
