,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,kartavyam,1,1,0,kartavyam,kartavya,,n. sg. acc.,9,9,shr_new_nbest/new_2/1627.csv
1,1,1,0,kartavyam,1,1,0,kartavyam,kartavya,,n. sg. nom.,9,9,shr_new_nbest/new_2/1627.csv
2,2,1,0,kartavyam,1,1,0,kartavyam,kartavya,,m. sg. acc.,9,9,shr_new_nbest/new_2/1627.csv
3,3,3,0,AjYApayitum,0.9999999999999999999999997010,1,0,ājñāpayitum,ā-jñā,,ca. inf.,11,11,shr_new_nbest/new_2/1627.csv
4,5,3,0,AjYApayitum,0.9999999999999999999999997010,2,0,ājñā,ājñā,,f. sg. nom.,4,4,shr_new_nbest/new_2/1627.csv
5,6,3,0,AjYApayitum,0.9999999999999999999999997010,3,3,āpayitum,āp,,ca. inf.,8,11,shr_new_nbest/new_2/1627.csv
6,7,3,0,AjYApayitum,0.9999999999999999999999997010,3,3,āpayitum,i,,ca. inf.,8,11,shr_new_nbest/new_2/1627.csv
7,3,3,1,AjYApayatu,2.985968999999999999999999107E-25,1,0,ājñāpayatu,ā-jñā,,ca. imp. ac. sg. 3,10,10,shr_new_nbest/new_2/1633.csv
8,5,3,1,AjYApayatu,2.985968999999999999999999107E-25,2,0,ājñāpaya,ā-jñā,,ca. imp. ac. sg. 2,8,8,shr_new_nbest/new_2/1633.csv
9,6,3,1,AjYApayatu,2.985968999999999999999999107E-25,2,8,tu,tu,,conj.,2,10,shr_new_nbest/new_2/1633.csv
10,7,3,1,AjYApayatu,2.985968999999999999999999107E-25,3,0,ājñā,ājñā,,f. sg. nom.,4,4,shr_new_nbest/new_2/1633.csv
11,8,3,1,AjYApayatu,2.985968999999999999999999107E-25,4,3,āpayatu,ā-i,,ca. imp. ac. sg. 3,7,10,shr_new_nbest/new_2/1633.csv
12,9,3,1,AjYApayatu,2.985968999999999999999999107E-25,5,3,āpayatu,āp,,ca. imp. ac. sg. 3,7,10,shr_new_nbest/new_2/1633.csv
13,10,3,1,AjYApayatu,2.985968999999999999999999107E-25,5,3,āpayatu,i,,ca. imp. ac. sg. 3,7,10,shr_new_nbest/new_2/1633.csv
14,11,3,1,AjYApayatu,2.985968999999999999999999107E-25,6,3,āpaya,ā-i,,ca. imp. ac. sg. 2,5,8,shr_new_nbest/new_2/1633.csv
15,12,3,1,AjYApayatu,2.985968999999999999999999107E-25,7,3,āpaya,āp,,ca. imp. ac. sg. 2,5,8,shr_new_nbest/new_2/1633.csv
16,13,3,1,AjYApayatu,2.985968999999999999999999107E-25,7,3,āpaya,i,,ca. imp. ac. sg. 2,5,8,shr_new_nbest/new_2/1633.csv
17,3,3,2,AjYApayati,3.177462999999999999999999050E-28,1,0,ājñāpayati,ā-jñā,,ca. pr. ac. sg. 3,10,10,shr_new_nbest/new_2/1634.csv
18,5,3,2,AjYApayati,3.177462999999999999999999050E-28,2,0,ājñāpayati,ā-jñāpayat,,n. sg. loc.,10,10,shr_new_nbest/new_2/1634.csv
